slug,name,positions,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,assist_percentage,block_percentage,box_plus_minus,defensive_box_plus_minus,defensive_rebound_percentage,defensive_win_shares,free_throw_attempt_rate,offensive_box_plus_minus,offensive_rebound_percentage,offensive_win_shares,player_efficiency_rating,steal_percentage,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,turnover_percentage,usage_percentage,value_over_replacement_player,win_shares,win_shares_per_48_minutes,height,weight,per game FG,per game FGA,per game 3P,per game 3PA,per game 2P,per game 2PA,per game FT,per game FTA,per game ORB,per game DRB,per game TRB,per game AST,per game STL,per game BLK,per game TOV,per game PF,per game PTS,At Rim FG,At Rim FGA,At Rim FG%,At Rim Ast'd,At Rim %Ast'd,3 to <10 ft FG,3 to <10 ft FGA,3 to <10 ft FG%,3 to <10 ft Ast'd,3 to <10 ft %Ast'd,10 to <16 ft FG,10 to <16 ft FGA,10 to <16 ft FG%,10 to <16 ft Ast'd,10 to <16 ft %Ast'd,16 ft to <3-pt FG,16 ft to <3-pt FGA,16 ft to <3-pt FG%,16 ft to <3-pt Ast'd,16 ft to <3-pt %Ast'd,3-pt FG,3-pt FGA,3-pt FG%,3-pt Ast'd,3-pt %Ast'd
dragigo01,Goran Dragić,SHOOTING GUARD,27,PHOENIX SUNS,76,75,2668,552,1093,122,299,316,416,69,176,447,104,22,213,206,28.1,0.6,3.9,-0.2,7.4,2.0,0.381,4.1,2.9,8.4,21.4,2.0,0.27399999999999997,5.2,0.604,14.3,24.5,4.0,10.3,0.18600000000000003,75,190,7.3,14.4,1.6,3.9,5.7,10.4,4.2,5.5,0.9,2.3,3.2,5.9,1.4,0.3,2.8,2.7,20.3,266,382,.696,70,.263,46,131,.351,2,.043,58,141,.411,7,.121,60,140,.429,11,.183,122,299,.408,65,.533
drumman01,Andre Drummond,CENTER,20,DETROIT PISTONS,81,81,2619,479,769,0,2,137,328,440,631,35,101,131,110,273,2.2,4.0,1.4,-0.6,27.7,3.5,0.42700000000000005,2.0,17.5,6.4,22.6,2.0,0.003,22.3,0.599,10.7,16.7,2.3,9.9,0.182,82,279,5.9,9.5,0.0,0.0,5.9,9.5,1.7,4.0,5.4,7.8,13.2,0.4,1.2,1.6,1.4,3.4,13.5,427,626,.682,243,.569,50,132,.379,32,.640,2,8,.250,0,.000,0,1,.000,0,,0,2,.000,0,
dudleja01,Jared Dudley,SMALL FORWARD,28,LOS ANGELES CLIPPERS,74,43,1729,196,447,81,225,38,58,36,124,104,41,10,56,146,8.6,0.4,-1.5,-0.1,7.7,1.2,0.13,-1.4,2.4,1.2,8.9,1.2,0.503,5.1,0.541,10.6,13.5,0.2,2.4,0.068,78,237,2.6,6.0,1.1,3.0,1.6,3.0,0.5,0.8,0.5,1.7,2.2,1.4,0.6,0.1,0.8,2.0,6.9,29,44,.659,25,.862,11,29,.379,9,.818,15,30,.500,13,.867,60,124,.484,57,.950,84,231,.364,84,1.000
duncati01,Tim Duncan,CENTER,37,SAN ANTONIO SPURS,74,74,2158,444,906,0,5,231,316,158,563,220,43,139,159,134,16.0,4.6,3.3,2.1,28.3,4.6,0.349,1.2,8.6,2.8,21.3,1.0,0.006,18.8,0.535,13.2,25.2,2.9,7.4,0.16399999999999998,83,250,6.0,12.2,0.0,0.1,6.0,12.2,3.1,4.3,2.1,7.6,9.7,3.0,0.6,1.9,2.1,1.8,15.1,273,403,.677,181,.663,163,358,.455,89,.546,54,142,.380,34,.630,103,280,.368,98,.951,0,7,.000,0,
dunlemi02,Mike Dunleavy,SMALL FORWARD,33,CHICAGO BULLS,82,61,2584,333,774,123,324,140,164,46,299,186,64,46,108,163,12.3,1.4,0.8,1.1,13.0,4.1,0.212,-0.3,2.1,2.4,12.6,1.3,0.419,7.6,0.5489999999999999,11.3,17.0,1.8,6.5,0.121,81,230,4.1,9.4,1.5,4.0,2.6,5.5,1.7,2.0,0.6,3.6,4.2,2.3,0.8,0.6,1.3,2.0,11.3,92,149,.617,59,.641,19,54,.352,11,.579,17,44,.386,13,.765,95,230,.413,90,.947,135,350,.386,130,.963
duranke01,Kevin Durant,SMALL FORWARD,25,OKLAHOMA CITY THUNDER,81,81,3122,849,1688,192,491,703,805,58,540,445,103,59,285,174,26.7,1.5,10.2,1.4,18.6,4.4,0.47700000000000004,8.8,2.2,14.8,29.8,1.7,0.29100000000000004,10.8,0.635,12.2,33.0,9.6,19.2,0.295,82,240,10.5,20.8,2.4,6.1,8.1,14.8,8.7,9.9,0.7,6.7,7.4,5.5,1.3,0.7,3.5,2.1,32.0,351,447,.785,177,.504,139,325,.428,43,.309,178,418,.426,84,.472,140,304,.461,70,.500,235,616,.381,143,.609
ellismo01,Monta Ellis,SHOOTING GUARD,28,DALLAS MAVERICKS,82,82,3023,576,1278,69,209,339,430,38,257,471,141,23,264,197,24.8,0.6,-0.3,-0.5,9.8,2.1,0.336,0.3,1.5,2.8,16.8,2.4,0.16399999999999998,5.6,0.532,15.2,26.0,1.3,4.9,0.078,75,185,7.0,15.6,0.8,2.5,6.2,13.0,4.1,5.2,0.5,3.1,3.6,5.7,1.7,0.3,3.2,2.4,19.0,268,444,.604,86,.321,85,216,.394,19,.224,59,142,.415,11,.186,135,360,.375,30,.222,81,243,.333,66,.815
evansje01,Jeremy Evans,SMALL FORWARD,26,UTAH JAZZ,66,4,1209,175,332,0,2,51,75,120,190,44,42,46,40,139,6.1,3.0,-0.9,-0.2,18.7,1.0,0.226,-0.7,11.1,1.9,16.2,1.8,0.006,14.8,0.5489999999999999,9.9,15.3,0.3,2.8,0.11199999999999999,81,200,2.7,5.0,0.0,0.0,2.7,5.0,0.8,1.1,1.8,2.9,4.7,0.7,0.6,0.7,0.6,2.1,6.1,107,152,.704,63,.589,23,53,.434,19,.826,16,38,.421,15,.938,29,87,.333,28,.966,0,2,.000,0,
evansty01,Tyreke Evans,SMALL FORWARD,24,NEW ORLEANS PELICANS,72,22,2028,391,897,21,95,239,310,76,265,363,84,21,175,155,30.4,0.9,0.6,-0.7,15.4,1.3,0.34600000000000003,1.3,4.3,1.8,18.4,2.2,0.106,9.8,0.504,14.5,27.1,1.3,3.1,0.073,78,220,5.4,12.5,0.3,1.3,5.1,11.1,3.3,4.3,1.1,3.7,4.7,5.0,1.2,0.3,2.4,2.2,14.5,276,507,.544,84,.304,67,189,.354,20,.299,9,33,.273,0,.000,18,73,.247,5,.278,21,95,.221,15,.714
farieke01,Kenneth Faried,POWER FORWARD,24,DENVER NUGGETS,80,77,2178,447,820,0,3,202,311,238,446,96,70,69,135,193,7.5,2.3,1.0,-0.3,22.2,2.5,0.379,1.2,11.8,4.0,19.8,1.6,0.004,16.9,0.573,12.4,21.3,1.6,6.5,0.14400000000000002,80,220,5.6,10.3,0.0,0.0,5.6,10.2,2.5,3.9,3.0,5.6,8.6,1.2,0.9,0.9,1.7,2.4,13.7,293,424,.691,197,.672,116,277,.419,68,.586,26,67,.388,22,.846,12,49,.245,11,.917,0,3,.000,0,
farmajo01,Jordan Farmar,POINT GUARD,27,LOS ANGELES LAKERS,41,5,912,151,364,70,160,44,59,20,84,199,38,8,95,65,34.6,0.6,-0.7,-1.6,9.8,0.4,0.162,0.8,2.3,0.4,15.0,2.0,0.44,6.1,0.5329999999999999,19.6,23.2,0.3,0.7,0.039,74,180,3.7,8.9,1.7,3.9,2.0,5.0,1.1,1.4,0.5,2.0,2.5,4.9,0.9,0.2,2.3,1.6,10.1,35,77,.455,7,.200,10,33,.303,2,.200,8,30,.267,2,.250,28,64,.438,10,.357,70,160,.438,45,.643
favorde01,Derrick Favors,POWER FORWARD,22,UTAH JAZZ,73,73,2201,390,747,0,1,190,284,199,438,91,75,108,129,236,7.3,3.8,0.1,0.1,23.7,2.3,0.38,0.0,10.1,2.9,19.0,1.8,0.001,16.7,0.556,12.9,20.8,1.2,5.1,0.11199999999999999,81,265,5.3,10.2,0.0,0.0,5.3,10.2,2.6,3.9,2.7,6.0,8.7,1.2,1.0,1.5,1.8,3.2,13.3,249,358,.696,166,.667,76,196,.388,36,.474,50,135,.370,33,.660,15,57,.263,10,.667,0,1,.000,0,
feltora01,Raymond Felton,POINT GUARD,29,NEW YORK KNICKS,65,65,2017,240,608,62,195,88,122,54,143,365,78,27,129,157,28.1,1.2,-1.2,-0.7,8.6,1.1,0.201,-0.5,3.1,1.1,12.9,2.1,0.321,5.7,0.47600000000000003,16.3,18.2,0.4,2.2,0.053,73,205,3.7,9.4,1.0,3.0,2.7,6.4,1.4,1.9,0.8,2.2,3.0,5.6,1.2,0.4,2.0,2.4,9.7,82,149,.550,26,.317,24,80,.300,6,.250,21,49,.429,5,.238,51,135,.378,17,.333,62,195,.318,48,.774
fishede01,Derek Fisher,SHOOTING GUARD,39,OKLAHOMA CITY THUNDER,81,0,1428,141,361,88,229,55,71,12,110,117,70,3,49,157,11.6,0.2,-0.6,1.2,8.3,1.7,0.19699999999999998,-1.8,1.0,1.4,10.1,2.5,0.634,4.8,0.542,11.1,13.7,0.5,3.1,0.10300000000000001,73,200,1.7,4.5,1.1,2.8,0.7,1.6,0.7,0.9,0.1,1.4,1.5,1.4,0.9,0.0,0.6,1.9,5.2,12,26,.462,6,.500,8,36,.222,4,.500,12,32,.375,7,.583,32,70,.457,20,.625,100,270,.370,75,.750
fournev01,Evan Fournier,SHOOTING GUARD,21,DENVER NUGGETS,76,4,1503,228,544,89,237,93,123,34,168,112,34,7,100,179,11.6,0.3,-2.9,-0.9,12.1,0.8,0.226,-2.0,2.4,0.6,10.3,1.1,0.436,7.3,0.5329999999999999,14.3,19.7,-0.4,1.4,0.043,79,205,3.0,7.2,1.2,3.1,1.8,4.0,1.2,1.6,0.4,2.2,2.7,1.5,0.4,0.1,1.3,2.4,8.4,83,138,.601,44,.530,30,90,.333,13,.433,9,30,.300,3,.333,17,49,.347,7,.412,89,237,.376,80,.899
foyera01,Randy Foye,SHOOTING GUARD,30,DENVER NUGGETS,81,78,2485,361,875,189,498,157,185,36,196,287,67,39,145,205,17.7,1.2,0.5,-0.3,8.5,1.3,0.21100000000000002,0.9,1.6,3.3,13.3,1.3,0.569,5.0,0.5579999999999999,13.2,18.8,1.6,4.6,0.08900000000000001,76,213,4.5,10.8,2.3,6.1,2.1,4.7,1.9,2.3,0.4,2.4,2.9,3.5,0.8,0.5,1.8,2.5,13.2,77,127,.606,23,.299,28,82,.341,5,.179,10,35,.286,3,.300,57,133,.429,15,.263,189,498,.380,143,.757
freeljo01,Joel Freeland,CENTER,26,PORTLAND TRAIL BLAZERS,52,0,727,77,162,0,2,20,29,88,120,36,10,22,32,95,7.1,2.1,-2.6,0.0,17.6,0.7,0.179,-2.6,13.2,0.7,11.3,0.7,0.012,15.4,0.498,15.5,12.4,-0.1,1.4,0.09300000000000001,82,250,1.5,3.1,0.0,0.0,1.5,3.1,0.4,0.6,1.7,2.3,4.0,0.7,0.2,0.4,0.6,1.8,3.3,39,66,.591,23,.590,12,34,.353,9,.750,5,18,.278,5,1.000,21,44,.477,21,1.000,0,2,.000,0,
fryech01,Channing Frye,POWER FORWARD,30,PHOENIX SUNS,82,82,2312,336,778,160,432,78,95,73,343,98,60,63,89,245,6.4,2.1,0.7,0.3,16.6,2.4,0.122,0.4,3.6,2.9,13.2,1.3,0.555,10.1,0.555,9.8,17.3,1.6,5.3,0.109,84,255,4.1,9.5,2.0,5.3,2.1,4.2,1.0,1.2,0.9,4.2,5.1,1.2,0.7,0.8,1.1,3.0,11.1,56,91,.615,20,.357,33,72,.458,11,.333,29,53,.547,15,.517,58,129,.450,38,.655,160,433,.370,157,.981
garcifr01,Francisco García,SMALL FORWARD,32,HOUSTON ROCKETS,55,4,1083,118,294,69,193,10,19,21,101,63,27,33,30,120,8.6,2.3,-0.1,0.6,9.8,0.9,0.065,-0.7,2.3,0.8,9.3,1.2,0.6559999999999999,6.3,0.521,9.0,13.5,0.5,1.8,0.078,79,195,2.1,5.3,1.3,3.5,0.9,1.8,0.2,0.3,0.4,1.8,2.2,1.1,0.5,0.6,0.5,2.2,5.7,34,51,.667,13,.382,9,20,.450,4,.444,3,12,.250,0,.000,5,21,.238,4,.800,69,196,.352,66,.957
garneke01,Kevin Garnett,CENTER,37,BROOKLYN NETS,54,54,1109,157,356,0,3,38,47,60,298,82,43,40,69,123,12.4,3.0,-1.2,1.3,32.1,1.9,0.132,-2.5,6.5,-0.7,13.3,2.0,0.008,19.3,0.467,15.5,18.9,0.2,1.2,0.054000000000000006,83,240,2.9,6.6,0.0,0.1,2.9,6.5,0.7,0.9,1.1,5.5,6.6,1.5,0.8,0.7,1.3,2.3,6.5,51,79,.646,35,.686,23,72,.319,16,.696,33,69,.478,23,.697,83,194,.428,79,.952,0,5,.000,0,
garredi02,Diante Garrett,POINT GUARD,25,UTAH JAZZ,71,0,1048,101,265,36,96,10,12,11,86,120,41,5,75,75,17.6,0.4,-4.6,-0.6,9.8,0.3,0.045,-4.0,1.2,-1.1,7.1,2.1,0.36200000000000004,5.3,0.45899999999999996,21.7,15.1,-0.7,-0.8,-0.036000000000000004,76,190,1.4,3.7,0.5,1.4,0.9,2.4,0.1,0.2,0.2,1.2,1.4,1.7,0.6,0.1,1.1,1.1,3.5,23,43,.535,9,.391,25,61,.410,10,.400,11,35,.314,3,.273,6,30,.200,1,.167,36,96,.375,32,.889
gasolma01,Marc Gasol,CENTER,29,MEMPHIS GRIZZLIES,59,59,1970,336,711,2,11,185,241,84,340,215,59,76,111,150,17.7,3.2,3.0,2.0,20.5,3.1,0.33899999999999997,1.1,5.0,2.6,18.2,1.6,0.015,12.7,0.526,12.0,21.7,2.5,5.6,0.13699999999999998,83,255,5.7,12.1,0.0,0.2,5.7,11.9,3.1,4.1,1.4,5.8,7.2,3.6,1.0,1.3,1.9,2.5,14.6,116,160,.725,77,.664,110,259,.425,57,.518,90,217,.415,73,.811,65,179,.363,57,.877,2,12,.167,1,.500
gasolpa01,Pau Gasol,CENTER,33,LOS ANGELES LAKERS,60,60,1884,425,885,4,14,187,254,124,456,201,27,92,141,124,18.7,3.5,1.2,0.2,25.9,1.7,0.287,1.0,7.0,1.3,19.3,0.7,0.016,16.4,0.522,12.4,26.4,1.5,3.0,0.076,84,250,7.1,14.8,0.1,0.2,7.0,14.5,3.1,4.2,2.1,7.6,9.7,3.4,0.5,1.5,2.4,2.1,17.4,149,222,.671,93,.624,132,302,.437,56,.424,72,161,.447,42,.583,68,186,.366,57,.838,4,14,.286,3,.750
gayru01,Rudy Gay,SMALL FORWARD,27,SACRAMENTO KINGS,55,55,1892,407,844,43,138,250,299,84,220,169,67,33,165,124,16.3,1.4,2.1,-0.3,13.3,1.5,0.354,2.4,4.9,3.0,19.6,1.8,0.16399999999999998,9.1,0.5670000000000001,14.5,26.6,2.0,4.5,0.114,80,230,7.4,15.3,0.8,2.5,6.6,12.8,4.5,5.4,1.5,4.0,5.5,3.1,1.2,0.6,3.0,2.3,20.1,198,292,.678,77,.389,105,269,.390,26,.248,93,196,.474,15,.161,76,225,.338,18,.237,65,197,.330,47,.723
geeal01,Alonzo Gee,SMALL FORWARD,26,CLEVELAND CAVALIERS,65,24,1020,98,236,19,58,43,61,35,114,47,39,15,44,96,6.9,1.2,-3.1,0.6,12.8,1.0,0.258,-3.7,3.8,-0.1,8.6,2.0,0.24600000000000002,8.2,0.491,14.3,13.4,-0.3,0.9,0.040999999999999995,78,225,1.5,3.6,0.3,0.9,1.2,2.7,0.7,0.9,0.5,1.8,2.3,0.7,0.6,0.2,0.7,1.5,4.0,57,93,.613,38,.667,10,25,.400,4,.400,8,27,.296,4,.500,4,33,.121,4,1.000,19,59,.322,18,.947
georgpa01,Paul George,SMALL FORWARD,23,INDIANA PACERS,80,80,2898,577,1362,182,500,401,464,64,478,283,151,22,224,198,17.9,0.6,4.9,2.1,17.7,6.4,0.341,2.7,2.6,4.4,20.1,2.7,0.36700000000000005,10.5,0.555,12.5,28.3,5.0,10.8,0.17800000000000002,80,220,7.2,17.0,2.3,6.3,4.9,10.8,5.0,5.8,0.8,6.0,6.8,3.5,1.9,0.3,2.8,2.5,21.7,217,345,.629,98,.452,48,134,.358,9,.188,96,251,.382,23,.240,119,317,.375,44,.370,234,629,.372,182,.778
gibsota01,Taj Gibson,POWER FORWARD,28,CHICAGO BULLS,82,8,2351,429,896,0,7,211,281,200,358,91,41,112,150,207,7.3,3.7,-1.0,0.4,17.1,4.4,0.314,-1.3,9.8,1.4,16.0,0.9,0.008,13.5,0.524,12.8,23.0,0.6,5.7,0.11699999999999999,81,225,5.2,10.9,0.0,0.1,5.2,10.8,2.6,3.4,2.4,4.4,6.8,1.1,0.5,1.4,1.8,2.5,13.0,240,374,.642,149,.621,67,187,.358,32,.478,84,204,.412,63,.750,70,181,.387,66,.943,0,7,.000,0,
ginobma01,Manu Ginóbili,SHOOTING GUARD,36,SAN ANTONIO SPURS,68,3,1550,294,627,90,258,160,188,30,172,293,70,17,139,128,29.0,0.8,4.0,1.2,12.0,2.4,0.3,2.8,2.3,3.3,20.0,2.3,0.41100000000000003,7.3,0.59,16.4,24.7,2.4,5.7,0.17600000000000002,78,205,4.3,9.2,1.3,3.8,3.0,5.4,2.4,2.8,0.4,2.5,3.0,4.3,1.0,0.3,2.0,1.9,12.3,166,240,.692,72,.434,55,115,.478,18,.327,27,69,.391,12,.444,19,76,.250,6,.316,131,363,.361,102,.779
goodwar01,Archie Goodwin,SHOOTING GUARD,19,PHOENIX SUNS,52,0,533,76,167,5,36,37,55,25,62,20,20,11,44,45,5.7,1.6,-3.2,-0.1,13.0,0.5,0.32899999999999996,-3.1,5.3,-0.3,10.3,1.9,0.21600000000000003,9.2,0.507,18.7,19.4,-0.2,0.2,0.018000000000000002,77,200,1.5,3.2,0.1,0.7,1.4,2.5,0.7,1.1,0.5,1.2,1.7,0.4,0.4,0.2,0.8,0.9,3.7,57,91,.626,21,.368,10,28,.357,4,.400,2,8,.250,1,.500,2,4,.500,1,.500,5,36,.139,5,1.000
gordoer01,Eric Gordon,SHOOTING GUARD,25,NEW ORLEANS PELICANS,64,64,2057,356,817,101,258,175,223,30,135,208,74,12,134,114,16.6,0.5,-0.5,-1.4,7.7,0.5,0.273,1.0,1.7,2.0,14.9,1.9,0.316,4.7,0.54,12.8,23.2,0.8,2.5,0.057999999999999996,75,215,5.6,12.8,1.6,4.0,4.0,8.7,2.7,3.5,0.5,2.1,2.6,3.3,1.2,0.2,2.1,1.8,15.4,147,252,.583,60,.408,36,126,.286,8,.222,17,47,.362,5,.294,55,133,.414,22,.400,101,258,.391,88,.871
gortama01,Marcin Gortat,CENTER,29,WASHINGTON WIZARDS,81,80,2655,455,840,1,1,157,229,202,565,138,41,121,126,201,8.4,3.8,0.8,0.6,25.1,4.0,0.273,0.2,8.7,4.1,17.6,0.8,0.001,16.7,0.568,11.8,18.2,1.8,8.1,0.146,83,240,5.6,10.4,0.0,0.0,5.6,10.4,1.9,2.8,2.5,7.0,9.5,1.7,0.5,1.5,1.6,2.5,13.2,278,373,.745,205,.737,121,307,.394,57,.471,91,210,.433,65,.714,22,67,.328,21,.955,1,1,1.000,1,1.000
grangda01,Danny Granger,SMALL FORWARD,30,INDIANA PACERS,29,2,653,80,223,31,94,51,53,24,81,33,9,13,36,41,8.1,1.5,-1.0,0.4,13.3,1.0,0.23800000000000002,-1.4,4.3,0.0,10.3,0.7,0.42200000000000004,9.0,0.491,12.8,19.8,0.2,1.0,0.075,81,222,2.8,7.7,1.1,3.2,1.7,4.4,1.8,1.8,0.8,2.8,3.6,1.1,0.3,0.4,1.2,1.4,8.3,38,69,.551,16,.421,11,40,.275,3,.273,8,31,.258,4,.500,22,57,.386,14,.636,48,150,.320,47,.979
greenda02,Danny Green,SHOOTING GUARD,26,SAN ANTONIO SPURS,68,59,1651,218,505,132,318,50,63,25,204,104,65,61,76,107,8.9,2.7,3.2,2.0,13.4,2.8,0.125,1.2,1.8,1.4,13.9,2.0,0.63,7.8,0.58,12.5,16.7,2.2,4.2,0.122,78,215,3.2,7.4,1.9,4.7,1.3,2.8,0.7,0.9,0.4,3.0,3.4,1.5,1.0,0.9,1.1,1.6,9.1,55,81,.679,38,.691,22,51,.431,11,.500,12,41,.293,6,.500,27,72,.375,21,.778,180,419,.430,165,.917
greendr01,Draymond Green,SMALL FORWARD,23,GOLDEN STATE WARRIORS,82,12,1797,187,459,55,165,82,123,86,323,152,102,72,91,231,11.9,3.0,1.9,3.6,19.3,3.8,0.268,-1.7,5.3,0.7,12.7,2.8,0.359,12.4,0.498,15.1,14.8,1.8,4.5,0.11900000000000001,78,230,2.3,5.6,0.7,2.0,1.6,3.6,1.0,1.5,1.0,3.9,5.0,1.9,1.2,0.9,1.1,2.8,6.2,98,160,.613,62,.633,18,68,.265,8,.444,9,34,.265,4,.444,27,63,.429,24,.889,63,194,.325,60,.952
greenge01,Gerald Green,SHOOTING GUARD,28,PHOENIX SUNS,82,48,2330,448,1006,204,510,195,230,48,227,122,70,42,145,220,8.6,1.4,1.4,-0.6,10.9,1.9,0.22899999999999998,2.0,2.3,4.2,16.5,1.5,0.507,6.6,0.585,11.6,23.6,2.0,6.1,0.126,78,205,5.5,12.3,2.5,6.2,3.0,6.0,2.4,2.8,0.6,2.8,3.4,1.5,0.9,0.5,1.8,2.7,15.8,98,144,.681,43,.439,27,59,.458,5,.185,46,123,.374,17,.370,73,170,.429,27,.370,204,510,.400,171,.838
greenje02,Jeff Green,SMALL FORWARD,27,BOSTON CELTICS,82,82,2805,482,1171,135,396,283,356,54,326,138,57,47,165,180,8.4,1.3,-1.5,-1.3,13.6,2.0,0.304,-0.2,2.1,1.3,13.1,1.0,0.33799999999999997,7.7,0.52,11.1,23.6,0.3,3.3,0.057,80,235,5.9,14.3,1.6,4.8,4.2,9.5,3.5,4.3,0.7,4.0,4.6,1.7,0.7,0.6,2.0,2.2,16.9,184,285,.646,91,.495,65,173,.376,20,.308,26,103,.252,9,.346,72,214,.336,39,.542,135,396,.341,117,.867
greenwi01,Willie Green,SHOOTING GUARD,32,LOS ANGELES CLIPPERS,55,9,869,102,271,41,121,28,34,12,66,50,22,11,34,96,8.3,1.0,-3.2,-0.1,8.2,0.7,0.125,-3.1,1.6,-0.2,7.1,1.3,0.446,5.0,0.47700000000000004,10.6,16.3,-0.3,0.5,0.027999999999999997,76,200,1.9,4.9,0.7,2.2,1.1,2.7,0.5,0.6,0.2,1.2,1.4,0.9,0.4,0.2,0.6,1.7,5.0,22,34,.647,18,.818,11,31,.355,7,.636,5,14,.357,4,.800,23,72,.319,14,.609,42,125,.336,39,.929
griffbl01,Blake Griffin,POWER FORWARD,24,LOS ANGELES CLIPPERS,80,80,2863,718,1359,12,44,482,674,192,565,309,92,51,224,265,19.2,1.4,4.5,0.7,21.2,4.1,0.496,3.8,7.7,8.1,23.9,1.6,0.032,14.7,0.583,11.9,29.0,4.7,12.2,0.205,81,250,9.0,17.0,0.2,0.6,8.8,16.4,6.0,8.4,2.4,7.1,9.5,3.9,1.2,0.6,2.8,3.3,24.1,469,637,.736,307,.655,141,353,.399,60,.426,51,123,.415,28,.549,161,429,.375,137,.851,13,52,.250,11,.846
hamiljo02,Jordan Hamilton,SMALL FORWARD,23,DENVER NUGGETS,39,11,670,99,254,45,129,23,31,23,110,34,31,13,27,31,7.8,1.4,1.6,0.9,17.8,0.7,0.122,0.7,3.7,0.2,13.2,2.3,0.508,10.7,0.49700000000000005,9.2,18.7,0.6,1.0,0.069,79,220,2.5,6.5,1.2,3.3,1.4,3.2,0.6,0.8,0.6,2.8,3.4,0.9,0.8,0.3,0.7,0.8,6.8,34,63,.540,16,.471,23,62,.371,12,.522,10,24,.417,5,.500,10,29,.345,7,.700,70,197,.355,61,.871
hansbty01,Tyler Hansbrough,POWER FORWARD,28,TORONTO RAPTORS,64,4,978,93,196,0,2,126,185,120,167,17,28,19,47,132,2.7,1.6,-1.9,-0.6,20.0,1.4,0.9440000000000001,-1.3,14.2,1.7,14.2,1.5,0.01,17.1,0.562,14.5,15.1,0.0,3.0,0.149,81,250,1.5,3.1,0.0,0.0,1.5,3.0,2.0,2.9,1.9,2.6,4.5,0.3,0.4,0.3,0.7,2.1,4.9,60,107,.561,35,.583,29,70,.414,21,.724,1,6,.167,1,1.000,4,14,.286,3,.750,0,2,.000,0,
hardati02,Tim Hardaway Jr.,SHOOTING GUARD,21,NEW YORK KNICKS,81,1,1875,294,687,130,358,106,128,19,102,66,44,7,47,144,5.8,0.3,-1.8,-1.8,6.6,0.4,0.18600000000000003,0.0,1.2,2.7,12.7,1.2,0.521,3.8,0.5539999999999999,5.9,19.6,0.1,3.1,0.08,77,205,3.6,8.5,1.6,4.4,2.0,4.1,1.3,1.6,0.2,1.3,1.5,0.8,0.5,0.1,0.6,1.8,10.2,95,140,.679,46,.484,6,37,.162,4,.667,19,53,.358,10,.526,44,99,.444,28,.636,130,358,.363,113,.869
hardeja01,James Harden,SHOOTING GUARD,24,HOUSTON ROCKETS,73,73,2777,549,1205,177,483,576,665,61,283,446,115,29,265,177,27.3,0.8,5.6,0.2,10.7,2.7,0.552,5.4,2.6,10.1,23.5,2.1,0.401,6.9,0.618,15.0,27.8,5.3,12.8,0.221,77,220,7.5,16.5,2.4,6.6,5.1,9.9,7.9,9.1,0.8,3.9,4.7,6.1,1.6,0.4,3.6,2.4,25.4,219,349,.628,70,.320,64,166,.386,10,.156,50,115,.435,4,.080,73,171,.427,5,.068,193,537,.359,113,.585
harklma01,Maurice Harkless,SMALL FORWARD,20,ORLANDO MAGIC,80,41,1950,224,483,59,154,85,143,69,195,80,97,50,86,140,6.4,2.0,-0.4,1.1,11.4,2.1,0.29600000000000004,-1.5,4.0,0.6,11.8,2.6,0.319,7.7,0.542,13.6,14.8,0.8,2.8,0.068,79,220,2.8,6.0,0.7,1.9,2.1,4.1,1.1,1.8,0.9,2.4,3.3,1.0,1.2,0.6,1.1,1.8,7.4,132,229,.576,81,.614,16,54,.296,9,.562,3,8,.375,1,.333,14,38,.368,2,.143,59,154,.383,53,.898
harrial01,Al Harrington,POWER FORWARD,33,WASHINGTON WIZARDS,34,0,511,82,207,34,100,27,35,15,65,28,14,0,34,72,8.7,0.0,-4.2,-1.0,15.0,0.5,0.16899999999999998,-3.2,3.3,-0.2,9.7,1.4,0.483,9.1,0.506,13.3,22.7,-0.3,0.4,0.035,81,230,2.4,6.1,1.0,2.9,1.4,3.1,0.8,1.0,0.4,1.9,2.4,0.8,0.4,0.0,1.0,2.1,6.6,42,69,.609,26,.619,5,22,.227,2,.400,4,11,.364,2,.500,3,13,.231,3,1.000,34,107,.318,34,1.000
harride01,Devin Harris,POINT GUARD,30,DALLAS MAVERICKS,40,0,818,96,254,31,101,92,115,8,77,178,28,2,59,72,31.0,0.2,-0.5,-0.8,10.8,0.4,0.45299999999999996,0.3,1.1,1.2,14.6,1.8,0.39799999999999996,6.0,0.517,16.2,20.2,0.3,1.6,0.094,75,185,2.4,6.4,0.8,2.5,1.6,3.8,2.3,2.9,0.2,1.9,2.1,4.5,0.7,0.1,1.5,1.8,7.9,48,85,.565,14,.292,14,47,.298,2,.143,10,27,.370,0,.000,13,35,.371,2,.154,42,126,.333,24,.571
