slug,name,positions,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,assist_percentage,block_percentage,box_plus_minus,defensive_box_plus_minus,defensive_rebound_percentage,defensive_win_shares,free_throw_attempt_rate,offensive_box_plus_minus,offensive_rebound_percentage,offensive_win_shares,player_efficiency_rating,steal_percentage,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,turnover_percentage,usage_percentage,value_over_replacement_player,win_shares,win_shares_per_48_minutes,rimFG,rimFGA,rimFG%,rimAst'd,rim%Ast'd,3pt%Ast'd
hartjo01,Josh Hart,SHOOTING GUARD,23,LOS ANGELES LAKERS,67,22,1715,189,464,92,274,55,80,35,213,93,64,40,58,147,7.0,1.9,-1.3,1.0,12.6,1.9,0.172,-2.3,2.2,0.2,9.3,1.7,0.591,7.5,0.526,10.4,13.5,0.3,2.1,0.059000000000000004,80,121,.661,57,.713,.924
haywago01,Gordon Hayward,POWER FORWARD,28,BOSTON CELTICS,72,18,1863,296,635,77,231,156,187,51,271,244,62,23,105,104,18.4,1.1,0.8,0.4,15.5,2.3,0.294,0.4,2.9,2.6,15.6,1.6,0.364,9.2,0.575,12.8,19.0,1.3,4.9,0.126,107,166,.645,75,.701,.872
hernaju01,Juan Hernangómez,POWER FORWARD,23,DENVER NUGGETS,70,25,1358,138,314,66,181,66,86,64,201,55,27,24,37,94,5.3,1.6,-1.1,-0.2,16.1,1.4,0.27399999999999997,-0.9,5.1,1.6,11.0,1.0,0.5760000000000001,10.6,0.58,9.5,12.2,0.3,3.0,0.105,62,94,.660,43,.694,.985
hezonma01,Mario Hezonja,SMALL FORWARD,23,NEW YORK KNICKS,58,24,1206,191,464,42,152,87,114,28,211,88,57,8,88,110,11.5,0.6,-3.8,-0.3,18.7,1.1,0.24600000000000002,-3.5,2.4,-1.1,10.8,2.3,0.32799999999999996,10.4,0.49700000000000005,14.6,21.3,-0.5,-0.1,-0.003,89,158,.563,48,.539,.857
hieldbu01,Buddy Hield,SHOOTING GUARD,26,SACRAMENTO KINGS,82,82,2615,623,1360,278,651,171,193,106,306,205,58,33,146,202,11.9,1.1,2.1,-1.4,12.4,1.6,0.142,3.5,4.1,4.3,17.5,1.0,0.479,8.1,0.5870000000000001,9.2,25.1,2.7,5.9,0.10800000000000001,173,258,.671,101,.584,.842
holidjr01,Jrue Holiday,SHOOTING GUARD,28,NEW ORLEANS PELICANS,67,67,2402,547,1159,118,363,208,271,75,259,518,109,54,210,148,31.8,1.8,3.0,-0.1,11.0,1.9,0.23399999999999999,3.1,3.3,3.5,19.4,2.1,0.313,7.2,0.555,14.1,25.4,3.1,5.4,0.10800000000000001,241,368,.655,92,.382,.593
holidju01,Justin Holiday,SHOOTING GUARD,29,CHICAGO BULLS,38,38,1325,151,394,97,270,41,46,19,150,85,67,21,47,79,9.1,1.4,-0.3,1.1,12.4,1.1,0.11699999999999999,-1.3,1.5,0.2,11.0,2.5,0.685,6.9,0.531,10.2,15.2,0.6,1.3,0.047,79,118,.669,58,.734,.932
holidju01,Justin Holiday,SHOOTING GUARD,29,MEMPHIS GRIZZLIES,44,39,1282,149,383,65,195,54,60,27,127,61,54,15,57,85,7.1,1.1,-3.4,-0.1,11.3,1.4,0.157,-3.3,2.3,-0.6,8.9,2.1,0.509,6.7,0.509,12.2,16.3,-0.5,0.8,0.028999999999999998,79,118,.669,58,.734,.932
holliro01,Rondae Hollis-Jefferson,SMALL FORWARD,24,BROOKLYN NETS,59,21,1234,200,487,9,49,118,183,83,227,96,44,27,68,107,11.7,1.7,-2.6,0.4,19.2,1.7,0.376,-3.0,7.1,-0.5,12.5,1.7,0.10099999999999999,13.2,0.46399999999999997,10.7,21.6,-0.2,1.2,0.047,139,252,.552,97,.698,.900
holmeri01,Richaun Holmes,CENTER,25,PHOENIX SUNS,70,4,1184,222,365,0,0,128,175,115,216,60,42,79,52,194,7.9,5.6,0.6,0.5,20.5,1.1,0.479,0.1,10.6,3.1,20.7,1.7,0.0,15.5,0.647,10.5,17.9,0.8,4.3,0.17300000000000001,173,231,.749,134,.775,0
hoodro01,Rodney Hood,SHOOTING GUARD,26,CLEVELAND CAVALIERS,45,45,1234,194,454,55,152,104,114,18,94,92,38,5,36,101,11.5,0.4,-2.1,-1.1,8.8,0.0,0.251,-1.0,1.6,1.5,13.0,1.5,0.335,5.0,0.542,6.7,19.1,0.0,1.5,0.059000000000000004,64,90,.711,39,.609,.735
horfoal01,Al Horford,CENTER,32,BOSTON CELTICS,68,68,1973,387,723,73,203,78,95,120,338,283,59,86,102,126,21.2,3.9,5.1,1.9,18.3,2.9,0.131,3.3,6.5,4.5,20.2,1.4,0.281,12.4,0.605,11.8,18.9,3.6,7.5,0.18100000000000002,138,190,.726,108,.783,.989
huertke01,Kevin Huerter,SHOOTING GUARD,20,ATLANTA HAWKS,75,59,2048,275,657,136,353,41,56,60,185,214,65,25,109,155,14.5,1.1,-2.4,-0.8,9.7,0.7,0.085,-1.6,3.0,0.7,10.1,1.5,0.537,6.3,0.5329999999999999,13.8,15.7,-0.2,1.5,0.034,76,127,.598,48,.632,.772
ibakase01,Serge Ibaka,CENTER,29,TORONTO RAPTORS,74,51,2010,464,877,49,169,135,177,156,445,99,29,103,114,211,7.7,4.3,0.2,0.1,23.2,3.3,0.20199999999999999,0.2,8.6,2.8,18.7,0.7,0.193,16.1,0.5820000000000001,10.7,22.9,1.2,6.1,0.146,214,285,.751,144,.673,.966
iguodan01,Andre Iguodala,SMALL FORWARD,35,GOLDEN STATE WARRIORS,68,13,1578,151,302,48,144,39,67,48,204,216,61,51,52,95,16.8,2.7,1.8,1.7,13.2,1.8,0.222,0.1,3.4,2.4,13.1,1.8,0.47700000000000004,8.5,0.5870000000000001,13.6,10.4,1.5,4.2,0.129,131,156,.840,103,.786,.947
ilyaser01,Ersan İlyasova,POWER FORWARD,31,MILWAUKEE BUCKS,67,7,1231,167,381,58,160,61,74,94,208,52,32,20,48,172,5.5,1.4,-2.3,0.1,16.2,1.9,0.19399999999999998,-2.4,8.2,1.2,11.6,1.2,0.42,12.5,0.5479999999999999,10.4,15.7,-0.1,3.0,0.11900000000000001,98,156,.628,62,.633,1.000
inglejo01,Joe Ingles,POWER FORWARD,31,UTAH JAZZ,82,82,2568,359,802,189,483,87,123,35,295,469,98,20,193,180,26.1,0.6,1.4,1.1,12.2,3.6,0.153,0.3,1.5,2.5,13.4,1.8,0.602,7.0,0.581,18.4,17.5,2.2,6.0,0.113,105,158,.665,46,.438,.827
ingrabr01,Brandon Ingram,SMALL FORWARD,21,LOS ANGELES LAKERS,52,52,1760,362,729,31,94,195,289,41,226,154,28,31,129,149,12.9,1.4,-2.0,-0.7,13.0,1.4,0.396,-1.3,2.5,0.6,13.4,0.7,0.129,7.8,0.555,13.1,23.2,0.0,2.0,0.055,169,248,.681,78,.462,.903
irvinky01,Kyrie Irving,POINT GUARD,26,BOSTON CELTICS,67,67,2214,604,1241,174,434,214,245,71,264,464,103,34,172,167,35.0,1.4,7.2,1.1,12.7,2.9,0.19699999999999998,6.0,3.4,6.2,24.3,2.2,0.35,8.1,0.5920000000000001,11.3,29.6,5.1,9.1,0.19699999999999998,198,318,.623,47,.237,.641
isaacjo01,Jonathan Isaac,POWER FORWARD,21,ORLANDO MAGIC,75,64,1996,262,611,86,266,110,135,99,312,80,59,98,75,143,5.7,4.1,-0.4,1.0,17.0,3.1,0.221,-1.4,5.2,0.9,13.0,1.4,0.435,11.0,0.537,10.1,16.3,0.8,4.0,0.096,122,188,.649,72,.590,.989
iwundwe01,Wesley Iwundu,SMALL FORWARD,24,ORLANDO MAGIC,68,13,1233,113,274,29,79,84,103,37,147,73,28,22,44,123,7.9,1.5,-3.2,0.6,13.0,1.4,0.376,-3.8,3.2,0.5,8.7,1.1,0.28800000000000003,8.0,0.531,12.1,12.8,-0.4,1.9,0.073,54,95,.568,27,.500,1.000
jacksfr01,Frank Jackson,POINT GUARD,20,NEW ORLEANS PELICANS,61,16,1169,194,447,53,169,54,73,25,109,69,25,2,48,92,8.0,0.1,-4.6,-1.7,9.5,0.4,0.163,-2.9,2.2,0.1,9.4,1.0,0.37799999999999995,5.9,0.517,9.1,18.5,-0.8,0.4,0.018000000000000002,98,149,.658,64,.653,.887
jacksja02,Jaren Jackson Jr.,POWER FORWARD,19,MEMPHIS GRIZZLIES,58,56,1515,298,589,51,142,151,197,73,199,64,52,82,98,220,7.2,5.1,-0.3,1.0,15.0,2.2,0.33399999999999996,-1.2,5.3,1.2,16.4,1.7,0.24100000000000002,10.1,0.591,12.7,22.8,0.7,3.3,0.105,140,192,.729,91,.650,.941
jacksjo02,Josh Jackson,SHOOTING GUARD,21,PHOENIX SUNS,79,29,1988,347,841,73,225,143,213,66,281,183,74,56,173,209,14.1,2.3,-4.6,-1.2,15.9,1.1,0.253,-3.3,3.6,-2.8,10.6,1.8,0.268,9.7,0.48700000000000004,15.6,23.9,-1.3,-1.7,-0.04,143,268,.534,84,.587,.890
jacksju01,Justin Jackson,SMALL FORWARD,23,SACRAMENTO KINGS,52,3,1083,125,295,55,159,41,50,25,121,68,23,13,22,67,8.0,1.0,-1.9,-0.5,11.8,0.6,0.16899999999999998,-1.3,2.3,1.0,10.1,1.0,0.539,6.9,0.546,6.5,12.9,0.0,1.6,0.07200000000000001,60,75,.800,47,.783,.966
jacksre01,Reggie Jackson,POINT GUARD,28,DETROIT PISTONS,82,82,2289,441,1047,174,471,204,236,45,171,344,55,9,148,208,24.7,0.3,0.4,-0.9,8.5,1.9,0.225,1.3,2.1,3.1,15.2,1.2,0.45,5.2,0.547,11.4,24.5,1.4,5.0,0.105,90,157,.573,22,.244,.792
jamesle01,LeBron James,SMALL FORWARD,34,LOS ANGELES LAKERS,55,55,1937,558,1095,111,327,278,418,57,408,454,72,33,197,94,39.4,1.4,8.0,1.7,21.3,2.6,0.382,6.4,3.1,4.7,25.6,1.7,0.299,12.4,0.588,13.3,31.6,4.9,7.2,0.179,314,416,.755,130,.414,.342
jerebjo01,Jonas Jerebko,POWER FORWARD,31,GOLDEN STATE WARRIORS,73,6,1218,163,355,69,188,64,80,72,216,96,27,18,43,137,10.1,1.2,-0.7,-0.4,18.1,1.2,0.225,-0.3,6.6,2.1,13.5,1.1,0.53,12.6,0.588,9.9,15.2,0.4,3.3,0.13,66,99,.667,48,.727,1.000
johnsja01,James Johnson,POWER FORWARD,31,MIAMI HEAT,55,33,1164,164,379,50,149,50,70,22,154,135,35,27,74,114,17.0,2.1,-1.2,1.1,14.1,1.5,0.185,-2.4,2.0,0.0,10.9,1.5,0.39299999999999996,8.0,0.522,15.3,17.8,0.2,1.5,0.062,74,119,.622,42,.568,.860
johnsty01,Tyler Johnson,POINT GUARD,26,MIAMI HEAT,44,10,1123,171,401,72,204,61,88,19,102,112,40,21,63,72,14.9,1.7,-0.1,0.6,9.7,1.3,0.21899999999999997,-0.7,1.8,0.5,12.3,1.7,0.509,5.7,0.54,12.5,19.2,0.5,1.8,0.075,61,95,.642,37,.607,.956
jokicni01,Nikola Jokić,CENTER,23,DENVER NUGGETS,80,80,2504,616,1206,83,270,289,352,228,637,580,108,55,248,228,37.0,1.9,9.1,2.9,27.6,4.3,0.292,6.2,9.8,7.5,26.3,2.1,0.22399999999999998,18.7,0.589,15.4,27.4,7.0,11.8,0.226,324,469,.691,129,.398,.895
jonesde02,Derrick Jones Jr.,SMALL FORWARD,21,MIAMI HEAT,60,14,1153,160,324,28,91,74,122,96,144,37,46,42,43,123,4.7,3.3,-0.5,1.0,13.3,1.7,0.377,-1.5,8.8,1.2,14.0,1.9,0.281,11.1,0.5589999999999999,10.2,15.6,0.4,2.9,0.121,115,178,.646,74,.643,1.000
jonesty01,Tyus Jones,POINT GUARD,22,MINNESOTA TIMBERWOLVES,68,23,1560,185,446,40,126,58,69,23,111,327,81,5,47,78,28.3,0.3,-0.6,0.3,7.7,0.9,0.155,-0.9,1.6,2.1,13.7,2.5,0.28300000000000003,4.6,0.491,9.0,14.1,0.6,3.0,0.091,53,95,.558,13,.245,.650
jordade01,DeAndre Jordan,CENTER,30,DALLAS MAVERICKS,50,50,1554,208,323,0,0,135,198,161,525,99,33,53,111,125,9.5,2.9,1.7,1.3,35.9,2.5,0.613,0.4,11.2,2.7,18.0,1.0,0.0,23.6,0.672,21.3,14.4,1.4,5.3,0.162,256,363,.705,184,.719,0
josepco01,Cory Joseph,POINT GUARD,27,INDIANA PACERS,82,9,2063,226,548,55,171,30,43,39,240,321,94,22,80,131,20.7,0.9,-0.4,1.7,12.6,2.9,0.078,-2.1,2.1,0.5,11.0,2.2,0.312,7.5,0.474,12.4,13.7,0.9,3.5,0.081,59,87,.678,24,.407,.932
kanteen01,Enes Kanter,CENTER,26,NEW YORK KNICKS,44,23,1128,251,468,7,22,105,129,171,290,84,18,17,79,106,13.1,1.3,0.8,-1.6,27.5,0.9,0.276,2.5,15.5,2.4,21.8,0.8,0.047,21.4,0.585,13.1,22.9,0.8,3.4,0.14300000000000002,353,546,.647,173,.490,.909
kennalu01,Luke Kennard,SHOOTING GUARD,22,DETROIT PISTONS,63,10,1437,228,520,106,269,51,61,12,171,114,26,10,57,92,12.3,0.6,-1.1,-0.6,13.5,1.3,0.11699999999999999,-0.4,0.9,1.3,11.9,0.9,0.517,7.0,0.56,9.4,18.1,0.3,2.5,0.085,36,57,.632,21,.583,.896
kiddgmi01,Michael Kidd-Gilchrist,POWER FORWARD,25,CHARLOTTE HORNETS,64,3,1179,158,332,16,47,95,123,88,158,61,32,39,43,156,7.4,2.9,-2.4,-0.1,14.8,1.0,0.37,-2.3,7.9,1.5,13.3,1.3,0.142,11.3,0.5529999999999999,10.0,15.7,-0.1,2.5,0.1,86,143,.601,52,.605,1.000
klebima01,Maxi Kleber,POWER FORWARD,27,DALLAS MAVERICKS,71,18,1502,175,386,77,218,58,74,90,239,70,36,78,54,143,6.8,4.4,0.4,1.2,16.9,1.8,0.192,-0.8,6.5,1.6,13.1,1.2,0.565,11.7,0.579,11.4,13.5,0.9,3.5,0.111,65,93,.699,50,.769,1.000
knoxke01,Kevin Knox,POWER FORWARD,19,NEW YORK KNICKS,75,57,2158,338,914,125,364,162,226,61,274,82,43,24,114,175,6.0,0.9,-5.7,-2.3,13.6,0.9,0.247,-3.4,2.9,-2.2,8.7,1.0,0.39799999999999996,8.1,0.475,10.1,22.3,-2.0,-1.3,-0.03,101,202,.500,52,.515,.896
korveky01,Kyle Korver,SHOOTING GUARD,37,UTAH JAZZ,54,0,1083,166,407,113,294,47,57,9,124,64,22,10,42,84,8.6,0.7,-0.4,0.0,12.2,1.3,0.14,-0.4,0.9,0.8,11.2,1.0,0.722,6.7,0.569,8.9,18.7,0.4,2.0,0.091,13,16,.812,12,.923,.993
kurucro01,Rodions Kurucs,SMALL FORWARD,20,BROOKLYN NETS,63,46,1294,202,449,58,184,72,92,56,190,52,41,25,77,146,6.0,1.5,-2.6,0.3,15.4,1.5,0.205,-2.9,4.6,0.1,11.0,1.5,0.41,10.0,0.545,13.6,18.4,-0.2,1.6,0.059000000000000004,125,196,.638,77,.616,.917
kuzmaky01,Kyle Kuzma,POWER FORWARD,23,LOS ANGELES LAKERS,70,68,2314,496,1087,128,422,188,250,60,322,178,41,26,133,170,11.5,0.9,-1.4,-1.2,14.1,1.9,0.23,-0.2,2.7,1.2,14.0,0.8,0.38799999999999996,8.5,0.546,10.0,23.8,0.4,3.1,0.065,207,313,.661,144,.696,.922
lambje01,Jeremy Lamb,SHOOTING GUARD,26,CHARLOTTE HORNETS,79,55,2250,431,979,115,330,231,260,65,369,172,88,32,80,140,11.9,1.2,1.2,0.0,18.1,2.0,0.266,1.2,3.1,3.3,17.3,1.9,0.337,10.4,0.552,6.8,22.5,1.8,5.3,0.113,134,227,.590,62,.463,.835
lavinza01,Zach LaVine,SHOOTING GUARD,23,CHICAGO BULLS,63,62,2171,530,1135,120,321,312,375,40,254,283,60,26,215,140,22.6,1.0,0.8,-1.6,12.9,1.1,0.33,2.4,2.0,1.7,18.7,1.3,0.28300000000000003,7.4,0.574,14.2,30.5,1.5,2.8,0.062,294,450,.653,113,.384,.525
laymaja01,Jake Layman,SMALL FORWARD,24,PORTLAND TRAIL BLAZERS,71,33,1327,216,424,59,181,50,71,56,161,53,31,30,46,116,5.6,1.8,-0.5,-0.3,12.6,1.2,0.16699999999999998,-0.1,4.6,1.9,13.5,1.1,0.42700000000000005,8.7,0.594,9.2,15.9,0.5,3.1,0.111,125,166,.753,95,.760,.915
lenal01,Alex Len,CENTER,25,ATLANTA HAWKS,77,31,1544,320,648,74,204,140,216,158,266,86,27,69,97,200,8.6,3.9,-1.2,-1.3,18.5,1.0,0.33299999999999996,0.0,10.5,2.2,17.2,0.8,0.315,14.4,0.575,11.5,22.1,0.3,3.2,0.1,208,326,.638,146,.702,.986
leonaka01,Kawhi Leonard,SMALL FORWARD,27,TORONTO RAPTORS,60,60,2040,560,1129,112,302,364,426,78,361,199,106,24,121,87,16.4,1.0,7.2,1.1,18.6,3.4,0.377,6.1,4.2,6.1,25.8,2.5,0.267,11.6,0.606,8.4,30.3,4.7,9.5,0.22399999999999998,284,399,.712,109,.384,.617
leverca01,Caris LeVert,SMALL FORWARD,24,BROOKLYN NETS,40,25,1063,207,483,48,154,85,123,35,116,156,42,14,69,77,23.2,1.0,0.2,0.5,11.4,1.2,0.255,-0.3,3.5,0.5,14.9,1.9,0.319,7.5,0.509,11.4,24.0,0.6,1.7,0.077,104,175,.594,37,.356,.433
lillada01,Damian Lillard,POINT GUARD,28,PORTLAND TRAIL BLAZERS,80,80,2838,681,1533,237,643,468,513,68,303,551,88,34,212,148,30.6,1.0,6.4,-0.3,11.1,2.4,0.335,6.6,2.6,9.7,23.7,1.5,0.419,7.0,0.588,10.8,29.3,6.0,12.1,0.205,306,544,.562,64,.209,.432
linje01,Jeremy Lin,POINT GUARD,30,ATLANTA HAWKS,51,1,1003,180,386,44,132,142,168,16,103,181,38,7,98,96,26.7,0.6,-0.6,-1.0,11.0,0.4,0.435,0.3,1.6,1.5,15.9,1.8,0.342,6.2,0.594,17.6,22.6,0.3,1.9,0.092,102,170,.600,36,.353,.732
looneke01,Kevon Looney,CENTER,22,GOLDEN STATE WARRIORS,80,24,1481,217,347,1,10,65,105,194,223,123,46,53,51,211,10.9,3.0,0.5,0.4,15.4,1.8,0.303,0.1,14.6,4.2,17.3,1.5,0.028999999999999998,15.0,0.636,11.5,12.8,0.9,6.0,0.19399999999999998,225,308,.731,162,.720,1.000
lopezbr01,Brook Lopez,CENTER,30,MILWAUKEE BUCKS,81,81,2322,355,786,187,512,112,133,33,363,98,51,179,82,189,5.7,6.5,2.2,1.8,15.0,4.3,0.16899999999999998,0.4,1.5,2.3,14.6,1.0,0.6509999999999999,8.7,0.597,8.9,16.7,2.4,6.7,0.138,133,170,.782,92,.692,.957
lopezro01,Robin Lopez,CENTER,30,CHICAGO BULLS,74,36,1606,304,535,7,31,89,123,140,146,89,11,78,96,124,8.8,4.2,-1.9,-1.4,10.0,0.7,0.23,-0.6,9.4,2.0,15.9,0.3,0.057999999999999996,9.7,0.598,14.0,18.6,0.0,2.7,0.081,141,198,.712,77,.546,1.000
lowryky01,Kyle Lowry,POINT GUARD,32,TORONTO RAPTORS,65,65,2213,304,739,157,453,161,194,41,271,564,91,31,182,166,34.8,1.2,2.3,0.6,12.9,3.0,0.263,1.7,2.1,3.6,16.5,2.0,0.613,7.6,0.562,18.1,19.6,2.4,6.6,0.14400000000000002,128,199,.643,48,.375,.751
lylestr01,Trey Lyles,POWER FORWARD,23,DENVER NUGGETS,64,2,1120,207,495,51,200,81,116,44,202,87,30,23,68,93,11.3,1.8,-2.4,-0.7,19.6,1.4,0.23399999999999999,-1.8,4.2,-0.2,12.7,1.3,0.40399999999999997,11.9,0.5,11.1,23.4,-0.1,1.2,0.05,95,130,.731,63,.663,.941
macksh01,Shelvin Mack,POINT GUARD,28,MEMPHIS GRIZZLIES,53,3,1204,161,389,46,128,53,75,18,84,182,45,4,62,81,23.3,0.3,-2.5,-0.3,8.0,1.0,0.193,-2.3,1.6,0.1,11.0,1.9,0.32899999999999996,4.8,0.499,12.8,18.0,-0.1,1.1,0.045,66,108,.611,35,.530,.543
markkla01,Lauri Markkanen,POWER FORWARD,21,CHICAGO BULLS,52,51,1682,342,795,120,332,170,195,74,396,75,37,33,85,122,7.2,1.7,-0.2,-1.5,25.9,1.5,0.245,1.4,4.7,1.3,17.1,1.1,0.418,15.2,0.5529999999999999,8.8,25.1,0.7,2.7,0.078,111,178,.624,66,.595,.975
matthwe02,Wesley Matthews,SMALL FORWARD,32,DALLAS MAVERICKS,44,44,1312,194,469,100,263,87,110,20,82,100,33,12,58,102,11.6,0.8,-1.3,-0.5,6.6,0.8,0.235,-0.8,1.6,1.0,11.3,1.2,0.561,4.2,0.556,10.1,18.9,0.2,1.8,0.066,55,93,.591,42,.764,.924
mccolcj01,CJ McCollum,SHOOTING GUARD,27,PORTLAND TRAIL BLAZERS,70,70,2375,571,1243,167,445,159,192,62,220,207,55,28,106,172,13.8,0.9,1.0,-1.0,9.7,1.7,0.154,2.1,2.9,4.0,17.0,1.1,0.358,6.3,0.5529999999999999,7.4,25.5,1.8,5.6,0.114,162,281,.577,66,.407,.700
mccontj01,T.J. McConnell,POINT GUARD,26,PHILADELPHIA 76ERS,76,3,1470,220,419,14,42,29,37,28,146,258,79,17,91,105,24.7,0.9,-0.9,0.9,10.2,1.7,0.08800000000000001,-1.8,2.1,1.2,13.4,2.5,0.1,6.3,0.555,17.3,15.0,0.4,2.9,0.094,69,101,.683,28,.406,1.000
mcderdo01,Doug McDermott,SMALL FORWARD,27,INDIANA PACERS,77,1,1340,207,422,84,206,66,79,17,92,67,18,8,42,104,7.1,0.5,-1.4,-0.9,7.5,1.1,0.187,-0.5,1.4,1.8,11.6,0.7,0.488,4.5,0.617,8.4,16.3,0.2,2.9,0.10300000000000001,79,116,.681,73,.924,1.000
mcgeeja01,JaVale McGee,CENTER,31,LOS ANGELES LAKERS,75,62,1671,400,641,1,12,96,152,195,371,52,47,148,108,208,4.8,7.3,1.4,1.2,22.5,2.9,0.237,0.3,12.3,3.0,21.8,1.3,0.019,17.5,0.634,13.2,20.2,1.4,5.9,0.171,311,408,.762,244,.785,1.000
mcgruro01,Rodney McGruder,SHOOTING GUARD,27,MIAMI HEAT,66,45,1550,186,461,79,225,52,72,60,178,112,36,12,64,115,10.3,0.7,-2.3,-0.1,12.2,1.6,0.156,-2.2,4.1,0.4,9.4,1.1,0.488,8.2,0.51,11.5,15.4,-0.1,1.9,0.059000000000000004,53,91,.582,26,.491,.937
mckinal01,Alfonzo McKinnie,SMALL FORWARD,26,GOLDEN STATE WARRIORS,72,5,1003,134,275,42,118,27,48,81,166,31,18,15,30,134,4.0,1.3,-3.5,-1.3,16.9,0.9,0.175,-2.2,9.0,1.2,11.2,0.9,0.429,13.1,0.569,9.2,13.9,-0.4,2.1,0.1,88,127,.693,64,.727,1.000
middlkh01,Khris Middleton,SMALL FORWARD,27,MILWAUKEE BUCKS,77,77,2393,506,1148,179,474,216,258,50,411,331,80,7,174,172,20.1,0.2,0.8,0.1,16.5,3.6,0.225,0.7,2.3,2.5,16.5,1.6,0.413,9.8,0.5579999999999999,12.1,25.1,1.7,6.1,0.12300000000000001,129,217,.594,52,.403,.616
milleda01,Darius Miller,SMALL FORWARD,28,NEW ORLEANS PELICANS,69,15,1757,189,484,133,364,56,71,14,114,146,40,23,59,165,10.4,1.1,-2.9,-0.8,6.6,0.6,0.147,-2.1,0.8,1.1,8.4,1.1,0.752,3.8,0.55,10.3,13.4,-0.4,1.6,0.045,10,15,.667,5,.500,.932
millspa02,Patty Mills,POINT GUARD,30,SAN ANTONIO SPURS,82,1,1908,282,663,159,404,88,103,24,158,245,49,10,93,129,17.6,0.4,-0.3,-0.8,8.9,1.2,0.155,0.4,1.4,2.2,13.2,1.3,0.609,5.2,0.5720000000000001,11.6,18.5,0.8,3.5,0.087,68,101,.673,30,.441,.753
millspa01,Paul Millsap,POWER FORWARD,33,DENVER NUGGETS,70,65,1895,322,665,58,159,181,249,153,352,141,83,54,95,183,10.6,2.5,1.7,1.0,20.2,2.9,0.374,0.7,8.7,3.2,17.9,2.2,0.239,14.4,0.57,10.9,19.6,1.8,6.1,0.155,179,271,.661,108,.603,1.000
mitchdo01,Donovan Mitchell,SHOOTING GUARD,22,UTAH JAZZ,77,77,2598,661,1530,188,519,319,396,59,257,322,106,31,218,208,21.2,0.9,1.3,0.1,10.5,3.7,0.259,1.2,2.5,1.3,17.2,2.0,0.33899999999999997,6.6,0.537,11.3,31.6,2.2,5.0,0.092,219,356,.615,66,.301,.593
monkma01,Malik Monk,SHOOTING GUARD,20,CHARLOTTE HORNETS,73,0,1258,227,586,109,330,90,102,16,121,117,37,19,86,106,14.3,1.3,-3.0,-1.7,10.6,0.7,0.174,-1.3,1.3,-0.4,11.8,1.4,0.563,5.9,0.518,12.0,24.6,-0.3,0.3,0.012,72,112,.643,40,.556,.899
mooreet01,E'Twaun Moore,SHOOTING GUARD,29,NEW ORLEANS PELICANS,53,36,1463,256,532,76,176,45,59,35,92,102,40,8,59,112,9.5,0.4,-2.3,-1.1,6.4,0.5,0.111,-1.2,2.5,1.2,11.5,1.3,0.331,4.5,0.5670000000000001,9.6,17.3,-0.1,1.7,0.055,73,112,.652,57,.781,.921
morrima03,Marcus Morris,POWER FORWARD,29,BOSTON CELTICS,75,53,2091,377,844,146,389,146,173,76,382,109,43,25,92,181,7.5,1.1,-0.9,-0.7,19.5,2.5,0.205,-0.2,3.9,2.1,14.2,1.0,0.461,11.7,0.568,9.1,20.9,0.6,4.5,0.10400000000000001,108,161,.671,61,.565,.945
morrimo01,Monte Morris,POINT GUARD,23,DENVER NUGGETS,82,6,1970,346,702,94,227,65,81,35,159,297,73,4,52,102,21.7,0.2,1.5,0.3,8.8,1.8,0.115,1.1,1.9,4.4,16.2,1.8,0.32299999999999995,5.3,0.5770000000000001,6.6,17.1,1.7,6.2,0.151,88,143,.615,52,.591,.862
mudiaem01,Emmanuel Mudiay,POINT GUARD,22,NEW YORK KNICKS,59,42,1607,330,740,69,210,144,186,33,163,228,43,19,140,103,24.2,1.0,-2.0,-1.8,10.9,0.7,0.251,-0.2,2.1,0.1,14.6,1.3,0.284,6.4,0.531,14.6,25.6,0.0,0.8,0.023,128,238,.538,27,.211,.855
murraja01,Jamal Murray,POINT GUARD,21,DENVER NUGGETS,75,74,2447,513,1173,152,414,189,223,65,252,363,67,27,158,153,22.4,1.0,0.6,-0.8,11.2,2.3,0.19,1.4,2.9,2.8,16.0,1.3,0.353,7.0,0.5379999999999999,11.1,24.9,1.6,5.1,0.1,157,263,.597,102,.650,.656
muscami01,Mike Muscala,POWER FORWARD,27,PHILADELPHIA 76ERS,47,6,1041,109,278,68,199,63,77,51,149,62,18,27,43,112,7.9,2.0,-1.5,-0.4,14.7,1.0,0.27699999999999997,-1.1,5.3,0.9,10.4,0.8,0.716,10.2,0.56,12.1,14.3,0.1,1.9,0.087,31,52,.596,21,.677,1.000
nancela02,Larry Nance Jr.,CENTER,26,CLEVELAND CAVALIERS,67,30,1795,249,479,33,98,96,134,168,384,214,100,40,97,192,17.8,1.9,2.4,1.4,24.9,1.6,0.28,1.0,10.0,3.3,18.6,2.8,0.205,17.1,0.583,15.3,15.5,2.0,4.9,0.131,163,224,.728,103,.632,.970
