slug,name,positions,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,assist_percentage,block_percentage,box_plus_minus,defensive_box_plus_minus,defensive_rebound_percentage,defensive_win_shares,free_throw_attempt_rate,offensive_box_plus_minus,offensive_rebound_percentage,offensive_win_shares,player_efficiency_rating,steal_percentage,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,turnover_percentage,usage_percentage,value_over_replacement_player,win_shares,win_shares_per_48_minutes,height,weight,per game FG,per game FGA,per game 3P,per game 3PA,per game 2P,per game 2PA,per game FT,per game FTA,per game ORB,per game DRB,per game TRB,per game AST,per game STL,per game BLK,per game TOV,per game PF,per game PTS,At Rim FG,At Rim FGA,At Rim FG%,At Rim Ast'd,At Rim %Ast'd,3 to <10 ft FG,3 to <10 ft FGA,3 to <10 ft FG%,3 to <10 ft Ast'd,3 to <10 ft %Ast'd,10 to <16 ft FG,10 to <16 ft FGA,10 to <16 ft FG%,10 to <16 ft Ast'd,10 to <16 ft %Ast'd,16 ft to <3-pt FG,16 ft to <3-pt FGA,16 ft to <3-pt FG%,16 ft to <3-pt Ast'd,16 ft to <3-pt %Ast'd,3-pt FG,3-pt FGA,3-pt FG%,3-pt Ast'd,3-pt %Ast'd
grantje02,Jerian Grant,POINT GUARD,25,CHICAGO BULLS,74,26,1686,209,503,61,187,140,188,31,141,342,63,8,89,132,30.1,0.4,-1.3,-0.5,9.3,1.0,0.374,-0.9,1.9,2.3,14.3,1.8,0.37200000000000005,5.5,0.528,13.2,17.4,0.3,3.3,0.094,76,205,2.8,6.8,0.8,2.5,2.0,4.3,1.9,2.5,0.4,1.9,2.3,4.6,0.9,0.1,1.2,1.8,8.4,64,100,.640,12,.188,15,56,.268,1,.067,28,66,.424,4,.143,41,94,.436,6,.146,61,188,.324,40,.656
greenda02,Danny Green,SHOOTING GUARD,30,SAN ANTONIO SPURS,70,60,1791,217,561,116,320,50,65,41,208,110,63,80,74,122,8.9,3.7,0.4,1.4,13.0,2.9,0.11599999999999999,-1.0,2.5,0.1,11.4,1.8,0.57,7.7,0.509,11.2,16.6,1.1,2.9,0.078,78,215,3.1,8.0,1.7,4.6,1.4,3.4,0.7,0.9,0.6,3.0,3.6,1.6,0.9,1.1,1.1,1.7,8.6,54,100,.540,32,.593,21,60,.350,11,.524,8,34,.235,7,.875,21,57,.368,15,.714,121,340,.356,119,.983
greendr01,Draymond Green,POWER FORWARD,27,GOLDEN STATE WARRIORS,70,70,2287,281,619,77,256,134,173,75,460,508,95,91,202,185,29.0,3.1,2.8,1.9,21.1,3.4,0.27899999999999997,0.9,3.9,2.6,16.1,2.0,0.414,13.1,0.556,22.5,17.2,2.8,6.1,0.127,78,230,4.0,8.8,1.1,3.7,2.9,5.2,1.9,2.5,1.1,6.6,7.6,7.3,1.4,1.3,2.9,2.6,11.0,203,287,.707,147,.724,33,96,.344,20,.606,21,58,.362,15,.714,9,35,.257,6,.667,98,335,.293,90,.918
greenja01,JaMychal Green,POWER FORWARD,27,MEMPHIS GRIZZLIES,55,54,1542,223,488,43,127,80,111,147,317,79,32,25,76,153,8.3,1.5,-2.3,-1.5,24.4,1.3,0.22699999999999998,-0.8,10.8,1.3,14.0,1.0,0.26,17.4,0.53,12.4,17.8,-0.1,2.6,0.079,80,227,4.1,8.9,0.8,2.3,3.3,6.6,1.5,2.0,2.7,5.8,8.4,1.4,0.6,0.5,1.4,2.8,10.3,136,218,.624,76,.559,9,42,.214,3,.333,7,31,.226,4,.571,28,70,.400,22,.786,43,127,.339,42,.977
greenje02,Jeff Green,POWER FORWARD,31,CLEVELAND CAVALIERS,78,13,1828,295,618,53,170,203,234,60,186,99,41,34,75,149,8.0,1.6,-1.8,-1.5,11.2,0.8,0.379,-0.3,3.7,3.1,14.8,1.1,0.275,7.6,0.5870000000000001,9.4,19.3,0.1,3.9,0.10300000000000001,80,235,3.8,7.9,0.7,2.2,3.1,5.7,2.6,3.0,0.8,2.4,3.2,1.3,0.5,0.4,1.0,1.9,10.8,197,275,.716,136,.690,38,109,.349,10,.263,19,69,.275,8,.421,25,68,.368,8,.320,74,240,.308,72,.973
griffbl01,Blake Griffin,POWER FORWARD,28,LOS ANGELES CLIPPERS,33,33,1139,255,578,64,187,172,219,46,216,179,30,9,99,78,25.6,0.7,3.4,-0.4,20.5,1.0,0.379,3.8,4.5,2.0,20.4,1.3,0.324,12.6,0.5529999999999999,12.8,29.3,1.6,3.0,0.126,81,250,7.7,17.5,1.9,5.7,5.8,11.8,5.2,6.6,1.4,6.5,7.9,5.4,0.9,0.3,3.0,2.4,22.6,193,282,.684,81,.420,84,223,.377,19,.226,15,61,.246,9,.600,33,109,.303,14,.424,111,322,.345,77,.694
hardati02,Tim Hardaway Jr.,SHOOTING GUARD,25,NEW YORK KNICKS,57,54,1885,360,856,130,410,146,179,32,192,155,62,10,92,123,12.7,0.5,-0.6,-1.1,11.3,1.1,0.209,0.5,1.9,1.6,14.4,1.6,0.479,6.6,0.5329999999999999,9.0,23.8,0.7,2.6,0.067,77,205,6.3,15.0,2.3,7.2,4.0,7.8,2.6,3.1,0.6,3.4,3.9,2.7,1.1,0.2,1.6,2.2,17.5,122,189,.646,70,.574,21,77,.273,5,.238,40,78,.513,19,.475,47,102,.461,22,.468,130,410,.317,103,.792
hardeja01,James Harden,SHOOTING GUARD,28,HOUSTON ROCKETS,72,72,2551,651,1449,265,722,624,727,41,348,630,126,50,315,169,45.1,1.7,9.9,1.4,15.2,3.8,0.502,8.5,1.8,11.6,29.8,2.4,0.498,8.6,0.619,15.1,36.1,7.7,15.4,0.289,77,220,9.0,20.1,3.7,10.0,5.4,10.1,8.7,10.1,0.6,4.8,5.4,8.8,1.8,0.7,4.4,2.3,30.4,319,483,.660,33,.103,91,251,.363,13,.143,59,131,.450,3,.051,23,72,.319,0,.000,317,896,.354,81,.256
harklma01,Maurice Harkless,SMALL FORWARD,24,PORTLAND TRAIL BLAZERS,59,36,1264,147,297,49,118,42,59,46,116,53,48,43,40,103,6.0,2.8,1.4,1.7,9.9,1.7,0.19899999999999998,-0.4,4.0,1.6,12.6,1.9,0.397,7.0,0.596,11.0,12.6,1.1,3.2,0.12300000000000001,79,220,2.5,5.0,0.8,2.0,1.7,3.0,0.7,1.0,0.8,2.0,2.7,0.9,0.8,0.7,0.7,1.7,6.5,88,141,.624,57,.648,9,30,.300,3,.333,1,2,.500,0,.000,5,13,.385,1,.200,51,124,.411,50,.980
harremo01,Montrezl Harrell,CENTER,24,LOS ANGELES CLIPPERS,76,3,1293,348,548,1,7,139,222,103,203,74,36,52,68,143,10.1,3.4,3.3,0.2,17.0,1.3,0.405,3.1,8.9,4.3,24.7,1.4,0.013000000000000001,13.0,0.647,9.5,23.8,1.7,5.5,0.205,79,240,4.6,7.2,0.0,0.1,4.6,7.1,1.8,2.9,1.4,2.7,4.0,1.0,0.5,0.7,0.9,1.9,11.0,260,354,.734,183,.704,72,147,.490,36,.500,12,28,.429,10,.833,3,11,.273,3,1.000,1,7,.143,0,.000
harriga01,Gary Harris,SHOOTING GUARD,23,DENVER NUGGETS,67,65,2304,440,908,156,394,134,162,37,139,194,122,15,119,119,13.0,0.5,0.8,-0.2,6.8,1.5,0.17800000000000002,1.0,1.8,3.9,16.5,2.6,0.434,4.3,0.597,10.8,20.7,1.7,5.5,0.114,76,205,6.6,13.6,2.3,5.9,4.2,7.7,2.0,2.4,0.6,2.1,2.6,2.9,1.8,0.2,1.8,1.8,17.5,163,227,.718,98,.601,45,108,.417,23,.511,41,88,.466,24,.585,35,91,.385,19,.543,156,394,.396,139,.891
harrijo01,Joe Harris,SHOOTING GUARD,26,BROOKLYN NETS,78,14,1975,305,621,150,358,86,104,51,209,128,35,20,91,153,10.2,0.8,0.1,-0.6,11.3,0.9,0.16699999999999998,0.7,2.7,3.0,13.3,0.9,0.5760000000000001,7.0,0.634,12.0,16.6,1.0,4.0,0.09699999999999999,78,220,3.9,8.0,1.9,4.6,2.0,3.4,1.1,1.3,0.7,2.7,3.3,1.6,0.4,0.3,1.2,2.0,10.8,113,161,.702,76,.673,30,70,.429,15,.500,9,17,.529,5,.556,3,16,.188,3,1.000,150,358,.419,142,.947
harrito02,Tobias Harris,POWER FORWARD,25,DETROIT PISTONS,48,48,1563,320,709,113,276,115,136,36,208,94,34,15,51,91,9.9,0.9,1.7,-0.5,15.0,1.5,0.192,2.2,2.5,2.6,16.7,1.1,0.389,8.6,0.564,6.2,23.2,1.5,4.1,0.125,80,235,6.7,14.8,2.4,5.8,4.3,9.0,2.4,2.8,0.8,4.3,5.1,2.0,0.7,0.3,1.1,1.9,18.1,167,259,.645,91,.545,90,224,.402,30,.333,87,191,.455,40,.460,35,102,.343,13,.371,183,445,.411,159,.869
harrian01,Andrew Harrison,POINT GUARD,23,MEMPHIS GRIZZLIES,56,46,1326,181,429,47,142,124,159,23,108,177,38,26,81,138,21.3,1.8,-1.5,-0.5,9.7,0.7,0.371,-1.0,2.0,1.0,12.7,1.4,0.331,5.7,0.534,14.0,19.6,0.2,1.7,0.062,78,213,3.2,7.7,0.8,2.5,2.4,5.1,2.2,2.8,0.4,1.9,2.3,3.2,0.7,0.5,1.4,2.5,9.5,74,129,.574,15,.203,21,53,.396,0,.000,10,35,.286,0,.000,29,70,.414,3,.103,47,142,.331,35,.745
hartjo01,Josh Hart,SHOOTING GUARD,22,LOS ANGELES LAKERS,63,23,1461,176,375,78,197,66,94,42,221,80,47,16,47,107,7.6,0.9,-0.1,0.5,16.0,1.5,0.251,-0.6,3.1,1.9,12.2,1.5,0.525,9.6,0.596,10.1,13.5,0.7,3.4,0.111,77,215,2.8,6.0,1.2,3.1,1.6,2.8,1.0,1.5,0.7,3.5,4.2,1.3,0.7,0.3,0.7,1.7,7.9,81,119,.681,49,.605,6,23,.261,5,.833,6,20,.300,4,.667,5,16,.312,4,.800,78,197,.396,73,.936
hensojo01,John Henson,CENTER,27,MILWAUKEE BUCKS,76,69,1970,287,502,1,7,90,158,150,363,114,45,109,84,202,8.6,4.7,-0.9,0.1,21.5,2.2,0.315,-1.0,9.0,2.8,15.7,1.1,0.013999999999999999,15.3,0.5820000000000001,12.8,15.0,0.5,4.9,0.12,81,219,3.8,6.6,0.0,0.1,3.8,6.5,1.2,2.1,2.0,4.8,6.8,1.5,0.6,1.4,1.1,2.7,8.8,204,287,.711,159,.779,70,163,.429,62,.886,7,14,.500,6,.857,14,43,.326,12,.857,1,7,.143,1,1.000
hezonma01,Mario Hezonja,SMALL FORWARD,22,ORLANDO MAGIC,75,30,1657,273,617,90,267,86,105,41,240,106,81,31,86,134,10.0,1.5,-0.5,0.4,16.1,1.8,0.17,-0.9,2.7,0.5,13.7,2.4,0.433,9.3,0.544,11.5,19.9,0.6,2.3,0.066,80,201,3.6,8.2,1.2,3.6,2.4,4.7,1.1,1.4,0.5,3.2,3.7,1.4,1.1,0.4,1.1,1.8,9.6,105,152,.691,61,.581,33,88,.375,19,.576,14,39,.359,7,.500,31,70,.443,17,.548,90,267,.337,79,.878
hieldbu01,Buddy Hield,SHOOTING GUARD,25,SACRAMENTO KINGS,80,12,2024,416,933,176,408,71,81,55,252,155,85,22,124,148,12.8,1.0,1.0,-0.5,14.8,1.5,0.087,1.6,3.0,1.3,16.1,2.1,0.43700000000000006,8.6,0.557,11.3,24.3,1.5,2.8,0.067,76,220,5.2,11.7,2.2,5.1,3.0,6.6,0.9,1.0,0.7,3.2,3.8,1.9,1.1,0.3,1.6,1.9,13.5,94,149,.631,42,.447,36,99,.364,15,.417,32,98,.327,10,.312,78,179,.436,39,.500,176,408,.431,136,.773
hillge01,George Hill,POINT GUARD,31,SACRAMENTO KINGS,43,36,1143,153,326,58,128,77,99,22,95,119,39,12,60,75,15.5,1.0,-0.5,-0.6,9.9,0.6,0.304,0.0,2.1,1.6,14.0,1.7,0.39299999999999996,5.8,0.597,14.0,16.9,0.4,2.1,0.09,75,188,3.6,7.6,1.3,3.0,2.2,4.6,1.8,2.3,0.5,2.2,2.7,2.8,0.9,0.3,1.4,1.7,10.3,99,142,.697,38,.384,30,81,.370,7,.233,30,73,.411,5,.167,35,92,.380,8,.229,101,255,.396,76,.752
holidjr01,Jrue Holiday,SHOOTING GUARD,27,NEW ORLEANS PELICANS,81,81,2927,615,1244,120,356,187,238,62,303,486,123,64,213,201,24.9,1.7,1.6,0.3,10.8,2.9,0.191,1.3,2.4,4.2,17.8,2.0,0.28600000000000003,6.8,0.57,13.6,23.1,2.7,7.1,0.11599999999999999,75,205,7.6,15.4,1.5,4.4,6.1,11.0,2.3,2.9,0.8,3.7,4.5,6.0,1.5,0.8,2.6,2.5,19.0,294,427,.689,120,.408,142,300,.473,47,.331,73,160,.456,12,.164,58,120,.483,11,.190,136,406,.335,95,.699
holidju01,Justin Holiday,SHOOTING GUARD,28,CHICAGO BULLS,72,72,2265,290,782,161,449,135,164,31,260,153,80,31,93,134,10.1,1.2,-1.9,-0.3,12.8,1.6,0.21,-1.6,1.4,0.1,10.8,1.7,0.574,6.9,0.513,9.8,18.2,0.0,1.7,0.036000000000000004,78,181,4.0,10.9,2.2,6.2,1.8,4.6,1.9,2.3,0.4,3.6,4.0,2.1,1.1,0.4,1.3,1.9,12.2,55,102,.539,42,.764,15,52,.288,9,.600,18,60,.300,13,.722,41,118,.347,27,.659,161,450,.358,154,.957
holliro01,Rondae Hollis-Jefferson,SMALL FORWARD,23,BROOKLYN NETS,68,59,1920,342,724,13,54,249,316,101,358,167,65,48,121,145,14.2,1.9,0.1,0.4,20.0,2.0,0.436,-0.3,5.5,2.1,16.9,1.6,0.075,12.7,0.5479999999999999,12.3,22.2,1.0,4.1,0.10300000000000001,78,217,5.0,10.6,0.2,0.8,4.8,9.9,3.7,4.6,1.5,5.3,6.8,2.5,1.0,0.7,1.8,2.1,13.9,163,273,.597,110,.675,73,198,.369,31,.425,71,149,.477,34,.479,22,50,.440,8,.364,13,54,.241,13,1.000
hoodro01,Rodney Hood,SHOOTING GUARD,25,UTAH JAZZ,39,12,1084,234,552,102,262,85,97,14,97,65,30,7,63,64,10.4,0.5,0.5,-1.0,10.1,1.3,0.17600000000000002,1.6,1.5,0.6,15.1,1.4,0.475,5.8,0.551,9.6,27.3,0.7,1.9,0.085,80,208,6.0,14.2,2.6,6.7,3.4,7.4,2.2,2.5,0.4,2.5,2.8,1.7,0.8,0.2,1.6,1.6,16.8,60,90,.667,35,.583,55,126,.437,17,.309,58,139,.417,15,.259,57,131,.435,25,.439,131,357,.367,96,.733
horfoal01,Al Horford,CENTER,31,BOSTON CELTICS,72,72,2277,368,753,97,226,94,120,103,427,339,43,78,132,138,23.6,2.9,4.4,2.0,20.2,3.8,0.159,2.4,5.0,4.0,17.6,0.9,0.3,12.7,0.575,14.1,18.4,3.7,7.8,0.165,81,245,5.1,10.5,1.3,3.1,3.8,7.3,1.3,1.7,1.4,5.9,7.4,4.7,0.6,1.1,1.8,1.9,12.9,162,217,.747,113,.698,111,245,.453,48,.432,50,130,.385,20,.400,44,96,.458,31,.705,112,269,.416,107,.955
howardw01,Dwight Howard,CENTER,32,CHARLOTTE HORNETS,81,81,2463,506,911,1,7,334,582,255,757,105,48,131,208,249,7.1,4.4,-0.1,0.1,33.8,3.9,0.639,-0.3,11.0,2.9,20.5,1.0,0.008,22.2,0.5770000000000001,15.1,24.2,1.2,6.8,0.132,82,265,6.2,11.2,0.0,0.1,6.2,11.2,4.1,7.2,3.1,9.3,12.5,1.3,0.6,1.6,2.6,3.1,16.6,362,518,.699,201,.555,100,254,.394,50,.500,15,48,.312,13,.867,28,84,.333,24,.857,1,7,.143,1,1.000
ibakase01,Serge Ibaka,POWER FORWARD,28,TORONTO RAPTORS,76,76,2093,379,784,107,297,94,118,78,400,62,29,99,90,209,4.4,3.8,-0.1,0.0,21.0,3.0,0.151,-0.1,4.3,2.1,14.7,0.7,0.379,12.8,0.574,9.7,19.4,1.0,5.1,0.11699999999999999,84,235,5.0,10.3,1.4,3.9,3.6,6.4,1.2,1.6,1.0,5.3,6.3,0.8,0.4,1.3,1.2,2.8,12.6,99,136,.728,66,.667,65,136,.478,39,.600,65,135,.481,42,.646,64,128,.500,59,.922,116,321,.361,111,.957
iguodan01,Andre Iguodala,SMALL FORWARD,34,GOLDEN STATE WARRIORS,64,7,1622,148,320,33,117,55,87,50,196,210,54,38,67,99,16.2,1.9,-0.3,0.8,12.6,1.6,0.272,-1.1,3.7,1.6,11.2,1.6,0.366,8.5,0.536,15.8,11.5,0.7,3.2,0.094,78,215,2.3,5.0,0.5,1.8,1.8,3.2,0.9,1.4,0.8,3.1,3.8,3.3,0.8,0.6,1.0,1.5,6.0,102,135,.756,67,.657,15,42,.357,8,.533,11,30,.367,6,.545,15,44,.341,10,.667,47,154,.305,42,.894
ilyaser01,Ersan İlyasova,POWER FORWARD,30,ATLANTA HAWKS,46,40,1175,184,401,61,170,72,90,74,177,51,44,17,43,92,6.8,1.2,-0.1,-0.5,16.8,1.0,0.22399999999999998,0.3,7.0,1.6,15.1,1.8,0.424,11.9,0.569,8.9,18.0,0.6,2.6,0.106,81,235,4.0,8.7,1.3,3.7,2.7,5.0,1.6,2.0,1.6,3.8,5.5,1.1,1.0,0.4,0.9,2.0,10.9,136,219,.621,91,.669,26,72,.361,19,.731,21,56,.375,19,.905,30,66,.455,26,.867,100,284,.352,97,.970
inglejo01,Joe Ingles,SMALL FORWARD,30,UTAH JAZZ,82,81,2578,335,718,204,464,66,83,24,320,392,90,20,159,178,22.9,0.7,2.3,1.3,13.9,3.6,0.11599999999999999,1.0,1.1,4.0,14.4,1.8,0.6459999999999999,7.6,0.623,17.4,15.9,2.8,7.6,0.141,79,226,4.1,8.8,2.5,5.7,1.6,3.1,0.8,1.0,0.3,3.9,4.2,4.8,1.1,0.2,1.9,2.2,11.5,93,138,.674,43,.462,33,83,.398,10,.303,11,32,.344,1,.091,16,45,.356,4,.250,239,541,.442,202,.845
ingrabr01,Brandon Ingram,SMALL FORWARD,20,LOS ANGELES LAKERS,59,59,1975,358,761,41,105,192,282,57,257,230,45,43,149,163,17.7,1.8,-1.2,-0.3,13.8,1.8,0.371,-0.9,3.1,1.0,13.8,1.1,0.138,8.5,0.536,14.4,22.2,0.4,2.8,0.068,79,190,6.1,12.9,0.7,1.8,5.4,11.1,3.3,4.8,1.0,4.4,5.3,3.9,0.8,0.7,2.5,2.8,16.1,191,285,.670,80,.419,24,116,.207,3,.125,36,103,.350,10,.278,66,152,.434,22,.333,41,105,.390,39,.951
irvinky01,Kyrie Irving,POINT GUARD,25,BOSTON CELTICS,60,60,1931,534,1087,166,407,232,261,33,194,306,65,17,140,122,30.7,0.7,7.3,0.9,10.8,2.7,0.24,6.4,1.9,6.3,25.0,1.7,0.374,6.4,0.61,10.4,31.0,4.5,8.9,0.222,74,195,8.9,18.1,2.8,6.8,6.1,11.3,3.9,4.4,0.6,3.2,3.8,5.1,1.1,0.3,2.3,2.0,24.4,157,242,.649,52,.331,75,172,.436,12,.160,69,144,.479,10,.145,67,122,.549,23,.343,166,407,.408,88,.530
iwundwe01,Wesley Iwundu,SMALL FORWARD,23,ORLANDO MAGIC,62,12,1020,93,218,9,46,34,47,36,101,57,33,12,30,81,7.8,0.9,-4.3,-0.1,11.0,0.7,0.21600000000000003,-4.2,3.9,0.0,7.8,1.6,0.21100000000000002,7.4,0.48,11.2,11.6,-0.6,0.7,0.032,78,195,1.5,3.5,0.1,0.7,1.4,2.8,0.5,0.8,0.6,1.6,2.2,0.9,0.5,0.2,0.5,1.3,3.7,54,85,.635,30,.556,13,36,.361,6,.462,9,24,.375,3,.333,8,27,.296,8,1.000,9,46,.196,9,1.000
jackja01,Jarrett Jack,POINT GUARD,34,NEW YORK KNICKS,62,56,1548,189,443,25,86,63,75,22,169,348,35,4,115,98,31.3,0.2,-2.8,-1.3,12.1,0.7,0.16899999999999998,-1.6,1.6,0.5,11.5,1.1,0.19399999999999998,6.8,0.489,19.5,16.7,-0.3,1.2,0.036000000000000004,75,200,3.0,7.1,0.4,1.4,2.6,5.8,1.0,1.2,0.4,2.7,3.1,5.6,0.6,0.1,1.9,1.6,7.5,36,55,.655,8,.222,43,94,.457,6,.140,32,77,.416,3,.094,53,131,.405,15,.283,25,86,.291,15,.600
jacksjo02,Josh Jackson,SMALL FORWARD,20,PHOENIX SUNS,77,35,1959,389,932,57,217,177,279,95,256,119,80,35,146,218,10.1,1.4,-4.2,-1.4,14.2,1.2,0.299,-2.8,5.1,-2.0,11.8,2.0,0.233,9.6,0.48,12.2,26.0,-1.1,-0.7,-0.018000000000000002,80,207,5.1,12.1,0.7,2.8,4.3,9.3,2.3,3.6,1.2,3.3,4.6,1.5,1.0,0.5,1.9,2.8,13.1,188,324,.580,83,.441,73,181,.403,21,.288,33,103,.320,7,.212,38,107,.355,9,.237,57,217,.263,52,.912
jacksju01,Justin Jackson,SMALL FORWARD,22,SACRAMENTO KINGS,68,41,1506,185,419,57,185,26,36,27,160,74,28,13,40,81,7.2,0.8,-3.5,-1.1,12.6,0.5,0.086,-2.4,2.0,0.4,9.2,0.9,0.442,7.1,0.521,8.4,14.2,-0.6,1.0,0.031,79,210,2.7,6.2,0.8,2.7,1.9,3.4,0.4,0.5,0.4,2.4,2.8,1.1,0.4,0.2,0.6,1.2,6.7,59,75,.787,48,.814,29,65,.446,19,.655,20,48,.417,10,.500,20,46,.435,14,.700,57,185,.308,57,1.000
jacksre01,Reggie Jackson,POINT GUARD,27,DETROIT PISTONS,45,45,1201,246,577,52,169,112,134,29,96,238,27,4,99,87,32.8,0.3,-0.4,-1.4,9.0,0.9,0.23199999999999998,1.0,2.6,1.1,15.9,1.1,0.293,5.7,0.516,13.5,27.1,0.5,2.0,0.078,75,208,5.5,12.8,1.2,3.8,4.3,9.1,2.5,3.0,0.6,2.1,2.8,5.3,0.6,0.1,2.2,1.9,14.6,54,90,.600,9,.167,63,145,.434,3,.048,51,99,.515,3,.059,26,74,.351,2,.077,52,169,.308,30,.577
jamesle01,LeBron James,POWER FORWARD,33,CLEVELAND CAVALIERS,82,82,3026,857,1580,149,406,388,531,97,612,747,116,71,347,136,44.4,2.0,8.7,1.4,22.3,3.0,0.336,7.3,3.7,11.0,28.6,1.9,0.257,13.1,0.621,16.1,31.6,8.2,14.0,0.221,81,250,10.5,19.3,1.8,5.0,8.6,14.3,4.7,6.5,1.2,7.5,8.6,9.1,1.4,0.9,4.2,1.7,27.5,656,850,.772,220,.335,97,254,.382,17,.175,85,200,.425,10,.118,106,266,.398,10,.094,188,520,.362,67,.356
jerebjo01,Jonas Jerebko,POWER FORWARD,30,UTAH JAZZ,74,19,1134,159,341,65,157,46,57,53,193,42,24,12,27,127,5.7,0.9,0.1,0.4,19.1,1.6,0.16699999999999998,-0.4,5.4,1.8,13.2,1.1,0.46,12.3,0.586,6.9,15.6,0.6,3.4,0.14400000000000002,82,231,2.1,4.6,0.9,2.1,1.3,2.5,0.6,0.8,0.7,2.6,3.3,0.6,0.3,0.2,0.4,1.7,5.8,69,98,.704,51,.739,19,63,.302,11,.579,7,15,.467,3,.429,6,21,.286,6,1.000,66,163,.405,66,1.000
johnsam01,Amir Johnson,CENTER,30,PHILADELPHIA 76ERS,74,18,1171,140,260,10,32,52,85,123,207,118,45,44,55,192,13.9,3.1,1.0,2.2,18.3,2.0,0.327,-1.2,11.8,2.1,14.9,1.8,0.12300000000000001,15.2,0.575,15.6,12.8,0.9,4.1,0.16899999999999998,81,240,1.9,3.5,0.1,0.4,1.8,3.1,0.7,1.1,1.7,2.8,4.5,1.6,0.6,0.6,0.7,2.6,4.6,88,127,.693,55,.625,48,106,.453,33,.688,2,10,.200,1,.500,3,7,.429,1,.333,10,32,.312,10,1.000
johnsja01,James Johnson,POWER FORWARD,30,MIAMI HEAT,73,41,1943,309,614,57,185,113,162,61,297,280,70,51,141,192,22.5,2.2,1.6,1.6,17.2,2.8,0.264,0.0,3.5,2.2,15.8,1.8,0.301,10.3,0.575,17.1,19.1,1.7,5.0,0.12300000000000001,79,240,4.2,8.4,0.8,2.5,3.5,5.9,1.5,2.2,0.8,4.1,4.9,3.8,1.0,0.7,1.9,2.6,10.8,176,250,.704,90,.511,56,116,.483,13,.232,19,46,.413,7,.368,17,46,.370,5,.294,64,198,.323,58,.906
johnsst04,Stanley Johnson,SMALL FORWARD,21,DETROIT PISTONS,69,50,1894,210,560,67,234,112,145,33,219,112,95,14,77,169,8.5,0.7,-2.9,1.1,13.0,2.4,0.259,-4.0,1.9,-0.6,9.0,2.5,0.418,7.3,0.48,11.0,16.4,-0.4,1.8,0.046,78,245,3.0,8.1,1.0,3.4,2.1,4.7,1.6,2.1,0.5,3.2,3.7,1.6,1.4,0.2,1.1,2.4,8.7,81,122,.664,30,.370,20,89,.225,4,.200,16,47,.340,6,.375,26,68,.382,13,.500,67,234,.286,65,.970
johnsty01,Tyler Johnson,POINT GUARD,25,MIAMI HEAT,72,39,2052,309,711,119,324,106,129,34,214,165,60,34,81,148,12.4,1.4,-0.3,0.2,11.7,2.3,0.18100000000000002,-0.5,1.9,1.9,13.0,1.5,0.456,6.8,0.5489999999999999,9.5,18.6,0.9,4.2,0.09699999999999999,75,190,4.3,9.9,1.7,4.5,2.6,5.4,1.5,1.8,0.5,3.0,3.4,2.3,0.8,0.5,1.1,2.1,11.7,91,145,.628,58,.637,37,86,.430,15,.405,26,65,.400,10,.385,44,107,.411,25,.568,125,334,.374,119,.952
johnswe01,Wesley Johnson,SMALL FORWARD,30,LOS ANGELES CLIPPERS,74,40,1486,150,368,60,177,43,58,29,187,61,76,62,55,146,5.6,3.5,-0.7,1.7,13.6,1.7,0.158,-2.5,2.2,-0.1,9.8,2.5,0.48100000000000004,8.0,0.512,12.3,13.0,0.5,1.7,0.055,79,215,2.0,5.0,0.8,2.4,1.2,2.6,0.6,0.8,0.4,2.5,2.9,0.8,1.0,0.8,0.7,2.0,5.4,37,57,.649,30,.811,4,14,.286,2,.500,11,29,.379,9,.818,38,91,.418,27,.711,60,177,.339,54,.900
jokicni01,Nikola Jokić,CENTER,22,DENVER NUGGETS,75,73,2443,504,1010,111,280,266,313,195,608,458,90,61,210,212,29.6,2.1,6.9,1.6,27.9,2.9,0.31,5.3,9.0,7.8,24.4,1.8,0.27699999999999997,18.5,0.603,15.5,24.2,5.5,10.7,0.21100000000000002,84,253,6.7,13.5,1.5,3.7,5.2,9.7,3.5,4.2,2.6,8.1,10.7,6.1,1.2,0.8,2.8,2.8,18.5,153,225,.680,72,.471,145,292,.497,73,.503,52,114,.456,34,.654,43,97,.443,34,.791,111,280,.396,99,.892
jonesty01,Tyus Jones,POINT GUARD,21,MINNESOTA TIMBERWOLVES,82,11,1467,150,328,45,129,71,81,16,116,232,95,6,59,110,21.2,0.4,0.8,1.7,9.2,1.2,0.247,-0.8,1.2,2.3,14.1,3.2,0.39299999999999996,5.2,0.5720000000000001,14.0,12.7,1.1,3.6,0.11699999999999999,72,196,1.8,4.0,0.5,1.6,1.3,2.4,0.9,1.0,0.2,1.4,1.6,2.8,1.2,0.1,0.7,1.3,5.1,52,78,.667,23,.442,23,62,.371,4,.174,20,38,.526,9,.450,12,26,.462,6,.500,45,131,.344,42,.933
