slug,name,positions,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,assist_percentage,block_percentage,box_plus_minus,defensive_box_plus_minus,defensive_rebound_percentage,defensive_win_shares,free_throw_attempt_rate,offensive_box_plus_minus,offensive_rebound_percentage,offensive_win_shares,player_efficiency_rating,steal_percentage,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,turnover_percentage,usage_percentage,value_over_replacement_player,win_shares,win_shares_per_48_minutes,rimFG,rimFGA,rimFG%,rimAst'd,rim%Ast'd,3pt%Ast'd
farieke01,Kenneth Faried,POWER FORWARD,24,DENVER NUGGETS,80,77,2178,447,820,0,3,202,311,238,446,96,70,69,135,193,7.5,2.3,1.0,-0.3,22.2,2.5,0.379,1.2,11.8,4.0,19.8,1.6,0.004,16.9,0.573,12.4,21.3,1.6,6.5,0.14400000000000002,293,424,.691,197,.672,
favorde01,Derrick Favors,POWER FORWARD,22,UTAH JAZZ,73,73,2201,390,747,0,1,190,284,199,438,91,75,108,129,236,7.3,3.8,0.1,0.1,23.7,2.3,0.38,0.0,10.1,2.9,19.0,1.8,0.001,16.7,0.556,12.9,20.8,1.2,5.1,0.11199999999999999,249,358,.696,166,.667,
feltora01,Raymond Felton,POINT GUARD,29,NEW YORK KNICKS,65,65,2017,240,608,62,195,88,122,54,143,365,78,27,129,157,28.1,1.2,-1.2,-0.7,8.6,1.1,0.201,-0.5,3.1,1.1,12.9,2.1,0.321,5.7,0.47600000000000003,16.3,18.2,0.4,2.2,0.053,82,149,.550,26,.317,.774
fishede01,Derek Fisher,SHOOTING GUARD,39,OKLAHOMA CITY THUNDER,81,0,1428,141,361,88,229,55,71,12,110,117,70,3,49,157,11.6,0.2,-0.6,1.2,8.3,1.7,0.19699999999999998,-1.8,1.0,1.4,10.1,2.5,0.634,4.8,0.542,11.1,13.7,0.5,3.1,0.10300000000000001,12,26,.462,6,.500,.750
fournev01,Evan Fournier,SHOOTING GUARD,21,DENVER NUGGETS,76,4,1503,228,544,89,237,93,123,34,168,112,34,7,100,179,11.6,0.3,-2.9,-0.9,12.1,0.8,0.226,-2.0,2.4,0.6,10.3,1.1,0.436,7.3,0.5329999999999999,14.3,19.7,-0.4,1.4,0.043,83,138,.601,44,.530,.899
foyera01,Randy Foye,SHOOTING GUARD,30,DENVER NUGGETS,81,78,2485,361,875,189,498,157,185,36,196,287,67,39,145,205,17.7,1.2,0.5,-0.3,8.5,1.3,0.21100000000000002,0.9,1.6,3.3,13.3,1.3,0.569,5.0,0.5579999999999999,13.2,18.8,1.6,4.6,0.08900000000000001,77,127,.606,23,.299,.757
fryech01,Channing Frye,POWER FORWARD,30,PHOENIX SUNS,82,82,2312,336,778,160,432,78,95,73,343,98,60,63,89,245,6.4,2.1,0.7,0.3,16.6,2.4,0.122,0.4,3.6,2.9,13.2,1.3,0.555,10.1,0.555,9.8,17.3,1.6,5.3,0.109,56,91,.615,20,.357,.981
garcifr01,Francisco García,SMALL FORWARD,32,HOUSTON ROCKETS,55,4,1083,118,294,69,193,10,19,21,101,63,27,33,30,120,8.6,2.3,-0.1,0.6,9.8,0.9,0.065,-0.7,2.3,0.8,9.3,1.2,0.6559999999999999,6.3,0.521,9.0,13.5,0.5,1.8,0.078,34,51,.667,13,.382,.957
garneke01,Kevin Garnett,CENTER,37,BROOKLYN NETS,54,54,1109,157,356,0,3,38,47,60,298,82,43,40,69,123,12.4,3.0,-1.2,1.3,32.1,1.9,0.132,-2.5,6.5,-0.7,13.3,2.0,0.008,19.3,0.467,15.5,18.9,0.2,1.2,0.054000000000000006,51,79,.646,35,.686,
garredi02,Diante Garrett,POINT GUARD,25,UTAH JAZZ,71,0,1048,101,265,36,96,10,12,11,86,120,41,5,75,75,17.6,0.4,-4.6,-0.6,9.8,0.3,0.045,-4.0,1.2,-1.1,7.1,2.1,0.36200000000000004,5.3,0.45899999999999996,21.7,15.1,-0.7,-0.8,-0.036000000000000004,23,43,.535,9,.391,.889
gasolma01,Marc Gasol,CENTER,29,MEMPHIS GRIZZLIES,59,59,1970,336,711,2,11,185,241,84,340,215,59,76,111,150,17.7,3.2,3.0,2.0,20.5,3.1,0.33899999999999997,1.1,5.0,2.6,18.2,1.6,0.015,12.7,0.526,12.0,21.7,2.5,5.6,0.13699999999999998,116,160,.725,77,.664,.500
gasolpa01,Pau Gasol,CENTER,33,LOS ANGELES LAKERS,60,60,1884,425,885,4,14,187,254,124,456,201,27,92,141,124,18.7,3.5,1.2,0.2,25.9,1.7,0.287,1.0,7.0,1.3,19.3,0.7,0.016,16.4,0.522,12.4,26.4,1.5,3.0,0.076,149,222,.671,93,.624,.750
gayru01,Rudy Gay,SMALL FORWARD,27,SACRAMENTO KINGS,55,55,1892,407,844,43,138,250,299,84,220,169,67,33,165,124,16.3,1.4,2.1,-0.3,13.3,1.5,0.354,2.4,4.9,3.0,19.6,1.8,0.16399999999999998,9.1,0.5670000000000001,14.5,26.6,2.0,4.5,0.114,198,292,.678,77,.389,.723
geeal01,Alonzo Gee,SMALL FORWARD,26,CLEVELAND CAVALIERS,65,24,1020,98,236,19,58,43,61,35,114,47,39,15,44,96,6.9,1.2,-3.1,0.6,12.8,1.0,0.258,-3.7,3.8,-0.1,8.6,2.0,0.24600000000000002,8.2,0.491,14.3,13.4,-0.3,0.9,0.040999999999999995,57,93,.613,38,.667,.947
georgpa01,Paul George,SMALL FORWARD,23,INDIANA PACERS,80,80,2898,577,1362,182,500,401,464,64,478,283,151,22,224,198,17.9,0.6,4.9,2.1,17.7,6.4,0.341,2.7,2.6,4.4,20.1,2.7,0.36700000000000005,10.5,0.555,12.5,28.3,5.0,10.8,0.17800000000000002,217,345,.629,98,.452,.778
gibsota01,Taj Gibson,POWER FORWARD,28,CHICAGO BULLS,82,8,2351,429,896,0,7,211,281,200,358,91,41,112,150,207,7.3,3.7,-1.0,0.4,17.1,4.4,0.314,-1.3,9.8,1.4,16.0,0.9,0.008,13.5,0.524,12.8,23.0,0.6,5.7,0.11699999999999999,240,374,.642,149,.621,
ginobma01,Manu Ginóbili,SHOOTING GUARD,36,SAN ANTONIO SPURS,68,3,1550,294,627,90,258,160,188,30,172,293,70,17,139,128,29.0,0.8,4.0,1.2,12.0,2.4,0.3,2.8,2.3,3.3,20.0,2.3,0.41100000000000003,7.3,0.59,16.4,24.7,2.4,5.7,0.17600000000000002,166,240,.692,72,.434,.779
gordoer01,Eric Gordon,SHOOTING GUARD,25,NEW ORLEANS PELICANS,64,64,2057,356,817,101,258,175,223,30,135,208,74,12,134,114,16.6,0.5,-0.5,-1.4,7.7,0.5,0.273,1.0,1.7,2.0,14.9,1.9,0.316,4.7,0.54,12.8,23.2,0.8,2.5,0.057999999999999996,147,252,.583,60,.408,.871
gortama01,Marcin Gortat,CENTER,29,WASHINGTON WIZARDS,81,80,2655,455,840,1,1,157,229,202,565,138,41,121,126,201,8.4,3.8,0.8,0.6,25.1,4.0,0.273,0.2,8.7,4.1,17.6,0.8,0.001,16.7,0.568,11.8,18.2,1.8,8.1,0.146,278,373,.745,205,.737,1.000
greenda02,Danny Green,SHOOTING GUARD,26,SAN ANTONIO SPURS,68,59,1651,218,505,132,318,50,63,25,204,104,65,61,76,107,8.9,2.7,3.2,2.0,13.4,2.8,0.125,1.2,1.8,1.4,13.9,2.0,0.63,7.8,0.58,12.5,16.7,2.2,4.2,0.122,55,81,.679,38,.691,.917
greendr01,Draymond Green,SMALL FORWARD,23,GOLDEN STATE WARRIORS,82,12,1797,187,459,55,165,82,123,86,323,152,102,72,91,231,11.9,3.0,1.9,3.6,19.3,3.8,0.268,-1.7,5.3,0.7,12.7,2.8,0.359,12.4,0.498,15.1,14.8,1.8,4.5,0.11900000000000001,98,160,.613,62,.633,.952
greenge01,Gerald Green,SHOOTING GUARD,28,PHOENIX SUNS,82,48,2330,448,1006,204,510,195,230,48,227,122,70,42,145,220,8.6,1.4,1.4,-0.6,10.9,1.9,0.22899999999999998,2.0,2.3,4.2,16.5,1.5,0.507,6.6,0.585,11.6,23.6,2.0,6.1,0.126,98,144,.681,43,.439,.838
greenje02,Jeff Green,SMALL FORWARD,27,BOSTON CELTICS,82,82,2805,482,1171,135,396,283,356,54,326,138,57,47,165,180,8.4,1.3,-1.5,-1.3,13.6,2.0,0.304,-0.2,2.1,1.3,13.1,1.0,0.33799999999999997,7.7,0.52,11.1,23.6,0.3,3.3,0.057,184,285,.646,91,.495,.867
griffbl01,Blake Griffin,POWER FORWARD,24,LOS ANGELES CLIPPERS,80,80,2863,718,1359,12,44,482,674,192,565,309,92,51,224,265,19.2,1.4,4.5,0.7,21.2,4.1,0.496,3.8,7.7,8.1,23.9,1.6,0.032,14.7,0.583,11.9,29.0,4.7,12.2,0.205,469,637,.736,307,.655,.846
hardati02,Tim Hardaway Jr.,SHOOTING GUARD,21,NEW YORK KNICKS,81,1,1875,294,687,130,358,106,128,19,102,66,44,7,47,144,5.8,0.3,-1.8,-1.8,6.6,0.4,0.18600000000000003,0.0,1.2,2.7,12.7,1.2,0.521,3.8,0.5539999999999999,5.9,19.6,0.1,3.1,0.08,95,140,.679,46,.484,.869
hardeja01,James Harden,SHOOTING GUARD,24,HOUSTON ROCKETS,73,73,2777,549,1205,177,483,576,665,61,283,446,115,29,265,177,27.3,0.8,5.6,0.2,10.7,2.7,0.552,5.4,2.6,10.1,23.5,2.1,0.401,6.9,0.618,15.0,27.8,5.3,12.8,0.221,219,349,.628,70,.320,.585
harklma01,Maurice Harkless,SMALL FORWARD,20,ORLANDO MAGIC,80,41,1950,224,483,59,154,85,143,69,195,80,97,50,86,140,6.4,2.0,-0.4,1.1,11.4,2.1,0.29600000000000004,-1.5,4.0,0.6,11.8,2.6,0.319,7.7,0.542,13.6,14.8,0.8,2.8,0.068,132,229,.576,81,.614,.898
harrito02,Tobias Harris,POWER FORWARD,21,ORLANDO MAGIC,61,36,1850,332,716,32,126,197,244,88,336,82,41,24,78,143,7.7,1.0,-0.7,-0.7,20.6,1.7,0.341,0.0,5.4,2.4,16.5,1.1,0.17600000000000002,13.0,0.542,8.7,22.2,0.6,4.1,0.107,148,210,.705,102,.689,.906
hawessp01,Spencer Hawes,CENTER,25,PHILADELPHIA 76ERS,53,53,1666,264,586,81,203,79,101,88,364,176,31,67,119,154,16.9,3.2,0.2,0.2,24.6,1.4,0.172,0.0,5.5,1.2,15.3,0.9,0.34600000000000003,14.7,0.546,15.9,19.0,0.9,2.6,0.075,151,245,.616,103,.682,.992
haywago01,Gordon Hayward,SMALL FORWARD,23,UTAH JAZZ,77,77,2800,426,1032,85,280,311,381,62,329,400,110,40,212,155,24.1,1.1,0.8,-0.2,14.0,1.5,0.369,1.0,2.5,2.2,16.2,2.1,0.271,8.0,0.52,15.0,23.1,2.0,3.6,0.062,135,216,.625,59,.437,.894
hendege02,Gerald Henderson,SHOOTING GUARD,26,CHARLOTTE BOBCATS,77,77,2461,403,930,40,115,235,309,31,279,199,51,32,113,159,13.9,1.0,-1.5,0.1,12.9,2.8,0.332,-1.6,1.4,0.8,13.1,1.1,0.124,7.1,0.507,9.6,22.1,0.3,3.6,0.071,120,194,.619,75,.625,.900
hensojo01,John Henson,POWER FORWARD,23,MILWAUKEE BUCKS,70,23,1856,344,639,0,1,91,177,171,326,113,41,116,114,185,10.9,5.1,-0.5,-0.2,20.8,1.5,0.27699999999999997,-0.3,10.2,1.7,17.9,1.2,0.002,15.3,0.5429999999999999,13.7,20.3,0.7,3.3,0.084,193,283,.682,126,.653,
hibbero01,Roy Hibbert,CENTER,27,INDIANA PACERS,81,81,2409,331,754,2,5,207,269,202,336,91,29,182,148,269,6.2,5.7,-1.4,1.5,15.0,5.0,0.35700000000000004,-2.9,9.9,0.5,13.5,0.6,0.006999999999999999,12.5,0.499,14.5,19.4,0.4,5.4,0.10800000000000001,130,232,.560,65,.500,1.000
hicksjj01,J.J. Hickson,POWER FORWARD,25,DENVER NUGGETS,69,52,1859,332,654,0,8,150,290,206,426,96,47,51,128,177,8.4,2.0,-0.9,-0.5,24.8,2.1,0.44299999999999995,-0.4,11.9,1.3,16.2,1.2,0.012,18.3,0.521,14.1,20.8,0.5,3.3,0.086,219,314,.697,152,.694,
hilarne01,Nenê,POWER FORWARD,31,WASHINGTON WIZARDS,53,37,1560,299,594,1,5,155,266,65,229,153,64,47,117,164,16.3,2.5,0.3,1.2,17.3,2.4,0.44799999999999995,-0.9,4.7,0.8,16.6,2.1,0.008,10.9,0.53,14.1,24.0,0.9,3.2,0.098,172,260,.662,107,.622,1.000
hillge01,George Hill,POINT GUARD,27,INDIANA PACERS,76,76,2434,272,616,95,260,142,176,53,230,265,75,23,92,158,17.2,0.7,1.6,1.7,10.1,4.0,0.28600000000000003,-0.1,2.6,3.8,13.4,1.6,0.42200000000000004,6.5,0.563,11.7,14.8,2.2,7.8,0.154,112,169,.663,52,.464,.821
hilljo01,Jordan Hill,POWER FORWARD,26,LOS ANGELES LAKERS,72,32,1500,286,521,0,1,124,181,194,341,54,29,64,75,172,5.9,3.1,-0.5,-1.0,24.3,1.3,0.34700000000000003,0.5,13.8,3.1,19.3,0.9,0.002,19.0,0.579,11.1,19.7,0.6,4.4,0.141,147,214,.687,79,.537,
hinriki01,Kirk Hinrich,POINT GUARD,33,CHICAGO BULLS,73,61,2116,243,619,85,242,95,125,31,161,286,80,26,120,203,22.6,1.0,-1.0,1.4,8.5,3.3,0.20199999999999999,-2.4,1.7,0.4,10.8,2.0,0.391,5.2,0.494,15.1,17.3,0.6,3.8,0.085,50,92,.543,19,.380,.848
holidjr01,Jrue Holiday,POINT GUARD,23,NEW ORLEANS PELICANS,34,34,1143,203,454,30,77,51,63,28,114,268,56,12,105,92,38.9,0.9,0.4,-0.9,11.8,0.7,0.139,1.2,2.8,0.8,17.1,2.6,0.17,7.2,0.505,17.9,23.3,0.7,1.5,0.064,70,125,.560,18,.257,.467
howardw01,Dwight Howard,CENTER,28,HOUSTON ROCKETS,71,71,2396,473,800,2,7,349,638,231,635,131,60,128,229,240,9.3,4.0,1.8,0.8,27.9,4.1,0.7979999999999999,0.9,11.4,4.0,21.3,1.2,0.009000000000000001,20.1,0.6,17.5,24.0,2.3,8.0,0.161,378,529,.715,217,.574,1.000
humphkr01,Kris Humphries,POWER FORWARD,28,BOSTON CELTICS,69,30,1376,231,461,0,2,117,144,127,282,67,31,61,64,136,8.2,3.4,0.9,0.4,24.0,1.8,0.312,0.5,10.2,2.3,18.2,1.2,0.004,16.9,0.552,10.9,19.0,1.0,4.1,0.14300000000000002,84,132,.636,49,.583,
ibakase01,Serge Ibaka,POWER FORWARD,24,OKLAHOMA CITY THUNDER,81,81,2666,524,978,23,60,156,199,224,485,85,39,219,123,233,5.2,6.7,1.7,0.6,19.6,4.4,0.203,1.1,10.0,5.2,19.6,0.7,0.061,15.0,0.5760000000000001,10.3,19.8,2.5,9.6,0.17300000000000001,273,366,.746,186,.681,.964
iguodan01,Andre Iguodala,SMALL FORWARD,30,GOLDEN STATE WARRIORS,63,63,2040,220,458,62,175,86,132,53,240,263,95,18,100,103,18.2,0.7,2.3,2.4,12.6,3.1,0.28800000000000003,-0.1,2.9,2.7,13.7,2.3,0.382,7.8,0.57,16.2,13.3,2.2,5.8,0.135,115,158,.728,77,.670,.886
ilyaser01,Ersan İlyasova,POWER FORWARD,26,MILWAUKEE BUCKS,55,47,1478,237,579,37,131,107,130,107,235,72,46,8,61,135,8.4,0.4,-2.8,-1.8,18.8,0.8,0.225,-1.0,8.0,0.9,13.8,1.6,0.226,13.3,0.486,8.7,21.3,-0.3,1.6,0.053,95,173,.549,60,.632,1.000
irvinky01,Kyrie Irving,POINT GUARD,21,CLEVELAND CAVALIERS,71,71,2496,532,1237,123,344,291,338,52,207,433,108,23,190,163,31.6,0.8,3.4,-0.2,9.5,2.1,0.273,3.6,2.3,4.6,20.1,2.2,0.278,5.8,0.5329999999999999,12.1,28.2,3.3,6.7,0.128,167,290,.576,50,.299,.455
jackja01,Jarrett Jack,POINT GUARD,30,CLEVELAND CAVALIERS,80,31,2252,286,698,63,185,125,149,22,201,324,56,22,133,133,22.7,0.8,-2.1,-0.5,10.3,1.4,0.213,-1.6,1.1,0.9,11.5,1.3,0.265,5.6,0.498,14.8,17.8,-0.1,2.3,0.049,35,58,.603,9,.257,.794
jacksre01,Reggie Jackson,POINT GUARD,23,OKLAHOMA CITY THUNDER,80,36,2277,403,916,83,245,158,177,43,270,331,85,9,168,142,23.1,0.3,0.1,-0.3,12.8,2.6,0.193,0.4,2.2,2.3,15.4,1.9,0.267,7.8,0.527,14.5,22.6,1.2,4.9,0.10400000000000001,194,317,.612,54,.278,.683
jamesle01,LeBron James,POWER FORWARD,29,MIAMI HEAT,77,77,2902,767,1353,116,306,439,585,81,452,488,121,26,270,126,32.0,0.8,8.8,1.1,18.9,3.7,0.43200000000000005,7.8,3.6,12.3,29.3,2.2,0.226,11.5,0.649,14.4,31.0,7.9,15.9,0.264,529,668,.792,250,.473,.497
jeffeal01,Al Jefferson,CENTER,29,CHARLOTTE BOBCATS,73,73,2553,700,1376,3,15,191,277,156,636,155,67,79,124,176,12.8,2.4,2.7,0.5,28.3,4.7,0.201,2.2,6.9,3.1,22.7,1.4,0.011000000000000001,17.5,0.532,7.6,29.3,3.0,7.8,0.146,280,413,.678,144,.514,1.000
jefferi01,Richard Jefferson,SMALL FORWARD,33,UTAH JAZZ,82,78,2213,294,654,123,301,120,162,18,201,130,56,14,94,168,9.6,0.5,-1.4,-0.9,10.8,0.4,0.248,-0.6,0.9,2.3,11.8,1.3,0.46,5.7,0.573,11.5,16.9,0.3,2.7,0.057999999999999996,97,135,.719,50,.515,.959
jennibr01,Brandon Jennings,POINT GUARD,24,DETROIT PISTONS,80,79,2728,423,1135,154,457,241,321,59,185,609,101,8,215,157,34.4,0.2,0.1,-1.9,7.8,0.9,0.28300000000000003,1.9,2.2,3.0,15.6,1.9,0.40299999999999997,4.9,0.486,14.4,23.4,1.4,3.9,0.068,129,244,.529,39,.302,.448
johnsam01,Amir Johnson,POWER FORWARD,26,TORONTO RAPTORS,77,72,2214,344,612,20,66,91,143,172,333,115,56,88,123,271,8.7,3.2,0.7,1.1,17.6,3.1,0.23399999999999999,-0.4,9.0,3.2,15.4,1.3,0.10800000000000001,13.3,0.5920000000000001,15.4,16.4,1.5,6.3,0.136,210,295,.712,133,.633,.950
johnsjo02,Joe Johnson,SHOOTING GUARD,32,BROOKLYN NETS,79,79,2575,462,1018,162,404,159,195,48,222,216,47,10,120,129,15.0,0.3,0.2,-1.8,10.3,1.0,0.192,2.0,2.2,3.9,15.5,1.0,0.397,6.3,0.564,9.8,22.3,1.4,4.9,0.091,67,92,.728,28,.418,.848
johnswe01,Wesley Johnson,SMALL FORWARD,26,LOS ANGELES LAKERS,79,62,2240,277,651,100,271,61,77,70,278,124,86,77,90,207,8.2,2.5,-1.1,0.5,13.3,1.5,0.11800000000000001,-1.6,3.3,0.4,11.0,1.9,0.41600000000000004,8.3,0.522,11.6,15.1,0.5,1.9,0.040999999999999995,99,155,.639,79,.798,.960
joneste01,Terrence Jones,POWER FORWARD,22,HOUSTON ROCKETS,76,71,2078,386,712,31,101,118,195,162,366,87,53,99,71,139,7.0,3.5,2.2,0.3,18.5,2.7,0.27399999999999997,1.9,9.2,4.6,19.1,1.3,0.142,14.1,0.5770000000000001,8.2,18.3,2.2,7.3,0.16899999999999998,275,384,.716,184,.669,.903
jordade01,DeAndre Jordan,CENTER,25,LOS ANGELES CLIPPERS,82,82,2870,348,515,0,0,160,374,331,783,74,80,203,123,264,3.7,5.4,2.5,1.6,29.3,5.8,0.726,0.9,13.3,5.3,18.2,1.4,0.0,21.6,0.63,15.3,12.4,3.3,11.1,0.18600000000000003,340,473,.719,254,.747,0
kanteen01,Enes Kanter,CENTER,21,UTAH JAZZ,80,37,2138,419,853,0,1,149,204,222,376,75,28,42,144,230,6.4,1.5,-3.6,-2.4,20.9,0.9,0.239,-1.2,11.6,1.3,15.6,0.7,0.001,16.1,0.523,13.3,23.3,-0.9,2.2,0.05,213,334,.638,102,.479,
kellyry01,Ryan Kelly,POWER FORWARD,22,LOS ANGELES LAKERS,59,25,1312,157,371,48,142,110,135,42,177,95,32,45,47,147,10.7,2.5,-1.5,-0.1,14.4,0.7,0.364,-1.4,3.4,1.5,12.6,1.2,0.38299999999999995,8.9,0.5479999999999999,9.8,15.9,0.2,2.2,0.081,50,77,.649,38,.760,.917
kiddgmi01,Michael Kidd-Gilchrist,SMALL FORWARD,20,CHARLOTTE BOBCATS,62,62,1502,167,353,1,9,113,184,109,215,52,43,39,60,145,5.4,2.1,-2.1,0.8,16.2,2.2,0.521,-2.9,8.2,0.9,12.0,1.5,0.025,12.2,0.516,12.1,15.2,0.0,3.1,0.098,135,226,.597,87,.644,1.000
knighbr03,Brandon Knight,POINT GUARD,22,MILWAUKEE BUCKS,72,69,2400,461,1092,110,338,259,323,46,209,352,69,17,188,146,26.6,0.6,-0.5,-2.2,10.3,0.4,0.29600000000000004,1.7,2.1,2.4,16.5,1.5,0.31,6.1,0.523,13.2,26.8,0.9,2.8,0.055,186,328,.567,62,.333,.645
korveky01,Kyle Korver,SHOOTING GUARD,32,ATLANTA HAWKS,71,71,2408,289,609,185,392,87,94,22,260,208,70,24,102,147,13.3,0.8,1.1,0.2,12.4,2.0,0.154,0.9,1.1,3.9,13.5,1.5,0.644,6.8,0.653,13.6,14.2,1.9,5.9,0.11800000000000001,12,18,.667,9,.750,.962
koufoko01,Kosta Koufos,CENTER,24,MEMPHIS GRIZZLIES,80,22,1349,227,459,0,0,60,93,160,258,39,32,71,67,182,4.7,4.4,-1.5,0.1,22.7,2.2,0.203,-1.5,14.0,1.3,16.5,1.3,0.0,18.4,0.514,11.8,19.4,0.2,3.5,0.124,128,221,.579,83,.648,0
lambje01,Jeremy Lamb,SHOOTING GUARD,21,OKLAHOMA CITY THUNDER,78,0,1538,263,609,88,247,51,64,27,162,115,56,26,61,143,11.8,1.4,0.1,0.2,11.3,1.8,0.105,-0.1,2.1,1.4,13.4,1.8,0.406,6.9,0.522,8.7,20.1,0.8,3.3,0.102,86,124,.694,54,.628,.889
lawsoty01,Ty Lawson,POINT GUARD,26,DENVER NUGGETS,62,61,2222,347,806,72,202,324,406,40,175,543,100,10,200,113,38.2,0.3,2.3,-0.5,8.5,1.5,0.504,2.9,1.9,4.8,19.0,2.2,0.251,5.2,0.5539999999999999,16.9,22.7,2.5,6.3,0.136,123,214,.575,17,.138,.611
leeco01,Courtney Lee,SHOOTING GUARD,28,MEMPHIS GRIZZLIES,49,47,1469,205,431,49,142,81,90,21,117,83,45,19,48,90,8.7,1.1,0.7,0.8,9.5,1.5,0.209,-0.2,1.7,2.2,13.5,1.6,0.32899999999999996,5.6,0.574,9.3,16.3,1.0,3.7,0.12,85,129,.659,39,.459,.923
leeda02,David Lee,POWER FORWARD,30,GOLDEN STATE WARRIORS,69,67,2288,513,981,0,1,231,296,182,461,147,48,26,152,206,10.9,0.9,1.3,0.3,21.6,3.5,0.302,1.1,8.8,4.1,19.1,1.0,0.001,15.3,0.5660000000000001,12.0,24.3,1.9,7.6,0.16,338,508,.665,252,.746,
leonaka01,Kawhi Leonard,SMALL FORWARD,22,SAN ANTONIO SPURS,66,65,1923,337,645,69,182,101,126,76,336,133,114,50,80,127,10.4,1.9,5.1,3.0,18.9,3.9,0.195,2.1,4.6,3.8,19.4,3.0,0.282,12.1,0.602,10.3,18.3,3.5,7.7,0.193,176,251,.701,101,.574,.900
lillada01,Damian Lillard,POINT GUARD,23,PORTLAND TRAIL BLAZERS,82,82,2937,553,1304,218,554,371,426,35,253,457,64,22,193,197,25.1,0.5,3.2,-0.6,9.2,1.8,0.327,3.8,1.3,7.8,18.6,1.1,0.425,5.3,0.568,11.5,25.0,3.9,9.6,0.157,226,427,.529,60,.265,.571
linje01,Jeremy Lin,POINT GUARD,25,HOUSTON ROCKETS,71,33,2054,295,662,82,229,218,265,34,153,294,68,27,176,166,22.3,1.0,-0.2,-0.4,7.8,1.6,0.4,0.2,2.0,2.8,14.3,1.7,0.34600000000000003,5.1,0.5720000000000001,18.4,20.4,0.9,4.4,0.10300000000000001,131,207,.633,42,.321,.839
livinsh01,Shaun Livingston,POINT GUARD,28,BROOKLYN NETS,76,54,1974,235,487,1,6,158,191,67,179,245,93,31,105,172,20.1,1.3,0.4,1.1,10.8,1.8,0.392,-0.6,4.1,2.6,14.5,2.5,0.012,7.5,0.551,15.5,16.1,1.2,4.4,0.10800000000000001,115,201,.572,59,.513,.500
lopezro01,Robin Lopez,CENTER,25,PORTLAND TRAIL BLAZERS,82,82,2603,355,644,0,1,198,242,326,374,73,25,139,84,196,4.2,3.7,1.2,-0.1,15.3,2.6,0.376,1.2,13.6,7.0,17.7,0.5,0.002,14.5,0.605,10.1,14.0,2.1,9.5,0.17600000000000002,268,412,.650,159,.593,
loveke01,Kevin Love,POWER FORWARD,25,MINNESOTA TIMBERWOLVES,77,77,2797,650,1421,190,505,520,633,224,739,341,59,35,196,136,21.4,1.0,8.9,0.6,29.5,3.7,0.445,8.3,8.5,10.6,26.9,1.0,0.355,18.7,0.591,10.3,28.8,7.7,14.3,0.245,240,359,.669,139,.579,.858
lowryky01,Kyle Lowry,POINT GUARD,27,TORONTO RAPTORS,79,79,2862,457,1080,190,500,313,385,88,281,586,121,15,194,267,34.7,0.4,4.7,0.6,11.5,3.3,0.35600000000000004,4.1,3.6,8.4,20.1,2.2,0.46299999999999997,7.5,0.5670000000000001,13.4,22.9,4.8,11.7,0.19699999999999998,138,233,.592,49,.355,.647
macksh01,Shelvin Mack,POINT GUARD,23,ATLANTA HAWKS,73,11,1490,209,501,62,184,64,74,21,139,271,50,2,89,100,28.8,0.1,-1.1,-0.5,10.7,1.2,0.14800000000000002,-0.6,1.6,1.2,13.2,1.7,0.36700000000000005,6.2,0.51,14.3,19.0,0.3,2.3,0.07400000000000001,75,131,.573,27,.360,.694
mahinia01,Ian Mahinmi,CENTER,27,INDIANA PACERS,77,1,1248,91,189,0,1,90,145,107,150,24,41,72,58,207,2.9,4.4,-1.3,2.7,12.9,2.7,0.767,-4.1,10.1,0.7,10.2,1.7,0.005,11.6,0.5379999999999999,18.7,11.4,0.2,3.3,0.129,79,146,.541,44,.557,
mariosh01,Shawn Marion,SMALL FORWARD,35,DALLAS MAVERICKS,76,76,2409,341,708,58,162,51,65,132,365,124,90,37,95,125,7.6,1.3,0.2,0.1,17.4,2.1,0.092,0.1,6.4,2.2,13.7,1.9,0.22899999999999998,11.9,0.537,11.4,15.7,1.3,4.3,0.086,170,247,.688,133,.782,1.000
marshke01,Kendall Marshall,POINT GUARD,22,LOS ANGELES LAKERS,54,45,1564,170,419,71,178,19,36,15,140,477,48,4,150,76,44.3,0.2,-2.4,-2.4,9.6,0.3,0.086,0.0,1.0,0.6,12.6,1.5,0.425,5.3,0.494,25.6,16.3,-0.2,0.9,0.028999999999999998,52,97,.536,10,.192,.873
martike02,Kevin Martin,SHOOTING GUARD,30,MINNESOTA TIMBERWOLVES,68,68,2177,440,1023,115,297,303,340,34,169,121,66,6,106,123,9.2,0.2,0.3,-0.8,8.7,1.5,0.332,1.1,1.7,3.8,16.3,1.5,0.29,5.1,0.5529999999999999,8.3,25.0,1.3,5.3,0.11699999999999999,130,206,.631,105,.808,.887
