slug,name,positions,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,assist_percentage,block_percentage,box_plus_minus,defensive_box_plus_minus,defensive_rebound_percentage,defensive_win_shares,free_throw_attempt_rate,offensive_box_plus_minus,offensive_rebound_percentage,offensive_win_shares,player_efficiency_rating,steal_percentage,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,turnover_percentage,usage_percentage,value_over_replacement_player,win_shares,win_shares_per_48_minutes,rimFG,rimFGA,rimFG%,rimAst'd,rim%Ast'd,3pt%Ast'd
lenal01,Alex Len,CENTER,24,PHOENIX SUNS,69,13,1395,214,378,1,3,158,231,175,343,82,27,61,78,158,9.1,3.5,0.3,-0.3,26.7,1.3,0.611,0.6,13.2,3.2,19.4,0.9,0.008,19.8,0.612,14.0,17.0,0.8,4.5,0.154,179,277,.646,119,.665,1.000
leverca01,Caris LeVert,SMALL FORWARD,23,BROOKLYN NETS,71,10,1864,320,735,85,245,133,187,53,207,299,82,22,153,159,26.0,0.9,-0.8,0.0,11.9,1.6,0.254,-0.8,3.0,0.7,14.2,2.1,0.33299999999999996,7.4,0.525,15.8,22.5,0.6,2.3,0.057999999999999996,149,227,.656,48,.322,.729
lillada01,Damian Lillard,POINT GUARD,27,PORTLAND TRAIL BLAZERS,73,73,2670,621,1415,227,629,493,538,62,263,481,77,27,206,117,30.9,0.8,7.2,0.3,10.6,2.7,0.38,7.0,2.6,9.9,25.2,1.4,0.445,6.6,0.594,11.1,30.6,6.3,12.6,0.22699999999999998,223,406,.549,38,.170,.441
livinsh01,Shaun Livingston,POINT GUARD,32,GOLDEN STATE WARRIORS,71,7,1129,172,343,0,5,50,61,32,99,140,35,21,58,117,16.8,1.5,-3.1,-0.4,9.2,0.9,0.17800000000000002,-2.8,3.4,0.9,11.6,1.5,0.015,6.5,0.5329999999999999,13.6,16.6,-0.3,1.8,0.077,88,114,.772,76,.864,
lopezbr01,Brook Lopez,CENTER,29,LOS ANGELES LAKERS,74,72,1735,369,793,112,325,111,158,74,220,126,30,98,98,195,11.6,4.6,0.9,0.2,13.4,1.9,0.19899999999999998,0.7,4.6,1.9,16.5,0.8,0.41,9.0,0.557,10.2,23.5,1.3,3.8,0.105,105,142,.739,63,.600,.982
lopezro01,Robin Lopez,CENTER,29,CHICAGO BULLS,64,64,1690,342,645,4,14,68,90,134,156,124,14,53,107,109,12.3,2.8,-2.2,-1.3,10.3,0.7,0.14,-0.9,8.2,1.2,14.7,0.4,0.022000000000000002,9.2,0.552,13.5,20.4,-0.1,1.9,0.055,148,202,.733,90,.608,.750
loveke01,Kevin Love,CENTER,29,CLEVELAND CAVALIERS,59,59,1651,334,729,137,330,234,266,101,445,103,43,24,90,120,9.8,1.2,3.3,-1.3,29.8,1.6,0.365,4.5,7.0,4.7,22.4,1.3,0.45299999999999996,18.6,0.614,9.6,25.1,2.2,6.4,0.185,157,246,.638,101,.643,.971
lowryky01,Kyle Lowry,POINT GUARD,31,TORONTO RAPTORS,78,78,2510,403,944,238,596,223,261,66,368,537,85,19,183,192,30.9,0.6,5.2,0.5,16.1,3.1,0.276,4.7,3.0,7.0,19.5,1.7,0.631,9.7,0.598,14.7,21.7,4.5,10.2,0.19399999999999998,130,197,.660,35,.269,.632
lylestr01,Trey Lyles,POWER FORWARD,22,DENVER NUGGETS,73,2,1391,270,550,83,218,101,143,55,292,91,30,34,61,111,10.1,2.0,1.3,-0.7,23.5,1.2,0.26,2.0,4.5,2.7,17.9,1.1,0.396,14.0,0.591,9.1,21.1,1.1,3.9,0.135,115,165,.697,84,.730,.988
macksh01,Shelvin Mack,POINT GUARD,27,ORLANDO MAGIC,69,3,1365,178,414,48,139,69,97,23,143,272,54,8,89,91,29.5,0.5,-1.4,-0.2,11.6,1.0,0.23399999999999999,-1.2,1.8,1.0,13.3,1.9,0.336,6.7,0.518,16.3,17.6,0.2,1.9,0.069,67,95,.705,23,.343,.688
mahinia01,Ian Mahinmi,CENTER,31,WASHINGTON WIZARDS,77,0,1145,138,248,0,2,90,128,135,177,53,38,42,100,230,6.6,3.2,-4.4,0.2,17.4,1.4,0.516,-4.6,13.4,0.8,12.2,1.6,0.008,15.4,0.601,24.7,15.6,-0.7,2.2,0.09300000000000001,111,164,.677,68,.613,
makerth01,Thon Maker,CENTER,20,MILWAUKEE BUCKS,74,12,1238,130,316,31,104,65,93,75,150,46,38,53,44,162,5.2,3.7,-3.5,-0.4,14.2,1.1,0.294,-3.2,7.1,0.3,10.2,1.5,0.32899999999999996,10.6,0.499,11.0,14.6,-0.5,1.5,0.055999999999999994,53,94,.564,43,.811,1.000
markkla01,Lauri Markkanen,POWER FORWARD,20,CHICAGO BULLS,68,68,2020,374,862,145,401,140,166,79,429,79,39,40,83,103,6.4,1.8,-0.2,-1.2,23.7,1.6,0.193,1.0,4.0,1.7,15.6,0.9,0.465,13.5,0.552,8.2,21.9,0.9,3.3,0.079,142,210,.676,98,.690,.966
martija01,Jarell Martin,POWER FORWARD,23,MEMPHIS GRIZZLIES,73,36,1661,221,496,34,98,89,116,97,221,73,39,49,86,211,7.0,2.8,-4.0,-0.7,15.8,1.2,0.23399999999999999,-3.3,6.6,0.1,10.5,1.2,0.198,11.1,0.516,13.6,17.1,-0.8,1.3,0.038,117,205,.571,71,.607,1.000
matthwe02,Wesley Matthews,SMALL FORWARD,31,DALLAS MAVERICKS,63,62,2131,283,697,153,402,83,101,28,170,172,76,16,83,140,12.3,0.7,-0.9,0.1,9.2,1.6,0.145,-1.0,1.4,1.0,11.4,1.8,0.5770000000000001,5.2,0.541,10.1,17.6,0.6,2.6,0.059000000000000004,34,67,.507,16,.471,.882
mbahalu01,Luc Mbah a Moute,POWER FORWARD,31,HOUSTON ROCKETS,61,15,1564,166,345,63,173,65,95,22,164,55,72,25,68,100,5.0,1.4,-0.2,1.4,11.7,2.1,0.275,-1.6,1.6,0.8,10.3,2.3,0.501,6.7,0.595,15.0,12.8,0.7,2.8,0.087,100,154,.649,80,.800,.970
mccolcj01,CJ McCollum,SHOOTING GUARD,26,PORTLAND TRAIL BLAZERS,81,81,2923,667,1505,189,476,209,250,53,268,272,77,35,151,168,15.8,1.0,1.2,-0.5,9.9,2.9,0.166,1.8,2.0,3.7,17.0,1.3,0.316,6.0,0.536,8.6,26.5,2.4,6.6,0.10800000000000001,164,295,.556,35,.213,.625
mccontj01,T.J. McConnell,POINT GUARD,25,PHILADELPHIA 76ERS,76,1,1706,210,421,27,62,31,39,37,189,303,92,13,112,122,24.5,0.6,0.0,1.9,11.5,2.5,0.09300000000000001,-1.9,2.4,1.3,12.5,2.6,0.147,7.1,0.545,20.4,13.8,0.9,3.8,0.10800000000000001,77,112,.688,24,.312,1.000
mcderdo01,Doug McDermott,SMALL FORWARD,26,NEW YORK KNICKS,55,1,1172,151,328,53,137,40,53,33,101,50,10,12,34,73,6.0,0.9,-2.1,-1.4,9.5,0.3,0.162,-0.7,3.1,1.1,9.9,0.4,0.418,6.3,0.562,8.8,14.4,0.0,1.3,0.055,103,158,.652,89,.864,1.000
mclembe01,Ben McLemore,SHOOTING GUARD,24,MEMPHIS GRIZZLIES,56,17,1091,157,373,55,159,53,64,34,105,51,38,15,61,139,7.5,1.3,-3.9,-1.0,11.4,0.7,0.172,-2.9,3.5,-0.2,9.7,1.8,0.426,7.4,0.526,13.2,19.0,-0.5,0.5,0.023,54,90,.600,39,.722,.964
meeksjo01,Jodie Meeks,SHOOTING GUARD,30,WASHINGTON WIZARDS,77,0,1119,157,393,72,210,101,117,15,111,70,29,4,37,55,9.1,0.3,-1.1,-0.8,11.2,0.8,0.298,-0.3,1.5,1.3,12.4,1.3,0.534,6.4,0.5479999999999999,7.7,19.0,0.3,2.0,0.087,34,47,.723,23,.676,.944
middlkh01,Khris Middleton,SMALL FORWARD,26,MILWAUKEE BUCKS,82,82,2982,593,1272,146,407,320,362,45,384,328,119,21,191,270,17.7,0.6,0.0,-0.8,15.0,2.3,0.285,0.8,1.8,4.6,17.4,2.0,0.32,8.4,0.5770000000000001,11.8,24.6,1.5,6.9,0.111,124,193,.642,68,.548,.854
milescj01,C.J. Miles,SMALL FORWARD,30,TORONTO RAPTORS,70,3,1337,227,599,164,454,81,97,18,134,55,37,21,39,134,6.0,1.3,0.3,-0.7,11.0,1.5,0.162,1.0,1.5,1.4,13.0,1.4,0.758,6.4,0.545,5.7,22.3,0.8,2.9,0.10300000000000001,46,70,.657,28,.609,.934
milleda01,Darius Miller,SMALL FORWARD,27,NEW ORLEANS PELICANS,82,3,1944,216,487,147,358,58,67,18,146,111,28,17,58,160,7.5,0.7,-1.9,-0.8,7.9,0.9,0.138,-1.1,1.0,2.1,9.3,0.7,0.735,4.6,0.617,10.1,12.8,0.1,3.0,0.075,6,11,.545,3,.500,.949
millspa02,Patty Mills,POINT GUARD,29,SAN ANTONIO SPURS,82,36,2107,280,682,154,414,105,118,26,128,229,55,11,106,128,16.0,0.4,-1.0,-0.4,6.8,2.1,0.17300000000000001,-0.6,1.4,2.0,11.8,1.3,0.607,4.1,0.5579999999999999,12.6,17.8,0.5,4.1,0.09300000000000001,50,86,.581,30,.600,.754
millspa01,Paul Millsap,POWER FORWARD,32,DENVER NUGGETS,38,37,1143,202,435,39,113,112,161,65,180,105,39,44,73,99,13.9,3.2,0.4,0.0,17.6,1.1,0.37,0.4,6.4,1.4,17.0,1.7,0.26,12.1,0.5489999999999999,12.6,22.0,0.7,2.5,0.107,56,87,.644,34,.607,.949
mitchdo01,Donovan Mitchell,SHOOTING GUARD,21,UTAH JAZZ,79,71,2638,595,1362,187,550,239,297,52,244,291,118,27,215,213,19.4,0.9,1.2,0.3,10.4,3.8,0.218,0.9,2.3,1.4,16.7,2.2,0.40399999999999997,6.4,0.541,12.6,29.1,2.2,5.2,0.095,277,435,.637,72,.260,.637
mooreet01,E'Twaun Moore,SHOOTING GUARD,28,NEW ORLEANS PELICANS,82,80,2586,423,832,128,301,48,68,57,181,187,79,12,102,182,10.1,0.4,-1.6,-0.5,7.3,1.6,0.08199999999999999,-1.0,2.5,2.8,12.1,1.5,0.36200000000000004,5.0,0.593,10.6,16.1,0.3,4.4,0.081,131,200,.655,94,.718,.971
morrima03,Marcus Morris,POWER FORWARD,28,BOSTON CELTICS,54,21,1447,262,611,86,234,124,154,43,246,72,35,12,65,100,8.1,0.7,-0.1,-0.1,18.4,2.2,0.252,-0.1,3.3,1.1,14.5,1.2,0.38299999999999995,10.9,0.541,8.7,23.0,0.7,3.2,0.10800000000000001,77,128,.602,46,.597,.914
morrima02,Markieff Morris,POWER FORWARD,28,WASHINGTON WIZARDS,73,73,1968,330,687,76,207,105,128,75,334,142,56,38,127,216,11.0,1.7,-1.3,0.1,19.2,2.1,0.18600000000000003,-1.3,4.3,1.2,13.2,1.4,0.301,11.8,0.5660000000000001,14.6,19.5,0.4,3.3,0.08,102,147,.694,72,.706,1.000
murrade01,Dejounte Murray,POINT GUARD,21,SAN ANTONIO SPURS,81,48,1743,270,609,9,34,105,148,110,349,231,97,31,134,151,20.2,1.5,0.5,2.2,22.4,3.4,0.243,-1.6,7.0,-0.2,15.1,2.8,0.055999999999999994,14.6,0.485,16.6,20.7,1.1,3.2,0.087,152,258,.589,56,.368,1.000
murraja01,Jamal Murray,POINT GUARD,20,DENVER NUGGETS,81,80,2565,479,1062,165,436,229,253,82,215,274,79,28,172,173,16.4,0.9,-0.3,-1.5,9.4,1.2,0.23800000000000002,1.2,3.6,4.3,16.1,1.5,0.41100000000000003,6.5,0.5760000000000001,12.8,22.8,1.1,5.5,0.10300000000000001,128,206,.621,60,.469,.770
muscami01,Mike Muscala,CENTER,26,ATLANTA HAWKS,53,7,1060,143,312,62,167,57,62,56,174,51,31,27,42,80,7.3,2.2,0.3,0.1,18.3,0.9,0.19899999999999998,0.3,5.9,1.5,14.4,1.4,0.535,12.1,0.597,11.0,15.7,0.6,2.4,0.109,50,72,.694,26,.520,1.000
napiesh01,Shabazz Napier,POINT GUARD,26,PORTLAND TRAIL BLAZERS,74,10,1535,223,531,82,218,116,138,26,144,150,81,14,90,84,14.6,0.7,0.7,1.4,10.1,2.0,0.26,-0.7,1.9,1.2,14.2,2.6,0.41100000000000003,6.0,0.544,13.2,19.5,1.0,3.2,0.10099999999999999,61,107,.570,17,.279,.720
nowitdi01,Dirk Nowitzki,CENTER,39,DALLAS MAVERICKS,77,77,1900,346,758,138,337,97,108,22,416,120,43,45,51,146,10.4,2.1,2.3,0.6,25.2,2.2,0.142,1.7,1.2,2.6,16.7,1.1,0.445,12.8,0.575,6.0,20.5,2.1,4.8,0.121,25,33,.758,13,.520,1.000
ntilila01,Frank Ntilikina,POINT GUARD,19,NEW YORK KNICKS,78,9,1706,182,500,50,157,49,68,37,140,250,65,18,131,181,20.0,0.9,-5.0,-0.5,9.1,1.1,0.136,-4.5,2.4,-2.0,7.0,1.9,0.314,5.8,0.43700000000000006,19.8,16.9,-1.3,-0.9,-0.026000000000000002,54,87,.621,19,.352,.800
nurkiju01,Jusuf Nurkić,CENTER,23,PORTLAND TRAIL BLAZERS,79,79,2088,480,951,0,7,172,273,189,519,143,64,111,183,247,11.7,4.3,0.0,1.1,26.9,3.9,0.287,-1.1,10.0,0.8,19.2,1.5,0.006999999999999999,18.5,0.528,14.6,26.4,1.1,4.7,0.10800000000000001,298,467,.638,201,.674,
nwabada01,David Nwaba,SHOOTING GUARD,25,CHICAGO BULLS,70,21,1646,202,423,18,52,133,203,89,237,104,59,29,77,158,9.4,1.6,-2.5,0.2,16.0,1.4,0.48,-2.7,5.6,1.1,12.2,1.7,0.12300000000000001,10.6,0.542,13.1,15.6,-0.2,2.4,0.071,138,223,.619,73,.529,.944
onealro01,Royce O'Neale,SMALL FORWARD,24,UTAH JAZZ,69,4,1150,120,284,42,118,61,76,25,211,95,36,16,55,105,12.0,1.2,-0.2,1.8,20.6,1.8,0.268,-2.0,2.5,0.5,10.8,1.6,0.415,11.7,0.54,14.8,14.6,0.5,2.4,0.099,66,108,.611,36,.545,.865
oquinky01,Kyle O'Quinn,CENTER,27,NEW YORK KNICKS,77,10,1387,224,384,4,17,98,127,121,349,158,36,98,100,192,16.8,6.1,3.1,2.6,27.8,2.1,0.331,0.4,9.7,2.7,20.0,1.3,0.044000000000000004,18.8,0.625,18.5,17.0,1.8,4.8,0.166,129,182,.709,88,.682,1.000
ojelese01,Semi Ojeleye,POWER FORWARD,23,BOSTON CELTICS,73,0,1150,65,188,40,125,25,41,37,124,20,21,4,25,91,2.4,0.3,-4.7,-0.1,11.6,1.3,0.218,-4.6,3.6,-0.2,4.6,0.9,0.665,7.7,0.473,10.8,9.0,-0.8,1.2,0.048,17,34,.500,14,.824,.957
oladivi01,Victor Oladipo,SHOOTING GUARD,25,INDIANA PACERS,75,75,2552,640,1342,161,434,294,368,47,343,323,177,57,219,175,21.2,2.0,5.8,1.7,15.1,4.0,0.27399999999999997,4.1,2.1,4.3,23.1,3.5,0.32299999999999995,8.6,0.5770000000000001,12.7,30.1,5.0,8.2,0.155,268,399,.672,71,.265,.538
olynyke01,Kelly Olynyk,POWER FORWARD,26,MIAMI HEAT,76,22,1779,316,636,106,280,134,174,89,342,207,62,35,147,222,18.7,1.7,2.3,1.2,21.6,2.7,0.27399999999999997,1.1,5.6,2.8,17.8,1.7,0.44,13.6,0.612,17.1,21.7,1.9,5.5,0.14800000000000002,146,189,.772,78,.534,.912
oubreke01,Kelly Oubre Jr.,SMALL FORWARD,22,WASHINGTON WIZARDS,81,11,2231,318,790,126,369,191,233,59,304,98,80,35,90,234,6.4,1.4,-1.7,-0.1,15.4,2.3,0.295,-1.6,3.0,1.4,11.9,1.8,0.467,9.2,0.534,9.2,19.4,0.2,3.7,0.08,132,204,.647,74,.561,.915
parketo01,Tony Parker,POINT GUARD,35,SAN ANTONIO SPURS,55,21,1071,178,388,10,37,55,78,7,88,195,28,1,68,52,28.2,0.1,-3.3,-0.9,9.2,1.1,0.201,-2.3,0.7,0.4,12.7,1.3,0.095,4.9,0.498,13.9,20.5,-0.3,1.4,0.065,88,139,.633,20,.227,.900
pattepa01,Patrick Patterson,POWER FORWARD,28,OKLAHOMA CITY THUNDER,82,3,1270,106,266,66,171,40,46,32,161,57,48,23,33,87,6.1,1.6,-0.2,1.0,14.6,1.4,0.17300000000000001,-1.2,2.7,1.2,10.0,1.9,0.643,8.4,0.555,10.3,10.8,0.6,2.6,0.098,20,35,.571,10,.500,1.000
paulch01,Chris Paul,POINT GUARD,32,HOUSTON ROCKETS,58,58,1847,367,798,144,379,203,221,37,276,457,96,14,128,141,40.9,0.6,7.1,1.8,16.7,2.7,0.27699999999999997,5.2,2.3,7.5,24.4,2.6,0.475,9.5,0.604,12.5,24.5,4.2,10.2,0.265,64,102,.627,13,.203,.249
paytoel01,Elfrid Payton,POINT GUARD,23,ORLANDO MAGIC,44,44,1257,238,458,25,67,72,114,47,127,275,64,16,114,97,35.5,1.0,1.1,0.1,11.2,1.1,0.249,1.0,4.1,1.6,18.1,2.5,0.146,7.6,0.564,18.3,21.8,1.0,2.7,0.10400000000000001,182,270,.674,47,.258,.833
plumlma01,Mason Plumlee,CENTER,27,DENVER NUGGETS,74,26,1439,221,368,0,1,82,179,132,268,142,49,81,103,184,14.4,4.7,0.5,1.4,20.9,1.8,0.486,-1.0,10.4,1.8,16.9,1.7,0.003,15.6,0.586,18.7,16.6,0.9,3.6,0.12,177,249,.711,129,.729,
poeltja01,Jakob Poeltl,CENTER,22,TORONTO RAPTORS,82,0,1524,253,384,1,2,60,101,165,228,57,39,100,85,212,5.4,5.2,0.4,1.1,16.4,2.4,0.263,-0.7,12.4,3.1,17.5,1.3,0.005,14.4,0.662,16.6,14.8,0.9,5.6,0.175,221,306,.722,157,.710,1.000
porteot01,Otto Porter,SMALL FORWARD,24,WASHINGTON WIZARDS,77,77,2432,445,885,138,313,106,128,103,389,157,116,41,75,151,10.1,1.5,3.5,1.0,18.1,3.1,0.145,2.6,4.8,5.0,18.3,2.4,0.354,11.4,0.602,7.4,18.4,3.4,8.1,0.161,115,161,.714,73,.635,.916
portibo01,Bobby Portis,POWER FORWARD,22,CHICAGO BULLS,73,4,1643,382,811,80,223,120,156,159,339,123,50,23,103,130,13.2,1.3,0.8,-1.3,23.0,1.5,0.192,2.2,10.0,2.0,19.7,1.5,0.275,16.2,0.5479999999999999,10.5,26.0,1.2,3.5,0.10099999999999999,141,240,.588,68,.482,1.000
porzikr01,Kristaps Porziņģis,POWER FORWARD,22,NEW YORK KNICKS,48,48,1553,390,889,90,228,218,275,62,254,57,36,115,93,141,6.2,6.4,1.8,-0.1,18.1,1.8,0.309,1.9,4.4,1.4,20.4,1.1,0.256,11.3,0.539,8.4,31.0,1.5,3.2,0.099,84,139,.604,61,.726,.989
poweldw01,Dwight Powell,CENTER,26,DALLAS MAVERICKS,79,25,1672,255,430,28,84,133,185,135,309,91,67,32,59,186,8.5,1.7,1.6,1.0,21.3,2.1,0.43,0.6,8.7,4.6,18.8,2.0,0.195,14.7,0.6559999999999999,10.3,15.5,1.5,6.6,0.191,183,237,.772,149,.814,1.000
powelno01,Norman Powell,SHOOTING GUARD,24,TORONTO RAPTORS,70,18,1062,150,374,53,186,32,39,14,105,89,37,16,66,111,11.8,1.2,-2.9,0.2,10.9,1.2,0.10400000000000001,-3.2,1.5,-0.6,8.5,1.7,0.49700000000000005,6.3,0.49200000000000005,14.4,18.9,-0.3,0.6,0.027000000000000003,65,111,.586,30,.462,.926
randlju01,Julius Randle,CENTER,23,LOS ANGELES LAKERS,82,49,2190,504,904,10,45,305,425,181,473,210,43,45,213,274,15.8,1.7,0.6,0.0,22.8,2.6,0.47,0.6,8.9,4.0,19.9,0.9,0.05,15.9,0.606,16.3,25.3,1.4,6.6,0.145,359,492,.730,207,.577,1.000
randoza01,Zach Randolph,POWER FORWARD,36,SACRAMENTO KINGS,59,57,1508,361,763,51,147,84,107,97,300,127,42,10,116,119,14.9,0.6,-1.0,-1.5,23.7,1.2,0.14,0.5,7.0,0.3,17.3,1.4,0.193,15.0,0.529,12.5,27.6,0.4,1.5,0.048,109,173,.630,46,.422,.961
redicjj01,J.J. Redick,SHOOTING GUARD,33,PHILADELPHIA 76ERS,70,70,2116,404,879,193,460,197,218,9,169,210,35,6,103,123,15.1,0.2,1.1,-1.1,8.3,1.8,0.248,2.2,0.5,4.8,15.9,0.8,0.523,4.5,0.614,9.6,21.7,1.7,6.6,0.15,50,83,.602,44,.880,.913
richajo01,Josh Richardson,SMALL FORWARD,24,MIAMI HEAT,81,81,2689,399,885,127,336,120,142,69,216,231,121,75,140,199,13.2,2.4,0.7,1.3,9.0,3.5,0.16,-0.6,2.9,1.8,13.6,2.3,0.38,6.0,0.551,12.9,18.2,1.8,5.4,0.096,110,184,.598,57,.518,.955
riverau01,Austin Rivers,SHOOTING GUARD,25,LOS ANGELES CLIPPERS,61,59,2057,341,805,136,360,102,159,27,118,242,74,16,109,152,17.5,0.6,-1.2,-0.9,6.2,1.0,0.198,-0.3,1.5,1.4,12.6,1.7,0.447,3.9,0.526,11.1,20.6,0.4,2.4,0.055999999999999994,132,232,.569,33,.250,.515
roberan03,Andre Roberson,SHOOTING GUARD,26,OKLAHOMA CITY THUNDER,39,39,1037,87,162,8,36,12,38,75,110,46,45,35,30,89,6.0,3.1,-0.1,1.8,12.2,1.3,0.235,-1.9,7.8,0.8,10.9,2.2,0.222,9.9,0.5429999999999999,14.4,8.6,0.5,2.2,0.1,79,116,.681,60,.759,1.000
rondora01,Rajon Rondo,POINT GUARD,31,NEW ORLEANS PELICANS,65,63,1705,231,494,50,150,25,46,31,232,533,70,10,151,119,42.2,0.5,-0.3,-0.4,14.2,1.7,0.09300000000000001,0.0,2.0,1.9,15.3,2.0,0.304,8.4,0.522,22.7,16.9,0.7,3.6,0.10099999999999999,145,242,.599,39,.269,.690
roziete01,Terry Rozier,POINT GUARD,23,BOSTON CELTICS,80,16,2068,316,800,153,402,115,149,63,313,232,80,19,80,123,17.5,0.8,2.1,1.2,16.3,3.4,0.18600000000000003,0.9,3.4,2.2,15.1,1.9,0.503,9.9,0.52,8.5,20.4,2.1,5.6,0.13,106,195,.544,30,.283,.725
rubiori01,Ricky Rubio,POINT GUARD,27,UTAH JAZZ,77,77,2254,346,827,96,273,220,254,44,307,410,121,11,207,206,28.4,0.4,0.7,1.5,15.3,3.8,0.307,-0.7,2.2,1.5,15.4,2.7,0.33,8.8,0.537,18.1,22.9,1.6,5.3,0.11199999999999999,80,152,.526,18,.225,.868
russeda01,D'Angelo Russell,POINT GUARD,21,BROOKLYN NETS,48,35,1234,278,672,90,278,97,131,30,159,249,36,17,147,93,35.7,1.0,-1.2,-2.0,13.8,0.9,0.195,0.8,2.6,-0.5,15.2,1.4,0.414,8.1,0.509,16.8,30.8,0.3,0.4,0.013999999999999999,68,107,.636,20,.294,.644
sabondo01,Domantas Sabonis,CENTER,21,INDIANA PACERS,74,19,1810,340,661,13,37,168,224,165,407,151,40,32,137,220,12.7,1.6,-1.1,-0.5,25.2,2.2,0.33899999999999997,-0.6,10.4,2.5,17.5,1.1,0.055999999999999994,17.8,0.5670000000000001,15.3,22.1,0.4,4.7,0.126,229,338,.678,160,.699,1.000
saricda01,Dario Šarić,POWER FORWARD,23,PHILADELPHIA 76ERS,78,73,2310,403,890,157,399,178,207,154,366,202,51,20,148,160,13.0,0.7,1.3,-0.5,16.4,2.8,0.233,1.8,7.5,3.8,15.8,1.1,0.44799999999999995,12.1,0.5820000000000001,13.1,20.9,1.9,6.6,0.13699999999999998,173,269,.643,122,.705,1.000
satorto01,Tomáš Satoranský,SHOOTING GUARD,26,WASHINGTON WIZARDS,73,30,1643,201,384,47,101,75,96,72,161,286,52,15,83,131,24.8,0.8,1.2,0.5,11.1,1.3,0.25,0.8,5.0,3.7,15.4,1.6,0.263,8.0,0.615,16.3,13.7,1.3,5.0,0.145,72,105,.686,49,.681,1.000
schrode01,Dennis Schröder,POINT GUARD,24,ATLANTA HAWKS,67,67,2078,500,1146,76,262,225,265,44,164,417,72,6,183,147,36.2,0.2,-0.6,-1.9,8.8,1.0,0.231,1.2,2.4,1.5,17.3,1.7,0.22899999999999998,5.6,0.515,12.7,30.4,0.7,2.6,0.059000000000000004,192,332,.578,27,.141,.566
scottmi01,Mike Scott,POWER FORWARD,29,WASHINGTON WIZARDS,76,1,1406,276,524,66,163,50,76,50,197,80,23,10,79,148,9.1,0.6,-1.7,-1.1,15.8,1.0,0.145,-0.6,4.0,1.4,13.6,0.8,0.311,9.9,0.599,12.4,20.0,0.1,2.5,0.085,68,96,.708,52,.765,1.000
siakapa01,Pascal Siakam,POWER FORWARD,23,TORONTO RAPTORS,81,5,1679,253,498,29,132,54,87,79,285,159,62,42,67,166,13.5,2.0,1.3,1.6,18.6,2.5,0.175,-0.3,5.4,2.1,14.5,1.8,0.265,12.1,0.5489999999999999,11.1,15.7,1.4,4.7,0.133,180,251,.717,132,.733,1.000
simmobe01,Ben Simmons,POINT GUARD,21,PHILADELPHIA 76ERS,81,81,2732,544,998,0,11,191,341,145,514,661,140,70,278,211,37.4,2.1,4.5,2.5,19.5,5.0,0.342,2.0,5.9,4.2,20.0,2.5,0.011000000000000001,13.0,0.557,19.5,22.3,4.5,9.2,0.162,387,528,.733,155,.401,
simmojo02,Jonathon Simmons,SHOOTING GUARD,28,ORLANDO MAGIC,69,50,2029,354,761,69,204,185,241,61,178,171,58,16,146,175,13.3,0.6,-3.1,-1.3,9.7,1.1,0.317,-1.7,3.3,0.8,12.7,1.4,0.268,6.5,0.555,14.4,22.0,-0.5,1.9,0.045,141,205,.688,57,.404,.843
smartma01,Marcus Smart,SHOOTING GUARD,23,BOSTON CELTICS,54,11,1614,189,515,75,249,97,133,43,146,259,71,23,129,133,23.7,1.2,-1.2,1.0,9.8,2.5,0.258,-2.1,3.0,-0.6,10.8,2.2,0.483,6.4,0.479,18.4,19.4,0.3,1.9,0.055999999999999994,69,118,.585,27,.391,.789
smithde03,Dennis Smith Jr.,POINT GUARD,20,DALLAS MAVERICKS,69,69,2049,404,1024,106,339,134,193,50,210,358,71,18,194,152,29.5,0.8,-2.4,-1.2,11.8,1.7,0.188,-1.2,2.6,-2.4,12.8,1.7,0.331,7.0,0.473,14.9,28.9,-0.2,-0.7,-0.017,197,324,.608,45,.228,.585
smithis01,Ish Smith,POINT GUARD,29,DETROIT PISTONS,82,35,2043,389,801,35,101,81,116,27,197,360,64,20,108,140,28.4,0.9,0.0,0.3,10.9,2.0,0.145,-0.3,1.4,2.4,15.4,1.6,0.126,6.1,0.525,11.2,20.8,1.0,4.4,0.102,138,206,.670,28,.203,.629
smithjr01,J.R. Smith,SHOOTING GUARD,32,CLEVELAND CAVALIERS,80,61,2244,240,595,143,381,39,56,29,206,141,68,11,81,161,8.6,0.4,-3.0,-0.9,10.1,0.9,0.094,-2.1,1.5,0.6,8.4,1.5,0.64,5.9,0.534,11.6,13.8,-0.6,1.4,0.031,38,65,.585,21,.553,.914
snellto01,Tony Snell,SHOOTING GUARD,26,MILWAUKEE BUCKS,75,59,2053,185,425,108,268,38,48,9,132,98,47,28,36,115,6.5,1.2,-2.3,-0.8,7.5,0.7,0.113,-1.5,0.5,1.6,8.5,1.1,0.631,4.0,0.578,7.5,10.6,-0.1,2.4,0.055999999999999994,46,71,.648,32,.696,1.000
