slug,name,positions,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,assist_percentage,block_percentage,box_plus_minus,defensive_box_plus_minus,defensive_rebound_percentage,defensive_win_shares,free_throw_attempt_rate,offensive_box_plus_minus,offensive_rebound_percentage,offensive_win_shares,player_efficiency_rating,steal_percentage,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,turnover_percentage,usage_percentage,value_over_replacement_player,win_shares,win_shares_per_48_minutes,rimFG,rimFGA,rimFG%,rimAst'd,rim%Ast'd,3pt%Ast'd
linje01,Jeremy Lin,SHOOTING GUARD,27,CHARLOTTE HORNETS,78,13,2048,300,728,76,226,238,292,42,211,235,58,42,150,165,18.6,1.7,-0.9,0.0,11.4,2.3,0.401,-1.0,2.2,1.3,13.8,1.4,0.31,6.8,0.534,14.9,22.2,0.5,3.5,0.08199999999999999,143,251,.570,59,.413,.810
livinsh01,Shaun Livingston,POINT GUARD,30,GOLDEN STATE WARRIORS,78,3,1520,203,379,2,12,80,93,42,127,237,57,27,78,140,21.0,1.3,0.3,1.1,8.5,1.7,0.245,-0.7,3.2,2.9,13.8,1.8,0.032,6.0,0.581,15.7,14.2,0.9,4.6,0.145,94,137,.686,72,.766,1.000
lopezbr01,Brook Lopez,CENTER,27,BROOKLYN NETS,73,73,2457,591,1157,2,14,317,403,204,369,147,58,124,175,215,10.8,4.1,1.4,-0.5,17.2,1.7,0.348,1.9,9.2,4.5,21.7,1.2,0.012,13.1,0.562,11.6,27.3,2.1,6.2,0.121,239,375,.637,139,.582,1.000
lopezro01,Robin Lopez,CENTER,27,NEW YORK KNICKS,82,82,2219,357,662,0,1,128,161,268,334,114,16,129,133,182,8.5,4.4,-0.2,-0.5,16.2,2.1,0.243,0.4,13.4,3.7,17.6,0.4,0.002,14.8,0.574,15.4,17.7,1.0,5.8,0.126,187,302,.619,77,.412,
loveke01,Kevin Love,POWER FORWARD,27,CLEVELAND CAVALIERS,77,77,2424,409,977,158,439,258,314,149,613,186,58,41,142,159,12.2,1.4,3.3,0.3,28.4,3.8,0.321,3.0,7.0,4.7,19.0,1.2,0.449,17.8,0.5529999999999999,11.3,23.4,3.3,8.5,0.16899999999999998,108,211,.512,63,.583,.980
lowryky01,Kyle Lowry,POINT GUARD,29,TORONTO RAPTORS,77,77,2851,512,1198,212,547,398,491,55,310,494,158,34,225,211,29.9,1.0,5.8,1.1,12.3,3.7,0.41,4.7,2.2,8.0,22.2,2.9,0.457,7.3,0.578,13.7,26.1,5.7,11.6,0.196,199,324,.614,44,.221,.642
lylestr01,Trey Lyles,POWER FORWARD,20,UTAH JAZZ,80,33,1382,191,436,49,128,57,82,59,240,59,26,18,65,114,7.1,1.1,-1.8,-0.2,20.2,1.7,0.188,-1.6,5.0,0.6,11.6,1.0,0.294,12.6,0.517,12.1,17.9,0.1,2.3,0.079,59,103,.573,34,.576,.959
mahinia01,Ian Mahinmi,CENTER,29,INDIANA PACERS,71,71,1816,264,448,0,0,132,225,138,369,104,65,75,100,220,8.9,3.3,0.9,1.9,22.1,3.3,0.502,-0.9,8.3,2.9,16.6,1.8,0.0,15.3,0.603,15.5,15.7,1.4,6.2,0.163,212,309,.686,163,.769,0
matthwe02,Wesley Matthews,SMALL FORWARD,29,DALLAS MAVERICKS,78,78,2644,331,854,189,525,126,146,27,211,151,78,17,78,179,8.9,0.5,-1.0,-0.1,8.8,1.8,0.171,-0.9,1.1,1.9,10.9,1.5,0.615,4.9,0.532,7.8,17.2,0.6,3.7,0.067,47,97,.485,27,.574,.889
mayooj01,O.J. Mayo,SHOOTING GUARD,28,MILWAUKEE BUCKS,41,24,1090,119,321,52,162,31,40,13,92,118,48,8,72,126,15.8,0.6,-4.0,-0.2,9.6,0.6,0.125,-3.8,1.4,-0.7,7.7,2.2,0.505,5.5,0.474,17.5,17.0,-0.6,-0.1,-0.005,23,48,.479,9,.391,.962
mbahalu01,Luc Mbah a Moute,POWER FORWARD,29,LOS ANGELES CLIPPERS,75,61,1274,94,207,13,40,30,57,60,111,30,44,19,34,100,3.3,1.2,-2.6,0.6,9.4,1.3,0.275,-3.2,5.2,0.2,7.3,1.7,0.193,7.3,0.498,12.8,9.4,-0.2,1.6,0.059000000000000004,64,117,.547,57,.891,1.000
mccolcj01,CJ McCollum,SHOOTING GUARD,24,PORTLAND TRAIL BLAZERS,80,80,2780,641,1431,197,472,187,226,47,212,341,97,23,196,187,21.6,0.6,1.3,-1.0,8.3,1.7,0.158,2.3,1.8,4.4,17.7,1.7,0.33,5.0,0.544,11.4,27.1,2.3,6.0,0.10400000000000001,146,276,.529,33,.226,.719
mccontj01,T.J. McConnell,POINT GUARD,23,PHILADELPHIA 76ERS,81,17,1606,218,464,31,89,26,41,43,207,367,95,10,140,114,37.2,0.5,-1.2,0.3,14.5,1.4,0.08800000000000001,-1.5,2.8,0.6,14.5,2.9,0.192,8.5,0.511,22.5,17.0,0.3,1.9,0.057999999999999996,51,88,.580,12,.235,.613
mcderdo01,Doug McDermott,SMALL FORWARD,24,CHICAGO BULLS,81,4,1861,291,644,110,259,72,84,37,158,59,14,6,53,127,5.0,0.2,-2.9,-1.9,8.8,0.7,0.13,-1.0,2.1,2.1,10.9,0.4,0.402,5.5,0.561,7.2,17.3,-0.4,2.8,0.073,90,156,.577,73,.811,.982
mclembe01,Ben McLemore,SHOOTING GUARD,22,SACRAMENTO KINGS,68,53,1443,195,455,67,185,74,103,34,114,79,52,10,99,140,7.9,0.6,-3.8,-0.7,8.5,0.7,0.226,-3.1,2.6,-0.4,8.6,1.7,0.40700000000000003,5.6,0.531,16.5,17.6,-0.7,0.3,0.01,82,119,.689,56,.683,.925
middlkh01,Khris Middleton,SHOOTING GUARD,24,MILWAUKEE BUCKS,79,79,2852,507,1142,143,361,277,312,44,258,331,131,19,180,204,18.9,0.6,0.6,-0.5,10.2,1.8,0.273,1.2,1.8,4.3,16.8,2.3,0.316,6.0,0.56,12.3,23.0,1.9,6.1,0.10300000000000001,106,167,.635,53,.500,.888
milescj01,C.J. Miles,SMALL FORWARD,28,INDIANA PACERS,64,24,1464,259,634,142,387,93,124,25,150,63,53,29,70,142,7.0,1.6,0.5,-0.1,11.1,1.9,0.196,0.6,1.9,1.2,14.0,1.8,0.61,6.5,0.547,9.2,22.8,0.9,3.1,0.10300000000000001,59,106,.557,30,.508,.917
millspa02,Patty Mills,POINT GUARD,27,SAN ANTONIO SPURS,81,3,1662,260,612,123,320,47,58,27,131,226,59,6,76,102,20.1,0.3,1.5,0.7,8.7,2.6,0.095,0.8,1.9,2.2,14.6,1.8,0.523,5.4,0.541,10.7,19.7,1.5,4.8,0.139,61,91,.670,37,.607,.824
millspa01,Paul Millsap,POWER FORWARD,30,ATLANTA HAWKS,81,81,2647,501,1066,74,232,309,408,198,534,265,147,139,191,237,16.4,4.1,4.2,2.7,21.5,6.0,0.38299999999999995,1.5,8.4,4.1,21.3,2.7,0.218,15.1,0.556,13.3,24.3,4.1,10.1,0.183,277,442,.627,186,.671,.976
mirotni01,Nikola Mirotić,POWER FORWARD,24,CHICAGO BULLS,66,38,1646,248,609,135,346,146,181,58,304,100,58,46,102,151,9.4,2.0,1.5,0.4,19.1,2.2,0.297,1.0,3.8,1.8,15.6,1.8,0.568,11.6,0.564,12.9,21.1,1.5,3.9,0.115,77,128,.602,55,.714,.948
monrogr01,Greg Monroe,CENTER,25,MILWAUKEE BUCKS,79,67,2314,491,941,0,1,228,308,218,478,178,72,67,129,163,13.2,2.5,2.1,-0.6,23.4,2.4,0.327,2.7,10.9,5.0,21.8,1.6,0.001,17.2,0.562,10.7,23.5,2.4,7.5,0.155,304,510,.596,174,.572,
mooreet01,E'Twaun Moore,SHOOTING GUARD,26,CHICAGO BULLS,59,22,1263,187,389,47,104,22,35,19,114,99,37,18,53,103,12.1,1.0,-1.9,0.0,9.3,1.0,0.09,-1.9,1.6,0.9,11.4,1.5,0.267,5.5,0.5479999999999999,11.6,15.9,0.0,1.8,0.07,45,69,.652,25,.556,.915
morrima03,Marcus Morris,SMALL FORWARD,26,DETROIT PISTONS,80,80,2856,410,945,108,298,203,271,91,313,201,67,23,140,170,11.0,0.6,-0.2,0.1,12.4,2.5,0.287,-0.3,3.3,2.9,12.7,1.2,0.315,7.7,0.531,11.6,18.4,1.3,5.4,0.091,107,159,.673,53,.495,.922
mozgoti01,Timofey Mozgov,CENTER,29,CLEVELAND CAVALIERS,76,48,1326,203,359,1,7,68,95,110,227,33,22,57,71,159,3.9,3.5,-1.4,0.3,19.2,1.9,0.265,-1.7,9.5,1.8,14.6,0.9,0.019,14.4,0.593,15.0,16.1,0.2,3.7,0.133,156,227,.687,130,.833,1.000
mudiaem01,Emmanuel Mudiay,POINT GUARD,19,DENVER NUGGETS,68,66,2068,329,905,74,232,140,209,32,200,372,65,35,217,141,29.0,1.4,-4.2,-1.9,10.9,1.2,0.231,-2.3,1.7,-3.3,9.9,1.6,0.256,6.2,0.43700000000000006,17.9,25.7,-1.2,-2.1,-0.049,126,265,.475,43,.341,.730
muhamsh01,Shabazz Muhammad,SMALL FORWARD,23,MINNESOTA TIMBERWOLVES,82,0,1682,317,681,44,152,185,242,100,167,52,24,7,70,94,5.2,0.3,-2.5,-3.1,11.4,0.2,0.355,0.6,7.0,2.6,15.2,0.7,0.223,9.2,0.5479999999999999,8.2,22.8,-0.2,2.7,0.077,165,254,.650,112,.679,1.000
nancela02,Larry Nance Jr.,POWER FORWARD,23,LOS ANGELES LAKERS,63,22,1266,158,300,1,10,32,47,101,211,44,54,23,41,124,5.7,1.4,-1.5,0.2,18.6,0.9,0.157,-1.7,8.3,1.3,13.4,2.1,0.033,13.3,0.544,11.3,12.6,0.2,2.2,0.083,95,139,.683,64,.674,1.000
nelsoja01,Jameer Nelson,POINT GUARD,33,DENVER NUGGETS,39,15,1036,113,307,43,144,30,35,19,96,190,25,5,66,100,27.3,0.4,-3.0,-0.8,10.4,0.4,0.114,-2.2,2.0,0.1,9.5,1.2,0.469,6.2,0.46399999999999997,17.0,16.4,-0.3,0.5,0.024,29,46,.630,6,.207,.512
netora01,Raul Neto,POINT GUARD,23,UTAH JAZZ,81,53,1499,180,418,64,162,52,70,17,103,174,62,2,109,122,18.7,0.1,-2.0,0.3,8.0,1.6,0.16699999999999998,-2.3,1.3,0.2,10.2,2.2,0.38799999999999996,4.7,0.53,19.5,17.2,0.0,1.8,0.057999999999999996,58,99,.586,20,.345,.797
noelne01,Nerlens Noel,CENTER,21,PHILADELPHIA 76ERS,67,62,1965,306,587,1,2,134,227,154,388,122,118,100,158,192,10.5,3.9,-0.2,1.5,22.2,2.8,0.387,-1.7,8.2,0.3,16.2,2.9,0.003,15.0,0.544,18.7,18.8,0.9,3.0,0.07400000000000001,229,320,.716,160,.699,1.000
nowitdi01,Dirk Nowitzki,POWER FORWARD,37,DALLAS MAVERICKS,75,75,2364,498,1112,126,342,250,280,52,437,132,52,52,84,161,10.1,1.8,2.5,0.1,20.3,2.6,0.252,2.4,2.4,4.2,19.0,1.1,0.308,11.4,0.555,6.4,25.5,2.7,6.8,0.138,71,96,.740,40,.563,.985
okafoja01,Jahlil Okafor,CENTER,20,PHILADELPHIA 76ERS,53,48,1591,397,781,1,6,133,194,122,251,65,22,61,124,140,8.2,2.9,-2.3,-1.8,17.8,0.9,0.248,-0.5,8.1,0.3,17.1,0.7,0.008,12.8,0.536,12.5,27.3,-0.1,1.2,0.037000000000000005,208,308,.675,96,.462,1.000
oladivi01,Victor Oladipo,SHOOTING GUARD,23,ORLANDO MAGIC,72,52,2379,425,970,98,282,205,247,48,297,282,116,54,153,174,18.6,1.9,1.7,0.9,14.0,2.7,0.255,0.9,2.2,2.2,16.7,2.4,0.29100000000000004,8.0,0.534,12.4,22.9,2.3,4.9,0.099,166,289,.574,82,.494,.806
olynyke01,Kelly Olynyk,CENTER,24,BOSTON CELTICS,69,8,1395,253,556,85,210,96,128,72,209,105,52,33,74,163,11.9,1.8,1.9,0.8,16.2,2.0,0.23,1.2,5.4,2.1,16.3,1.8,0.37799999999999995,10.7,0.561,10.8,20.9,1.4,4.1,0.141,130,201,.647,82,.631,.953
pachuza01,Zaza Pachulia,CENTER,31,DALLAS MAVERICKS,76,69,2004,219,470,0,3,212,276,249,469,128,64,22,119,181,9.7,0.9,-0.2,0.1,25.7,2.7,0.5870000000000001,-0.3,13.7,3.4,16.2,1.6,0.006,19.7,0.55,16.8,16.2,0.9,6.0,0.145,150,257,.584,94,.627,
parkeja01,Jabari Parker,POWER FORWARD,20,MILWAUKEE BUCKS,76,72,2408,443,899,9,35,175,228,123,272,130,69,29,116,154,8.9,1.0,-2.0,-1.6,12.8,1.2,0.254,-0.4,5.9,2.4,14.8,1.5,0.039,9.4,0.535,10.4,20.9,0.0,3.6,0.07200000000000001,272,414,.657,188,.691,.778
parketo01,Tony Parker,POINT GUARD,33,SAN ANTONIO SPURS,72,72,1980,350,710,27,65,130,171,17,159,379,54,11,131,114,29.1,0.4,0.4,0.2,8.8,2.9,0.24100000000000002,0.2,1.0,2.9,16.2,1.4,0.092,5.1,0.546,14.3,21.2,1.2,5.8,0.142,155,251,.618,42,.271,.839
parsoch01,Chandler Parsons,SMALL FORWARD,27,DALLAS MAVERICKS,61,51,1799,320,651,104,251,93,136,29,256,169,46,21,95,114,16.0,1.0,2.0,0.2,15.6,1.6,0.209,1.8,1.8,2.6,16.2,1.3,0.386,8.7,0.589,11.8,20.5,1.8,4.3,0.114,139,195,.713,77,.554,.865
pattepa01,Patrick Patterson,POWER FORWARD,26,TORONTO RAPTORS,79,0,2020,204,493,106,293,29,34,77,265,94,53,32,65,128,7.1,1.3,-0.1,0.0,14.8,2.0,0.069,-0.1,4.4,1.6,10.6,1.4,0.594,9.7,0.534,11.3,12.9,1.0,3.6,0.086,52,87,.598,21,.404,.992
paulch01,Chris Paul,POINT GUARD,30,LOS ANGELES CLIPPERS,74,74,2420,515,1114,122,329,294,328,39,271,738,152,13,194,185,52.7,0.4,7.9,2.0,12.0,3.5,0.294,5.9,1.8,9.2,26.2,3.1,0.295,7.0,0.575,13.4,27.1,6.0,12.7,0.253,90,148,.608,21,.233,.352
paytoel01,Elfrid Payton,POINT GUARD,21,ORLANDO MAGIC,73,69,2145,318,730,30,92,112,190,77,184,468,89,20,177,159,32.8,0.8,-1.2,-0.6,9.6,1.7,0.26,-0.7,3.9,0.5,13.9,2.1,0.126,6.7,0.478,17.9,20.4,0.4,2.2,0.05,175,300,.583,49,.280,.933
piercpa01,Paul Pierce,SMALL FORWARD,38,LOS ANGELES CLIPPERS,68,38,1231,144,397,75,242,54,66,12,174,71,33,17,58,129,8.5,1.1,-3.3,-0.3,15.2,1.4,0.166,-3.0,1.1,-0.6,8.2,1.3,0.61,8.2,0.489,12.0,17.8,-0.4,0.9,0.033,11,28,.393,8,.727,.961
plumlma01,Mason Plumlee,CENTER,25,PORTLAND TRAIL BLAZERS,82,82,2084,267,517,0,4,215,335,201,427,226,68,85,154,253,16.2,3.2,1.5,1.6,22.2,2.7,0.648,0.0,10.4,3.4,17.2,1.6,0.008,16.3,0.564,18.8,17.1,1.9,6.1,0.14,224,362,.619,162,.723,
porteot01,Otto Porter,SMALL FORWARD,22,WASHINGTON WIZARDS,75,73,2276,339,717,98,267,95,126,97,294,120,105,32,70,163,7.9,1.1,1.1,0.8,14.7,2.7,0.17600000000000002,0.3,4.7,3.0,14.5,2.2,0.37200000000000005,9.6,0.564,8.3,16.2,1.8,5.6,0.11900000000000001,118,175,.674,82,.695,.969
portibo01,Bobby Portis,POWER FORWARD,20,CHICAGO BULLS,62,4,1102,186,436,16,52,48,66,123,214,52,25,22,54,100,7.5,1.5,-3.3,-1.8,20.0,1.3,0.151,-1.5,12.0,0.3,13.8,1.1,0.11900000000000001,16.1,0.469,10.4,20.7,-0.4,1.5,0.066,82,140,.586,46,.561,.938
porzikr01,Kristaps Porziņģis,POWER FORWARD,20,NEW YORK KNICKS,72,72,2047,373,886,81,243,201,240,132,394,94,53,134,121,205,7.9,5.0,0.9,0.3,20.7,2.9,0.271,0.6,7.1,1.5,17.7,1.3,0.27399999999999997,14.0,0.518,10.9,24.6,1.5,4.4,0.102,110,191,.576,71,.645,.988
pricero01,Ronnie Price,POINT GUARD,32,PHOENIX SUNS,62,18,1211,116,302,68,196,31,41,25,74,147,74,13,70,161,17.9,0.9,-1.8,1.4,6.8,1.0,0.136,-3.2,2.2,0.4,9.6,3.0,0.649,4.4,0.517,17.9,13.7,0.1,1.4,0.055999999999999994,27,43,.628,3,.111,.868
princta01,Tayshaun Prince,SMALL FORWARD,35,MINNESOTA TIMBERWOLVES,77,44,1462,102,229,4,23,13,19,32,115,73,36,13,27,62,7.0,0.7,-3.0,-0.1,9.0,0.3,0.083,-2.9,2.6,0.1,6.3,1.2,0.1,5.8,0.466,10.2,8.1,-0.4,0.4,0.013999999999999999,22,29,.759,14,.636,1.000
randlju01,Julius Randle,POWER FORWARD,21,LOS ANGELES LAKERS,81,60,2286,358,835,10,36,193,270,172,657,144,53,29,149,242,11.0,1.0,-3.2,-1.3,32.0,1.9,0.32299999999999995,-1.9,7.8,-0.3,13.9,1.2,0.043,19.5,0.48200000000000004,13.5,21.2,-0.7,1.6,0.035,225,396,.568,96,.427,.700
randoza01,Zach Randolph,POWER FORWARD,34,MEMPHIS GRIZZLIES,68,53,2016,431,907,6,26,172,216,179,350,142,43,13,105,146,12.9,0.6,-0.3,-1.7,20.7,1.5,0.23800000000000002,1.4,9.7,2.8,18.3,1.1,0.028999999999999998,15.0,0.519,9.5,24.6,0.9,4.3,0.10300000000000001,182,314,.580,65,.357,.833
redicjj01,J.J. Redick,SHOOTING GUARD,31,LOS ANGELES CLIPPERS,75,75,2097,422,880,200,421,182,205,10,129,106,42,5,78,135,8.6,0.2,2.2,-1.1,6.6,1.4,0.233,3.3,0.5,5.3,17.5,1.0,0.478,3.6,0.632,7.4,22.6,2.2,6.7,0.154,46,74,.622,34,.739,.943
richajo01,Josh Richardson,SHOOTING GUARD,22,MIAMI HEAT,52,2,1107,123,272,53,115,42,63,21,86,73,36,25,35,107,9.7,1.7,-0.4,0.7,8.5,1.2,0.23199999999999998,-1.1,2.2,1.3,11.4,1.7,0.423,5.5,0.569,10.5,13.8,0.5,2.5,0.109,46,76,.605,22,.478,.971
riverau01,Austin Rivers,SHOOTING GUARD,23,LOS ANGELES CLIPPERS,67,7,1464,226,516,62,185,79,116,22,108,99,48,9,61,137,10.6,0.5,-2.7,-0.5,7.9,1.3,0.225,-2.2,1.7,0.6,11.1,1.6,0.359,4.8,0.523,9.7,19.4,-0.2,1.9,0.063,100,158,.633,42,.420,.803
roberan03,Andre Roberson,SHOOTING GUARD,24,OKLAHOMA CITY THUNDER,70,70,1553,136,274,32,103,33,54,79,172,47,53,42,35,133,4.0,2.0,0.5,1.3,11.4,1.6,0.19699999999999998,-0.7,5.9,1.8,10.2,1.7,0.376,8.8,0.5660000000000001,10.5,9.1,1.0,3.4,0.105,121,183,.661,80,.661,.977
rondora01,Rajon Rondo,POINT GUARD,29,SACRAMENTO KINGS,72,72,2537,355,782,62,170,87,150,77,358,839,141,10,278,175,48.0,0.3,1.0,0.0,15.2,2.3,0.192,1.0,3.3,2.3,16.9,2.7,0.217,9.3,0.506,24.7,18.8,1.9,4.6,0.087,172,269,.639,35,.203,.710
rosede01,Derrick Rose,POINT GUARD,27,CHICAGO BULLS,66,66,2097,447,1048,44,150,142,179,46,179,311,44,14,175,84,25.5,0.5,-2.5,-1.9,8.8,1.2,0.171,-0.6,2.4,-0.8,13.4,1.1,0.14300000000000002,5.6,0.479,13.4,27.3,-0.3,0.4,0.009000000000000001,160,314,.510,41,.256,.909
rosste01,Terrence Ross,SMALL FORWARD,24,TORONTO RAPTORS,73,7,1747,270,626,131,339,49,62,21,164,56,54,25,46,120,5.3,1.2,0.3,-0.3,10.6,1.6,0.099,0.6,1.4,2.1,12.9,1.6,0.542,6.1,0.551,6.6,18.2,1.0,3.6,0.1,47,70,.671,27,.574,.934
rubiori01,Ricky Rubio,POINT GUARD,25,MINNESOTA TIMBERWOLVES,76,76,2323,219,586,62,190,266,314,40,286,658,162,10,193,201,41.4,0.4,1.8,0.8,14.1,2.2,0.536,1.0,2.0,3.6,17.6,3.5,0.324,8.2,0.529,21.0,17.7,2.3,5.8,0.11900000000000001,62,120,.517,10,.161,.903
rushbr01,Brandon Rush,SHOOTING GUARD,30,GOLDEN STATE WARRIORS,72,25,1055,111,260,65,157,18,28,21,160,57,20,23,33,57,7.0,1.6,-0.8,-0.2,15.4,1.2,0.10800000000000001,-0.6,2.3,0.8,10.1,0.9,0.604,9.2,0.56,10.8,12.5,0.3,2.0,0.09,30,53,.566,25,.833,.913
russeda01,D'Angelo Russell,POINT GUARD,19,LOS ANGELES LAKERS,80,48,2259,392,956,130,370,140,190,47,227,266,93,13,196,142,21.2,0.5,-2.3,-1.6,11.2,0.7,0.19899999999999998,-0.7,2.2,-0.7,13.2,2.1,0.387,6.5,0.507,15.9,24.1,-0.1,0.0,0.001,106,181,.586,39,.368,.692
schrode01,Dennis Schröder,POINT GUARD,22,ATLANTA HAWKS,80,6,1621,329,781,77,239,144,182,25,179,349,70,9,183,138,36.1,0.4,-0.8,-0.4,11.8,2.3,0.233,-0.3,1.7,-0.2,15.5,2.1,0.306,6.9,0.51,17.5,28.8,0.5,2.2,0.064,179,332,.539,41,.229,.708
scolalu01,Luis Scola,POWER FORWARD,35,TORONTO RAPTORS,76,76,1636,269,598,65,161,61,84,84,276,66,46,27,68,178,6.8,1.4,-1.1,-0.3,19.0,1.9,0.14,-0.8,6.0,1.4,13.6,1.5,0.26899999999999996,12.6,0.523,9.7,19.5,0.4,3.3,0.098,100,164,.610,65,.650,.986
scottmi01,Mike Scott,POWER FORWARD,27,ATLANTA HAWKS,75,0,1146,176,376,62,158,50,63,53,153,78,25,17,42,102,10.5,1.2,-0.1,0.0,14.2,1.5,0.168,-0.1,5.2,1.7,14.0,1.1,0.42,9.8,0.575,9.4,17.4,0.6,3.2,0.132,73,112,.652,61,.836,.971
sefolth01,Thabo Sefolosha,SMALL FORWARD,31,ATLANTA HAWKS,75,11,1758,188,372,42,124,62,99,52,282,107,85,37,68,109,8.8,1.7,0.8,2.3,17.1,3.2,0.266,-1.5,3.3,1.3,12.4,2.4,0.33299999999999996,10.4,0.578,14.1,12.3,1.3,4.5,0.122,113,172,.657,79,.699,.959
sessira01,Ramon Sessions,POINT GUARD,29,WASHINGTON WIZARDS,82,5,1667,280,592,36,111,214,283,25,178,239,46,5,115,102,22.0,0.2,-0.3,-0.5,12.2,1.3,0.478,0.2,1.6,2.5,15.9,1.3,0.188,6.8,0.565,13.8,21.8,0.7,3.8,0.109,148,257,.576,77,.520,.889
shumpim01,Iman Shumpert,SHOOTING GUARD,25,CLEVELAND CAVALIERS,54,5,1316,114,305,43,146,40,51,32,171,92,54,19,57,119,9.8,1.2,-1.5,1.4,14.6,1.8,0.16699999999999998,-3.0,2.8,-0.1,8.4,2.1,0.479,8.7,0.475,14.8,13.2,0.1,1.7,0.063,44,72,.611,24,.545,.946
sloando01,Donald Sloan,POINT GUARD,28,BROOKLYN NETS,61,33,1318,154,350,38,99,78,104,17,156,268,32,4,80,73,30.0,0.2,-1.7,-1.4,13.5,0.3,0.297,-0.3,1.4,1.7,13.9,1.2,0.28300000000000003,7.4,0.536,16.8,16.1,0.1,2.0,0.071,77,137,.562,31,.403,.868
smartma01,Marcus Smart,POINT GUARD,21,BOSTON CELTICS,61,10,1667,184,529,61,241,129,166,76,179,185,91,18,80,183,15.8,0.8,-1.0,1.2,11.6,2.4,0.314,-2.2,4.8,0.5,11.3,2.7,0.456,8.1,0.46299999999999997,11.7,17.4,0.4,2.9,0.083,88,176,.500,36,.409,.750
smithis01,Ish Smith,POINT GUARD,27,PHILADELPHIA 76ERS,50,50,1622,299,739,46,137,89,133,29,184,348,64,18,130,95,37.9,0.8,-2.3,-1.6,12.8,0.9,0.18,-0.7,1.9,-0.6,14.4,1.9,0.185,7.1,0.46,14.0,25.0,-0.1,0.4,0.011000000000000001,177,322,.550,32,.181,.589
smithjr01,J.R. Smith,SHOOTING GUARD,30,CLEVELAND CAVALIERS,77,77,2362,353,850,204,510,45,71,43,174,130,81,21,59,204,8.5,0.7,0.5,0.3,8.3,2.5,0.084,0.2,2.1,3.0,12.4,1.8,0.6,5.2,0.542,6.3,18.0,1.5,5.5,0.111,55,84,.655,30,.545,.929
smithja02,Jason Smith,CENTER,29,ORLANDO MAGIC,76,2,1181,244,503,4,16,54,67,53,166,62,33,65,57,163,8.6,4.6,-2.2,0.3,15.8,1.4,0.133,-2.5,4.9,0.4,14.6,1.4,0.032,10.3,0.513,9.7,22.1,-0.1,1.8,0.07200000000000001,40,69,.580,27,.675,1.000
snellto01,Tony Snell,SMALL FORWARD,24,CHICAGO BULLS,64,33,1301,126,339,56,155,30,33,19,180,63,16,17,52,100,6.9,1.0,-4.0,-0.5,14.3,1.0,0.09699999999999999,-3.5,1.6,-0.5,6.4,0.6,0.457,8.1,0.478,12.8,13.7,-0.6,0.4,0.016,33,69,.478,15,.455,.946
stausni01,Nik Stauskas,SHOOTING GUARD,22,PHILADELPHIA 76ERS,73,35,1809,210,545,106,325,91,118,23,160,138,44,20,94,115,12.0,0.8,-3.8,-1.5,10.0,0.5,0.217,-2.3,1.3,0.0,9.2,1.2,0.596,5.5,0.517,13.6,16.7,-0.8,0.5,0.012,75,137,.547,46,.613,.915
stuckro01,Rodney Stuckey,POINT GUARD,29,INDIANA PACERS,58,1,1275,183,443,20,83,131,158,19,137,142,43,8,76,77,17.2,0.5,-1.4,0.4,11.7,1.5,0.35700000000000004,-1.8,1.6,0.5,12.6,1.7,0.187,6.7,0.504,12.9,20.3,0.2,2.0,0.077,74,132,.561,28,.378,.880
sullija01,Jared Sullinger,POWER FORWARD,23,BOSTON CELTICS,81,73,1915,351,806,29,103,103,161,194,479,187,75,47,102,209,15.5,1.9,0.6,0.7,27.0,3.6,0.2,0.0,10.6,1.3,16.7,1.9,0.128,18.7,0.47600000000000003,10.4,21.8,1.3,4.8,0.121,144,254,.567,69,.479,1.000
teaguje01,Jeff Teague,POINT GUARD,27,ATLANTA HAWKS,79,78,2255,434,988,110,275,261,312,33,181,470,97,24,218,167,34.4,0.8,1.3,-0.2,8.6,3.0,0.316,1.5,1.6,2.8,17.9,2.1,0.278,5.2,0.551,16.2,26.6,1.9,5.9,0.125,228,412,.553,44,.193,.630
teletmi01,Mirza Teletović,POWER FORWARD,30,PHOENIX SUNS,79,1,1686,332,777,181,460,120,155,55,247,89,32,21,84,159,9.1,1.0,1.3,-1.4,16.3,0.9,0.19899999999999998,2.8,3.5,2.9,16.2,0.9,0.5920000000000001,9.7,0.5710000000000001,9.0,23.4,1.4,3.8,0.109,67,100,.670,37,.552,.950
templga01,Garrett Temple,SMALL FORWARD,29,WASHINGTON WIZARDS,80,43,1951,201,505,89,258,91,125,36,176,140,69,18,64,195,10.0,0.7,-2.1,0.4,10.3,1.7,0.248,-2.5,2.0,1.0,9.3,1.7,0.511,6.1,0.52,10.3,14.0,0.0,2.7,0.066,74,132,.561,45,.608,.944
terryja01,Jason Terry,SHOOTING GUARD,38,HOUSTON ROCKETS,72,7,1258,151,376,93,261,27,33,14,65,103,47,9,49,91,12.4,0.6,-1.6,-0.9,5.7,0.4,0.08800000000000001,-0.7,1.2,1.1,10.2,1.8,0.6940000000000001,3.5,0.54,11.1,15.0,0.1,1.5,0.057,21,32,.656,7,.333,.909
