slug,name,positions,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,assist_percentage,block_percentage,box_plus_minus,defensive_box_plus_minus,defensive_rebound_percentage,defensive_win_shares,free_throw_attempt_rate,offensive_box_plus_minus,offensive_rebound_percentage,offensive_win_shares,player_efficiency_rating,steal_percentage,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,turnover_percentage,usage_percentage,value_over_replacement_player,win_shares,win_shares_per_48_minutes,height,weight,per game FG,per game FGA,per game 3P,per game 3PA,per game 2P,per game 2PA,per game FT,per game FTA,per game ORB,per game DRB,per game TRB,per game AST,per game STL,per game BLK,per game TOV,per game PF,per game PTS,At Rim FG,At Rim FGA,At Rim FG%,At Rim Ast'd,At Rim %Ast'd,3 to <10 ft FG,3 to <10 ft FGA,3 to <10 ft FG%,3 to <10 ft Ast'd,3 to <10 ft %Ast'd,10 to <16 ft FG,10 to <16 ft FGA,10 to <16 ft FG%,10 to <16 ft Ast'd,10 to <16 ft %Ast'd,16 ft to <3-pt FG,16 ft to <3-pt FGA,16 ft to <3-pt FG%,16 ft to <3-pt Ast'd,16 ft to <3-pt %Ast'd,3-pt FG,3-pt FGA,3-pt FG%,3-pt Ast'd,3-pt %Ast'd
drumman01,Andre Drummond,CENTER,23,DETROIT PISTONS,81,81,2409,483,911,2,7,137,355,345,770,90,124,89,152,237,6.0,3.1,1.0,0.8,36.2,5.3,0.39,0.1,15.1,1.4,20.9,2.6,0.008,25.2,0.518,12.5,22.4,1.8,6.7,0.133,82,279,6.0,11.2,0.0,0.1,5.9,11.2,1.7,4.4,4.3,9.5,13.8,1.1,1.5,1.1,1.9,2.9,13.6,308,449,.686,185,.601,146,384,.380,91,.623,26,64,.406,14,.538,0,4,.000,0,,2,7,.286,0,.000
dudleja01,Jared Dudley,POWER FORWARD,31,PHOENIX SUNS,64,7,1362,157,346,77,203,43,65,31,194,121,42,16,73,154,12.5,0.9,-1.0,0.1,15.9,0.7,0.188,-1.1,2.4,1.1,10.6,1.5,0.5870000000000001,9.0,0.579,16.3,13.8,0.3,1.8,0.064,78,237,2.5,5.4,1.2,3.2,1.3,2.2,0.7,1.0,0.5,3.0,3.5,1.9,0.7,0.3,1.1,2.4,6.8,36,51,.706,16,.444,4,11,.364,1,.250,11,21,.524,7,.636,29,60,.483,25,.862,77,203,.379,77,1.000
dunnkr01,Kris Dunn,POINT GUARD,22,MINNESOTA TIMBERWOLVES,78,7,1333,118,313,21,73,36,59,24,142,188,78,36,89,178,19.4,2.3,-2.8,1.8,12.6,1.3,0.188,-4.5,2.1,-1.2,8.1,3.0,0.233,7.3,0.43200000000000005,20.8,14.2,-0.3,0.1,0.004,75,205,1.5,4.0,0.3,0.9,1.2,3.1,0.5,0.8,0.3,1.8,2.1,2.4,1.0,0.5,1.1,2.3,3.8,38,75,.507,15,.395,20,47,.426,4,.200,7,26,.269,0,.000,32,92,.348,9,.281,21,73,.288,14,.667
duranke01,Kevin Durant,POWER FORWARD,28,GOLDEN STATE WARRIORS,62,62,2070,551,1026,117,312,336,384,39,474,300,66,99,138,117,23.1,3.8,8.9,2.2,23.6,4.0,0.374,6.7,2.2,8.0,27.6,1.5,0.304,13.6,0.6509999999999999,10.4,27.8,5.7,12.0,0.278,82,240,8.9,16.5,1.9,5.0,7.0,11.5,5.4,6.2,0.6,7.6,8.3,4.8,1.1,1.6,2.2,1.9,25.1,270,345,.783,173,.641,72,147,.490,28,.389,94,213,.441,47,.500,109,191,.571,58,.532,155,398,.389,117,.755
ellinwa01,Wayne Ellington,SHOOTING GUARD,29,MIAMI HEAT,62,13,1500,231,555,149,394,37,43,18,114,70,35,4,30,70,7.1,0.2,-0.1,-0.9,8.5,1.2,0.077,0.8,1.3,2.1,12.6,1.2,0.71,4.9,0.565,5.0,17.9,0.7,3.3,0.105,76,200,3.7,9.0,2.4,6.4,1.3,2.6,0.6,0.7,0.3,1.8,2.1,1.1,0.6,0.1,0.5,1.1,10.5,22,26,.846,14,.636,4,9,.444,1,.250,2,13,.154,2,1.000,54,113,.478,45,.833,149,394,.378,138,.926
ellismo01,Monta Ellis,SHOOTING GUARD,31,INDIANA PACERS,74,33,1998,247,557,43,135,93,128,19,185,236,78,27,135,149,17.2,1.2,-2.9,0.2,10.3,1.7,0.23,-3.1,1.1,-0.7,9.9,2.0,0.242,5.7,0.514,18.0,16.8,-0.5,1.1,0.026000000000000002,75,185,3.3,7.5,0.6,1.8,2.8,5.7,1.3,1.7,0.3,2.5,2.8,3.2,1.1,0.4,1.8,2.0,8.5,91,148,.615,34,.374,45,88,.511,9,.200,20,51,.392,6,.300,54,147,.367,18,.333,45,143,.315,40,.889
embiijo01,Joel Embiid,CENTER,22,PHILADELPHIA 76ERS,31,31,786,200,429,36,98,191,244,61,182,66,27,76,117,112,16.0,7.7,4.5,2.7,25.6,1.5,0.569,1.9,8.5,0.5,24.1,1.7,0.228,17.0,0.584,17.9,36.0,1.3,1.9,0.11699999999999999,84,250,6.5,13.8,1.2,3.2,5.3,10.7,6.2,7.9,2.0,5.9,7.8,2.1,0.9,2.5,3.8,3.6,20.2,89,139,.640,57,.640,30,81,.370,11,.367,27,74,.365,11,.407,18,37,.486,8,.444,36,98,.367,35,.972
ennisja01,James Ennis,SMALL FORWARD,26,MEMPHIS GRIZZLIES,64,28,1501,146,321,51,137,86,110,69,190,64,46,19,59,165,6.5,1.2,-1.2,0.7,14.9,1.7,0.34299999999999997,-1.9,5.1,1.4,10.6,1.6,0.42700000000000005,9.9,0.581,13.8,13.0,0.3,3.1,0.10099999999999999,78,210,2.3,5.0,0.8,2.1,1.5,2.9,1.3,1.7,1.1,3.0,4.0,1.0,0.7,0.3,0.9,2.6,6.7,89,150,.593,57,.640,8,26,.308,3,.375,2,4,.500,0,.000,6,23,.261,4,.667,57,156,.365,53,.930
exumda01,Dante Exum,POINT GUARD,21,UTAH JAZZ,66,26,1228,155,363,44,149,58,73,30,102,111,21,12,80,146,14.1,0.8,-3.3,-0.1,9.3,1.3,0.201,-3.2,2.9,-0.1,8.5,0.9,0.41,6.2,0.521,16.8,18.1,-0.4,1.2,0.046,77,190,2.3,5.5,0.7,2.3,1.7,3.2,0.9,1.1,0.5,1.5,2.0,1.7,0.3,0.2,1.2,2.2,6.2,93,171,.544,34,.366,16,35,.457,0,.000,6,13,.462,1,.167,3,11,.273,3,1.000,48,161,.298,46,.958
farieke01,Kenneth Faried,POWER FORWARD,27,DENVER NUGGETS,61,34,1296,228,416,0,6,131,189,183,279,55,43,40,59,124,6.3,2.4,0.3,-1.2,23.6,1.2,0.45399999999999996,1.5,15.8,3.3,20.3,1.6,0.013999999999999999,19.7,0.588,10.6,18.3,0.7,4.5,0.168,80,220,3.7,6.8,0.0,0.1,3.7,6.7,2.1,3.1,3.0,4.6,7.6,0.9,0.7,0.7,1.0,2.0,9.6,174,266,.654,107,.615,46,117,.393,31,.674,7,16,.438,4,.571,1,11,.091,1,1.000,0,6,.000,0,
favorde01,Derrick Favors,POWER FORWARD,25,UTAH JAZZ,50,39,1186,203,417,3,10,67,109,92,213,56,45,40,60,103,7.9,2.7,-0.1,1.2,20.2,2.2,0.261,-1.2,9.2,0.5,15.8,2.0,0.024,14.9,0.512,11.4,20.7,0.6,2.7,0.109,81,265,4.1,8.3,0.1,0.2,4.0,8.1,1.3,2.2,1.8,4.3,6.1,1.1,0.9,0.8,1.2,2.1,9.5,127,197,.645,94,.740,44,95,.463,34,.773,36,84,.429,33,.917,29,93,.312,28,.966,3,10,.300,3,1.000
feliccr01,Cristiano Felício,CENTER,24,CHICAGO BULLS,66,0,1040,128,221,0,0,60,93,124,187,40,25,17,33,110,5.7,1.3,-0.7,-0.1,19.5,1.3,0.42100000000000004,-0.6,12.8,2.1,15.3,1.2,0.0,16.1,0.603,11.2,12.4,0.3,3.4,0.158,82,270,1.9,3.3,0.0,0.0,1.9,3.3,0.9,1.4,1.9,2.8,4.7,0.6,0.4,0.3,0.5,1.7,4.8,115,173,.665,74,.643,11,28,.393,9,.818,3,8,.375,3,1.000,8,28,.286,6,.750,,,,,
feltora01,Raymond Felton,POINT GUARD,32,LOS ANGELES CLIPPERS,80,11,1700,221,514,46,144,50,64,33,185,191,66,22,83,125,16.3,1.1,-1.3,0.7,11.9,1.8,0.125,-2.0,2.2,0.2,10.9,1.9,0.28,7.2,0.496,13.3,16.5,0.3,1.9,0.055,73,205,2.8,6.4,0.6,1.8,2.2,4.6,0.6,0.8,0.4,2.3,2.7,2.4,0.8,0.3,1.0,1.6,6.7,97,157,.618,24,.247,30,76,.395,8,.267,11,35,.314,3,.273,48,124,.387,11,.229,50,154,.325,38,.760
ferreyo01,Yogi Ferrell,POINT GUARD,23,DALLAS MAVERICKS,36,29,1046,142,345,60,149,64,73,16,83,155,40,7,56,79,24.1,0.6,-0.2,0.2,9.7,0.9,0.212,-0.4,1.7,1.0,14.1,2.0,0.43200000000000005,5.5,0.541,12.9,19.5,0.5,2.0,0.09,72,180,3.9,9.6,1.7,4.1,2.3,5.4,1.8,2.0,0.4,2.3,2.8,4.3,1.1,0.2,1.6,2.2,11.3,40,76,.526,8,.200,14,37,.378,3,.214,14,35,.400,1,.071,24,70,.343,7,.292,68,176,.386,38,.559
finnedo01,Dorian Finney-Smith,POWER FORWARD,23,DALLAS MAVERICKS,81,35,1642,124,333,56,191,46,61,55,167,67,52,25,45,125,6.0,1.4,-2.6,0.6,12.4,1.5,0.183,-3.3,3.7,-0.1,7.7,1.6,0.574,7.9,0.486,11.1,11.6,-0.3,1.4,0.040999999999999995,79,220,1.5,4.1,0.7,2.4,0.8,1.8,0.6,0.8,0.7,2.1,2.7,0.8,0.6,0.3,0.6,1.5,4.3,52,85,.612,37,.712,8,27,.296,1,.125,1,8,.125,0,.000,7,23,.304,6,.857,56,191,.293,54,.964
fournev01,Evan Fournier,SHOOTING GUARD,24,ORLANDO MAGIC,68,66,2234,408,930,128,360,223,277,44,165,202,66,4,141,180,14.8,0.1,-1.3,-1.1,8.3,1.1,0.298,-0.2,2.1,1.7,13.9,1.5,0.387,5.1,0.555,11.8,23.5,0.4,2.8,0.059000000000000004,79,205,6.0,13.7,1.9,5.3,4.1,8.4,3.3,4.1,0.6,2.4,3.1,3.0,1.0,0.1,2.1,2.6,17.2,152,257,.591,77,.507,64,154,.416,22,.344,27,60,.450,12,.444,37,98,.378,17,.459,128,359,.357,112,.875
foyera01,Randy Foye,SHOOTING GUARD,33,BROOKLYN NETS,69,40,1284,118,325,67,203,54,63,9,146,135,35,9,80,99,15.2,0.5,-4.4,-0.7,11.9,0.7,0.19399999999999998,-3.7,0.8,-0.6,7.3,1.3,0.625,6.4,0.506,18.5,14.4,-0.8,0.2,0.006,76,213,1.7,4.7,1.0,2.9,0.7,1.8,0.8,0.9,0.1,2.1,2.2,2.0,0.5,0.1,1.2,1.4,5.2,32,60,.533,7,.219,11,34,.324,5,.455,1,4,.250,0,.000,7,25,.280,1,.143,67,202,.332,51,.761
fraziti01,Tim Frazier,POINT GUARD,26,NEW ORLEANS PELICANS,65,35,1525,163,404,40,128,98,129,34,139,335,56,6,101,133,31.4,0.3,-2.7,-0.2,9.7,1.4,0.319,-2.5,2.3,1.0,12.4,1.8,0.317,6.0,0.504,18.0,16.3,-0.3,2.4,0.075,72,170,2.5,6.2,0.6,2.0,1.9,4.2,1.5,2.0,0.5,2.1,2.7,5.2,0.9,0.1,1.6,2.0,7.1,71,123,.577,23,.324,19,60,.317,4,.211,8,30,.267,2,.250,25,63,.397,4,.160,40,128,.312,25,.625
fryech01,Channing Frye,CENTER,33,CLEVELAND CAVALIERS,74,15,1398,238,520,137,335,63,74,37,253,45,33,37,53,138,4.9,2.1,1.0,-0.4,19.3,1.4,0.142,1.4,3.0,2.3,15.6,1.2,0.644,11.4,0.612,8.8,19.3,1.1,3.7,0.125,84,255,3.2,7.0,1.9,4.5,1.4,2.5,0.9,1.0,0.5,3.4,3.9,0.6,0.4,0.5,0.7,1.9,9.1,48,74,.649,42,.875,17,45,.378,15,.882,17,32,.531,10,.588,30,57,.526,27,.900,157,373,.421,156,.994
gallida01,Danilo Gallinari,SMALL FORWARD,28,DENVER NUGGETS,63,63,2134,335,750,126,324,349,387,39,286,135,40,15,82,93,9.1,0.5,1.4,-1.4,14.7,0.7,0.516,2.8,2.0,6.2,17.4,0.9,0.43200000000000005,8.4,0.622,8.2,20.0,1.9,6.8,0.154,82,233,5.3,11.9,2.0,5.1,3.3,6.8,5.5,6.1,0.6,4.5,5.2,2.1,0.6,0.2,1.3,1.5,18.2,106,155,.684,61,.575,21,55,.382,5,.238,24,74,.324,7,.292,58,141,.411,32,.552,126,325,.388,120,.952
gallola01,Langston Galloway,POINT GUARD,25,NEW ORLEANS PELICANS,55,0,1120,165,441,101,268,40,52,20,101,65,40,5,28,76,8.8,0.4,-1.5,-0.2,9.6,1.0,0.11800000000000001,-1.2,1.9,0.2,11.2,1.7,0.608,5.7,0.508,5.7,19.5,0.1,1.2,0.052000000000000005,73,200,3.0,8.0,1.8,4.9,1.2,3.1,0.7,0.9,0.4,1.8,2.2,1.2,0.7,0.1,0.5,1.4,8.6,24,48,.500,12,.500,3,32,.094,0,.000,11,30,.367,6,.545,46,124,.371,20,.435,123,311,.395,112,.911
gasolma01,Marc Gasol,CENTER,32,MEMPHIS GRIZZLIES,74,74,2531,532,1160,104,268,278,332,60,404,338,67,99,166,171,24.8,3.7,5.2,1.4,18.8,3.5,0.28600000000000003,3.8,2.6,4.2,20.3,1.4,0.231,10.5,0.5539999999999999,11.3,26.4,4.6,7.7,0.145,83,255,7.2,15.7,1.4,3.6,5.8,12.1,3.8,4.5,0.8,5.5,6.3,4.6,0.9,1.3,2.2,2.3,19.5,107,166,.645,72,.673,154,317,.486,54,.351,106,250,.424,61,.575,93,230,.404,76,.817,111,280,.396,109,.982
gasolpa01,Pau Gasol,CENTER,36,SAN ANTONIO SPURS,64,39,1627,303,604,56,104,130,184,107,394,150,24,70,81,110,14.7,3.5,4.0,1.5,26.8,3.1,0.305,2.6,7.6,3.3,20.2,0.8,0.172,17.4,0.578,10.6,21.3,2.5,6.4,0.19,84,250,4.7,9.4,0.9,1.6,3.9,7.8,2.0,2.9,1.7,6.2,7.8,2.3,0.4,1.1,1.3,1.7,12.4,113,185,.611,66,.584,81,185,.438,42,.519,29,84,.345,16,.552,68,142,.479,63,.926,62,122,.508,62,1.000
gayru01,Rudy Gay,SMALL FORWARD,30,SACRAMENTO KINGS,30,30,1013,201,442,42,113,118,138,35,155,83,44,26,74,79,14.1,2.3,1.9,0.5,17.5,1.0,0.312,1.4,4.0,0.8,17.9,2.2,0.256,10.8,0.5589999999999999,12.8,25.8,1.0,1.8,0.087,80,230,6.7,14.7,1.4,3.8,5.3,11.0,3.9,4.6,1.2,5.2,6.3,2.8,1.5,0.9,2.5,2.6,18.7,71,103,.689,39,.549,40,93,.430,9,.225,24,62,.387,6,.250,24,71,.338,9,.375,42,113,.372,37,.881
georgpa01,Paul George,SMALL FORWARD,26,INDIANA PACERS,75,75,2689,622,1348,195,496,336,374,58,434,251,119,27,220,206,16.1,0.9,3.1,0.1,17.9,3.1,0.27699999999999997,3.0,2.5,3.9,20.2,2.2,0.368,10.3,0.5870000000000001,12.7,28.9,3.4,7.1,0.126,80,220,8.3,18.0,2.6,6.6,5.7,11.4,4.5,5.0,0.8,5.8,6.6,3.3,1.6,0.4,2.9,2.7,23.7,115,189,.608,52,.452,66,136,.485,17,.258,70,175,.400,19,.271,192,400,.480,77,.401,213,538,.396,170,.798
gibsota01,Taj Gibson,POWER FORWARD,31,CHICAGO BULLS,55,55,1502,276,530,2,12,85,119,120,262,60,27,50,77,123,6.5,2.6,-1.2,-0.2,19.0,1.9,0.225,-1.0,8.5,1.4,15.4,0.9,0.023,13.7,0.5489999999999999,11.7,19.2,0.3,3.3,0.10400000000000001,81,225,5.0,9.6,0.0,0.2,5.0,9.4,1.5,2.2,2.2,4.8,6.9,1.1,0.5,0.9,1.4,2.2,11.6,211,314,.672,126,.597,97,213,.455,59,.608,41,107,.383,36,.878,34,96,.354,32,.941,3,13,.231,2,.667
ginobma01,Manu Ginóbili,SHOOTING GUARD,39,SAN ANTONIO SPURS,69,0,1291,171,439,89,227,86,107,28,129,183,82,16,96,119,20.8,1.0,1.4,2.1,11.1,2.4,0.244,-0.7,2.5,0.6,13.9,3.2,0.517,6.9,0.532,16.5,20.4,1.1,3.0,0.11,78,205,2.5,6.4,1.3,3.3,1.2,3.1,1.2,1.6,0.4,1.9,2.3,2.7,1.2,0.2,1.4,1.7,7.5,76,134,.567,35,.461,18,63,.286,9,.500,16,44,.364,6,.375,3,29,.103,0,.000,98,266,.368,79,.806
goberru01,Rudy Gobert,CENTER,24,UTAH JAZZ,81,81,2744,413,625,0,1,311,476,314,721,97,49,214,147,246,5.7,6.4,4.4,2.2,29.5,6.0,0.762,2.2,13.6,8.3,23.3,0.9,0.002,21.8,0.6809999999999999,15.0,16.7,4.4,14.3,0.25,85,245,5.1,7.7,0.0,0.0,5.1,7.7,3.8,5.9,3.9,8.9,12.8,1.2,0.6,2.6,1.8,3.0,14.0,422,576,.733,309,.732,29,104,.279,25,.862,2,4,.500,2,1.000,0,1,.000,0,,0,1,.000,0,
gordoaa01,Aaron Gordon,SMALL FORWARD,21,ORLANDO MAGIC,80,72,2298,393,865,77,267,156,217,116,289,150,65,40,89,172,10.5,1.4,-1.0,-0.7,14.1,1.7,0.251,-0.3,5.3,2.0,14.5,1.4,0.309,9.6,0.53,8.5,20.1,0.6,3.7,0.077,80,220,4.9,10.8,1.0,3.3,4.0,7.5,2.0,2.7,1.5,3.6,5.1,1.9,0.8,0.5,1.1,2.2,12.7,213,311,.685,130,.610,26,81,.321,7,.269,41,92,.446,9,.220,36,113,.319,13,.361,77,267,.288,65,.844
gordoer01,Eric Gordon,SHOOTING GUARD,28,HOUSTON ROCKETS,75,15,2323,412,1016,246,661,147,175,29,172,188,48,41,121,150,12.3,1.4,-0.1,-1.4,8.1,1.4,0.172,1.3,1.4,2.5,13.2,1.0,0.6509999999999999,4.7,0.557,10.0,22.1,1.1,3.8,0.079,75,215,5.5,13.5,3.3,8.8,2.2,4.7,2.0,2.3,0.4,2.3,2.7,2.5,0.6,0.5,1.6,2.0,16.2,130,230,.565,55,.423,41,105,.390,23,.561,4,19,.211,2,.500,16,52,.308,3,.188,272,729,.373,230,.846
gortama01,Marcin Gortat,CENTER,32,WASHINGTON WIZARDS,82,82,2556,390,674,0,2,103,159,238,611,121,40,61,119,213,6.8,2.0,-0.8,-0.5,26.8,2.9,0.23600000000000002,-0.3,10.6,3.9,15.4,0.8,0.003,18.7,0.593,13.8,14.7,0.8,6.8,0.127,83,240,4.8,8.2,0.0,0.0,4.8,8.2,1.3,1.9,2.9,7.5,10.4,1.5,0.5,0.7,1.5,2.6,10.8,284,407,.698,209,.736,109,238,.458,76,.697,38,101,.376,23,.605,6,19,.316,5,.833,0,2,.000,0,
grantje01,Jerami Grant,POWER FORWARD,22,OKLAHOMA CITY THUNDER,78,4,1490,146,311,43,114,86,139,38,161,46,33,75,41,144,4.3,4.0,-1.1,0.9,12.0,1.7,0.447,-1.9,2.8,1.3,10.3,1.1,0.36700000000000005,7.4,0.5660000000000001,9.9,11.8,0.4,3.0,0.098,80,214,1.9,4.0,0.6,1.5,1.3,2.5,1.1,1.8,0.5,2.1,2.6,0.6,0.4,1.0,0.5,1.8,5.4,94,141,.667,64,.681,19,46,.413,7,.368,4,17,.235,3,.750,9,32,.281,8,.889,45,123,.366,44,.978
grantje02,Jerian Grant,POINT GUARD,24,CHICAGO BULLS,63,28,1028,128,301,49,134,65,73,17,94,121,47,8,44,93,17.4,0.6,0.1,1.4,9.9,1.2,0.243,-1.3,1.8,1.4,13.2,2.3,0.445,5.8,0.555,11.7,16.0,0.6,2.5,0.11900000000000001,76,205,2.0,4.8,0.8,2.1,1.3,2.7,1.0,1.2,0.3,1.5,1.8,1.9,0.7,0.1,0.7,1.5,5.9,38,61,.623,13,.342,10,29,.345,2,.200,15,40,.375,4,.267,21,51,.412,7,.333,50,143,.350,40,.800
greenda02,Danny Green,SHOOTING GUARD,29,SAN ANTONIO SPURS,68,68,1807,176,449,118,311,27,32,31,193,124,70,57,76,120,9.6,2.6,0.8,1.9,11.8,3.0,0.071,-1.0,2.0,0.4,10.1,2.0,0.693,7.0,0.537,14.1,13.5,1.3,3.4,0.09,78,215,2.6,6.6,1.7,4.6,0.9,2.0,0.4,0.5,0.5,2.8,3.3,1.8,1.0,0.8,1.1,1.8,7.3,40,68,.588,24,.600,16,37,.432,7,.438,7,32,.219,3,.429,14,36,.389,13,.929,144,386,.373,134,.931
greendr01,Draymond Green,POWER FORWARD,26,GOLDEN STATE WARRIORS,76,76,2471,272,650,81,263,151,213,98,501,533,154,106,184,217,27.6,3.4,4.9,3.9,20.9,5.4,0.32799999999999996,1.0,4.7,2.8,16.5,3.0,0.405,13.3,0.522,19.8,16.2,4.3,8.2,0.16,78,230,3.6,8.6,1.1,3.5,2.5,5.1,2.0,2.8,1.3,6.6,7.9,7.0,2.0,1.4,2.4,2.9,10.2,199,312,.638,145,.729,22,111,.198,13,.591,5,28,.179,5,1.000,5,21,.238,3,.600,113,342,.330,110,.973
greenge01,Gerald Green,SMALL FORWARD,31,BOSTON CELTICS,47,0,538,95,232,39,111,33,41,16,68,33,9,7,25,48,9.8,1.1,-3.0,-2.0,13.9,0.4,0.177,-1.0,3.3,0.1,11.9,0.8,0.478,8.7,0.524,9.1,22.7,-0.1,0.6,0.05,78,205,2.0,4.9,0.8,2.4,1.2,2.6,0.7,0.9,0.3,1.4,1.8,0.7,0.2,0.1,0.5,1.0,5.6,28,42,.667,18,.643,9,23,.391,4,.444,16,43,.372,11,.688,16,41,.390,10,.625,60,156,.385,53,.883
greenja01,JaMychal Green,POWER FORWARD,26,MEMPHIS GRIZZLIES,77,75,2101,250,500,55,145,134,167,167,377,84,47,34,94,248,6.3,1.5,-0.8,0.2,21.1,2.6,0.33399999999999996,-0.9,8.8,3.2,13.5,1.2,0.29,14.8,0.601,14.1,14.4,0.6,5.8,0.132,80,227,3.2,6.5,0.7,1.9,2.5,4.6,1.7,2.2,2.2,4.9,7.1,1.1,0.6,0.4,1.2,3.2,8.9,138,225,.613,70,.507,15,46,.326,8,.533,12,30,.400,7,.583,40,75,.533,37,.925,62,159,.390,61,.984
greenje02,Jeff Green,POWER FORWARD,30,ORLANDO MAGIC,69,11,1534,220,558,53,193,145,168,39,175,81,37,13,75,103,8.1,0.7,-3.6,-1.2,12.8,0.9,0.301,-2.4,2.7,-0.2,10.5,1.2,0.34600000000000003,7.6,0.505,10.6,20.3,-0.6,0.7,0.022000000000000002,80,235,3.2,8.1,0.8,2.8,2.4,5.3,2.1,2.4,0.6,2.5,3.1,1.2,0.5,0.2,1.1,1.5,9.2,72,130,.554,44,.611,42,96,.438,11,.262,27,63,.429,7,.259,26,77,.338,11,.423,53,192,.276,50,.943
griffbl01,Blake Griffin,POWER FORWARD,27,LOS ANGELES CLIPPERS,61,61,2076,479,971,38,113,320,421,112,385,300,57,22,142,157,24.5,0.9,4.7,0.5,20.2,2.4,0.434,4.2,6.2,5.4,22.6,1.4,0.11599999999999999,13.4,0.569,10.9,28.0,3.5,7.7,0.179,81,250,7.9,15.9,0.6,1.9,7.2,14.1,5.2,6.9,1.8,6.3,8.1,4.9,0.9,0.4,2.3,2.6,21.6,241,360,.669,128,.531,80,197,.406,22,.275,19,61,.311,7,.368,122,285,.428,78,.639,42,119,.353,41,.976
hamilju01,Justin Hamilton,CENTER,26,BROOKLYN NETS,64,7,1177,174,379,55,180,39,52,71,191,55,29,43,43,91,7.3,2.8,-0.8,-0.3,17.0,1.0,0.13699999999999998,-0.5,6.5,1.0,13.6,1.2,0.475,11.8,0.55,9.7,16.2,0.4,2.1,0.084,84,260,2.7,5.9,0.9,2.8,1.9,3.1,0.6,0.8,1.1,3.0,4.1,0.9,0.5,0.7,0.7,1.4,6.9,74,100,.740,50,.676,30,62,.484,23,.767,10,24,.417,10,1.000,5,12,.417,5,1.000,55,181,.304,54,.982
hardati02,Tim Hardaway Jr.,SHOOTING GUARD,24,ATLANTA HAWKS,79,30,2154,415,912,149,417,164,214,35,189,182,55,15,106,103,14.3,0.6,0.5,-0.4,9.5,2.1,0.235,1.0,1.8,2.7,15.2,1.3,0.457,5.7,0.568,9.5,22.5,1.4,4.8,0.107,77,205,5.3,11.5,1.9,5.3,3.4,6.3,2.1,2.7,0.4,2.4,2.8,2.3,0.7,0.2,1.3,1.3,14.5,183,282,.649,125,.683,30,78,.385,14,.467,26,67,.388,13,.500,43,108,.398,27,.628,160,459,.349,135,.844
hardeja01,James Harden,POINT GUARD,27,HOUSTON ROCKETS,81,81,2947,674,1533,262,756,746,881,95,564,907,121,38,464,215,50.7,1.0,8.7,1.2,20.9,3.6,0.575,7.5,3.5,11.5,27.4,2.0,0.493,12.2,0.613,19.5,34.2,8.0,15.0,0.245,77,220,8.3,18.9,3.2,9.3,5.1,9.6,9.2,10.9,1.2,7.0,8.1,11.2,1.5,0.5,5.7,2.7,29.1,299,447,.669,33,.110,82,217,.378,9,.110,52,129,.403,1,.019,37,86,.430,2,.054,294,871,.338,88,.299
harklma01,Maurice Harkless,SMALL FORWARD,23,PORTLAND TRAIL BLAZERS,77,69,2223,314,624,68,194,77,124,125,216,88,85,70,86,214,5.9,2.5,-0.6,0.1,10.8,1.9,0.19899999999999998,-0.8,6.2,2.3,13.1,1.9,0.311,8.5,0.57,11.2,15.2,0.8,4.2,0.091,79,220,4.1,8.1,0.9,2.5,3.2,5.6,1.0,1.6,1.6,2.8,4.4,1.1,1.1,0.9,1.1,2.8,10.0,206,346,.595,136,.660,34,72,.472,16,.471,4,9,.444,2,.500,10,26,.385,5,.500,70,206,.340,70,1.000
harremo01,Montrezl Harrell,CENTER,23,HOUSTON ROCKETS,58,14,1064,225,345,1,7,76,121,81,138,64,20,42,44,126,9.6,3.2,1.0,0.1,14.2,1.0,0.35100000000000003,0.9,8.3,3.1,19.2,0.9,0.02,11.2,0.662,9.9,17.6,0.8,4.1,0.183,79,240,3.9,5.9,0.0,0.1,3.9,5.8,1.3,2.1,1.4,2.4,3.8,1.1,0.3,0.7,0.8,2.2,9.1,178,238,.748,139,.781,35,68,.515,29,.829,1,11,.091,1,1.000,11,24,.458,8,.727,1,7,.143,0,.000
harride01,Devin Harris,POINT GUARD,33,DALLAS MAVERICKS,65,0,1087,136,341,58,177,107,129,11,116,136,43,7,57,101,20.0,0.6,-0.4,0.7,13.0,1.1,0.37799999999999995,-1.0,1.1,1.1,13.8,2.1,0.519,6.8,0.5489999999999999,12.5,19.7,0.4,2.2,0.096,75,185,2.1,5.2,0.9,2.7,1.2,2.5,1.6,2.0,0.2,1.8,2.0,2.1,0.7,0.1,0.9,1.6,6.7,52,92,.565,26,.500,11,37,.297,6,.545,2,4,.500,0,.000,13,31,.419,5,.385,58,176,.330,48,.828
harriga01,Gary Harris,SHOOTING GUARD,22,DENVER NUGGETS,57,56,1782,320,637,107,255,104,134,48,130,164,71,8,76,92,13.6,0.3,0.7,-0.9,8.0,0.7,0.21,1.5,3.0,3.9,16.5,1.9,0.4,5.5,0.611,9.8,18.4,1.2,4.6,0.124,76,205,5.6,11.2,1.9,4.5,3.7,6.7,1.8,2.4,0.8,2.3,3.1,2.9,1.2,0.1,1.3,1.6,14.9,160,245,.653,112,.700,22,60,.367,13,.591,12,27,.444,8,.667,19,49,.388,8,.421,107,255,.420,104,.972
