slug,name,positions,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,assist_percentage,block_percentage,box_plus_minus,defensive_box_plus_minus,defensive_rebound_percentage,defensive_win_shares,free_throw_attempt_rate,offensive_box_plus_minus,offensive_rebound_percentage,offensive_win_shares,player_efficiency_rating,steal_percentage,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,turnover_percentage,usage_percentage,value_over_replacement_player,win_shares,win_shares_per_48_minutes,rimFG,rimFGA,rimFG%,rimAst'd,rim%Ast'd,3pt%Ast'd
lillada01,Damian Lillard,POINT GUARD,24,PORTLAND TRAIL BLAZERS,82,82,2925,590,1360,196,572,344,398,49,329,507,97,21,222,164,29.0,0.5,4.7,0.3,11.8,3.3,0.293,4.3,1.8,7.3,20.7,1.7,0.42100000000000004,6.9,0.56,12.6,26.9,4.9,10.6,0.174,274,426,.643,68,.248,.507
linje01,Jeremy Lin,POINT GUARD,26,LOS ANGELES LAKERS,74,30,1907,277,654,65,176,213,268,26,170,339,82,32,166,189,28.6,1.4,-0.4,-0.5,10.2,0.8,0.41,0.1,1.4,1.8,15.6,2.2,0.26899999999999996,5.7,0.539,17.7,21.9,0.8,2.7,0.068,111,184,.603,37,.333,.585
livinsh01,Shaun Livingston,POINT GUARD,29,GOLDEN STATE WARRIORS,78,2,1468,198,396,0,2,65,91,43,140,259,49,20,102,110,24.2,1.0,-0.8,0.6,10.0,1.8,0.23,-1.4,3.3,1.5,12.9,1.6,0.005,6.7,0.529,19.0,15.9,0.4,3.3,0.107,101,140,.721,68,.673,
lopezbr01,Brook Lopez,CENTER,26,BROOKLYN NETS,72,44,2100,506,987,1,10,223,274,214,321,50,43,126,104,206,4.5,4.8,1.2,-0.7,17.1,2.2,0.278,1.8,11.5,4.7,22.7,1.1,0.01,14.3,0.5579999999999999,8.6,26.3,1.6,7.0,0.159,226,346,.653,123,.544,1.000
lopezro01,Robin Lopez,CENTER,26,PORTLAND TRAIL BLAZERS,59,59,1638,234,437,0,1,98,127,190,204,55,16,84,73,122,5.1,3.7,0.1,0.1,13.1,1.9,0.29100000000000004,0.1,12.7,3.2,16.2,0.5,0.002,12.9,0.574,12.9,15.5,0.9,5.1,0.15,158,245,.645,104,.658,
loveke01,Kevin Love,POWER FORWARD,26,CLEVELAND CAVALIERS,75,75,2532,413,952,144,392,258,321,142,589,168,51,39,122,140,10.7,1.2,2.7,-0.4,26.3,2.9,0.337,3.2,6.5,5.8,18.8,1.0,0.41200000000000003,16.6,0.562,10.0,21.7,3.0,8.7,0.165,129,211,.611,88,.682,.980
lowryky01,Kyle Lowry,POINT GUARD,28,TORONTO RAPTORS,70,70,2414,430,1043,132,391,252,312,54,274,473,109,13,173,212,32.4,0.4,3.0,-0.1,13.1,2.0,0.299,3.2,2.6,5.1,19.3,2.3,0.375,7.8,0.527,12.8,25.4,3.1,7.1,0.141,138,222,.622,46,.333,.569
mahinia01,Ian Mahinmi,CENTER,28,INDIANA PACERS,61,6,1146,117,212,0,0,31,102,105,251,33,30,46,59,172,4.4,3.1,-2.5,1.2,24.0,2.0,0.48100000000000004,-3.6,10.2,0.1,10.8,1.3,0.0,17.2,0.516,18.7,12.5,-0.1,2.1,0.09,85,123,.691,51,.600,0
mariosh01,Shawn Marion,SMALL FORWARD,36,CLEVELAND CAVALIERS,57,24,1101,119,267,12,46,26,34,64,138,51,27,27,33,58,6.9,1.9,-1.0,-0.1,14.2,0.9,0.127,-0.9,6.8,0.8,11.0,1.3,0.172,10.5,0.489,10.5,12.9,0.3,1.7,0.07400000000000001,67,110,.609,53,.791,1.000
martike02,Kevin Martin,SHOOTING GUARD,31,MINNESOTA TIMBERWOLVES,39,36,1302,267,625,75,191,170,193,19,123,89,33,1,76,76,12.5,0.1,-0.7,-2.4,11.1,-0.1,0.309,1.7,1.6,2.0,16.7,1.3,0.306,6.2,0.5489999999999999,9.7,26.6,0.4,1.9,0.069,41,63,.651,23,.561,.853
matthwe02,Wesley Matthews,SHOOTING GUARD,28,PORTLAND TRAIL BLAZERS,60,60,2024,337,752,173,445,109,145,38,184,139,77,10,81,132,10.8,0.4,3.1,1.1,9.5,2.2,0.193,2.0,2.1,4.0,16.1,1.9,0.5920000000000001,5.9,0.586,9.0,19.8,2.6,6.2,0.147,66,110,.600,40,.606,.873
mayooj01,O.J. Mayo,SHOOTING GUARD,27,MILWAUKEE BUCKS,71,15,1697,296,701,99,277,115,139,30,157,197,57,18,128,165,19.4,0.9,-0.6,-0.4,10.5,1.9,0.198,-0.2,2.0,0.9,13.5,1.7,0.395,6.3,0.529,14.4,23.6,0.6,2.8,0.079,90,151,.596,55,.611,.924
mbahalu01,Luc Mbah a Moute,POWER FORWARD,28,PHILADELPHIA 76ERS,67,61,1916,251,636,62,202,96,163,82,246,106,81,21,99,104,9.8,0.9,-2.8,-0.1,14.6,2.0,0.256,-2.7,4.4,-0.9,10.6,2.1,0.318,9.3,0.466,12.3,18.3,-0.4,1.1,0.027000000000000003,109,194,.562,60,.550,.968
mccalra01,Ray McCallum,POINT GUARD,23,SACRAMENTO KINGS,68,30,1436,206,470,34,111,57,84,52,128,188,45,11,85,92,21.3,0.6,-2.0,-1.1,9.8,0.5,0.179,-0.9,4.3,0.8,12.5,1.6,0.23600000000000002,7.1,0.496,14.4,18.2,0.0,1.4,0.045,93,147,.633,43,.462,.794
mcdankj01,K.J. McDaniels,SHOOTING GUARD,21,PHILADELPHIA 76ERS,52,15,1319,167,419,43,147,99,131,64,131,70,44,68,104,121,9.3,4.2,-2.6,0.3,11.3,1.4,0.313,-3.0,5.0,-0.8,10.8,1.7,0.35100000000000003,8.0,0.499,17.9,19.2,-0.2,0.6,0.023,94,163,.577,48,.511,.977
mclembe01,Ben McLemore,SHOOTING GUARD,21,SACRAMENTO KINGS,82,82,2670,363,831,140,391,130,160,31,210,140,77,19,138,219,8.4,0.6,-2.2,-0.9,8.6,0.8,0.193,-1.3,1.4,1.7,10.4,1.5,0.47100000000000003,5.1,0.552,13.3,17.2,-0.2,2.5,0.045,128,180,.711,87,.680,.914
meeksjo01,Jodie Meeks,SHOOTING GUARD,27,DETROIT PISTONS,60,0,1462,222,534,74,212,145,160,12,92,79,59,6,57,76,8.8,0.3,-0.5,-0.2,7.1,0.9,0.3,-0.3,0.9,2.2,14.1,2.1,0.397,3.9,0.5479999999999999,8.6,20.1,0.5,3.1,0.10300000000000001,62,101,.614,45,.726,.932
middlkh01,Khris Middleton,SMALL FORWARD,23,MILWAUKEE BUCKS,79,58,2378,406,869,109,268,134,156,48,299,182,122,11,113,183,12.7,0.4,1.6,1.1,14.3,3.5,0.18,0.5,2.3,3.2,15.6,2.6,0.308,8.4,0.563,10.8,19.9,2.2,6.7,0.135,103,169,.609,68,.660,.975
milescj01,C.J. Miles,SHOOTING GUARD,27,INDIANA PACERS,70,40,1841,329,827,154,446,130,161,18,196,75,60,26,73,132,7.1,1.1,0.9,0.0,11.7,2.3,0.195,0.8,1.1,1.3,14.1,1.7,0.539,6.4,0.525,7.5,23.9,1.3,3.6,0.09300000000000001,76,117,.650,45,.592,.909
millspa01,Paul Millsap,POWER FORWARD,29,ATLANTA HAWKS,73,73,2390,443,930,77,216,255,337,139,431,223,130,69,166,201,15.4,2.4,3.4,1.7,20.0,4.3,0.36200000000000004,1.7,6.9,4.0,20.0,2.8,0.23199999999999998,13.6,0.565,13.3,23.8,3.3,8.3,0.166,269,426,.631,169,.628,.957
mirotni01,Nikola Mirotić,POWER FORWARD,23,CHICAGO BULLS,82,3,1654,253,624,99,313,228,284,63,341,97,54,54,89,172,9.7,2.4,2.3,1.0,21.8,2.7,0.455,1.4,4.3,3.0,17.9,1.7,0.502,13.3,0.556,10.6,22.8,1.8,5.7,0.165,118,183,.645,69,.585,.915
monrogr01,Greg Monroe,POWER FORWARD,24,DETROIT PISTONS,69,57,2137,423,853,0,0,252,336,229,475,142,78,34,149,148,11.7,1.3,2.0,0.0,25.1,2.8,0.39399999999999996,2.0,11.2,4.0,21.2,1.9,0.0,17.9,0.5489999999999999,13.0,23.9,2.1,6.8,0.153,278,453,.614,147,.529,0
morrima03,Marcus Morris,POWER FORWARD,25,PHOENIX SUNS,81,35,2045,331,763,112,313,71,113,73,312,133,63,16,73,188,10.2,0.6,0.1,0.0,16.9,1.8,0.14800000000000002,0.1,3.9,2.2,13.7,1.5,0.41,10.3,0.52,8.2,19.0,1.1,4.0,0.09300000000000001,70,118,.593,39,.557,.902
morrima02,Markieff Morris,POWER FORWARD,25,PHOENIX SUNS,82,82,2581,512,1100,57,179,177,232,110,396,192,101,39,170,245,12.4,1.2,-0.3,0.2,17.0,2.7,0.21100000000000002,-0.5,4.6,1.8,15.8,2.0,0.163,10.7,0.523,12.4,23.3,1.1,4.6,0.085,154,252,.611,93,.604,.982
morroan01,Anthony Morrow,SHOOTING GUARD,29,OKLAHOMA CITY THUNDER,74,0,1806,285,615,141,325,79,89,40,155,60,54,11,38,135,5.2,0.5,1.8,-0.1,9.1,1.2,0.145,1.9,2.4,4.4,14.8,1.5,0.528,5.8,0.604,5.5,16.5,1.7,5.7,0.151,34,54,.630,13,.382,.972
motiedo01,Donatas Motiejūnas,POWER FORWARD,24,HOUSTON ROCKETS,71,62,2037,353,700,49,133,100,166,137,284,130,56,34,123,203,10.8,1.3,-0.5,-0.1,15.4,2.3,0.237,-0.4,7.4,2.4,14.4,1.4,0.19,11.4,0.5529999999999999,13.7,19.1,0.8,4.7,0.11,126,196,.643,89,.706,.980
mozgoti01,Timofey Mozgov,CENTER,28,CLEVELAND CAVALIERS,46,45,1148,197,334,0,0,92,130,112,207,39,18,56,69,113,5.6,3.9,0.3,-0.1,20.4,1.3,0.389,0.4,11.4,2.5,18.7,0.8,0.0,15.9,0.621,15.0,18.1,0.7,3.9,0.161,295,431,.684,227,.769,1.000
napiesh01,Shabazz Napier,POINT GUARD,23,MIAMI HEAT,51,10,1012,87,228,43,118,44,56,17,96,130,40,4,81,76,19.9,0.3,-3.2,-0.5,11.2,0.8,0.24600000000000002,-2.7,2.1,-0.3,9.3,2.1,0.518,6.7,0.517,24.3,15.5,-0.3,0.5,0.024,17,36,.472,5,.294,.791
noahjo01,Joakim Noah,CENTER,29,CHICAGO BULLS,67,67,2049,190,427,0,2,105,174,219,427,312,48,74,123,203,23.0,2.6,2.1,2.0,22.1,3.1,0.40700000000000003,0.1,11.9,2.4,15.3,1.2,0.005,17.1,0.48200000000000004,19.6,13.7,2.1,5.6,0.13,156,317,.492,93,.596,
noelne01,Nerlens Noel,CENTER,20,PHILADELPHIA 76ERS,75,71,2311,302,653,0,0,140,230,185,426,128,133,142,146,208,9.8,5.0,-0.3,2.3,21.0,4.2,0.35200000000000004,-2.6,8.3,-0.2,15.0,2.9,0.0,14.3,0.493,16.2,17.0,1.0,4.0,0.083,200,302,.662,137,.685,0
nowitdi01,Dirk Nowitzki,POWER FORWARD,36,DALLAS MAVERICKS,77,77,2282,487,1062,104,274,255,289,44,413,143,39,33,82,160,10.4,1.2,2.2,-0.5,19.9,2.0,0.272,2.7,2.1,5.2,19.2,0.9,0.258,11.0,0.56,6.5,24.9,2.4,7.2,0.152,54,76,.711,29,.537,.981
nurkiju01,Jusuf Nurkić,CENTER,20,DENVER NUGGETS,62,27,1103,171,383,0,2,84,132,125,257,50,52,68,86,207,7.3,4.8,-2.8,0.9,26.1,1.8,0.345,-3.7,11.8,-0.2,14.8,2.4,0.005,18.7,0.483,16.3,20.7,-0.2,1.6,0.069,107,186,.575,71,.664,
oladivi01,Victor Oladipo,SHOOTING GUARD,22,ORLANDO MAGIC,72,71,2573,473,1086,84,248,262,320,51,251,295,120,19,204,187,19.3,0.6,-0.4,-0.3,11.2,2.0,0.295,-0.1,2.2,1.5,15.9,2.4,0.228,6.6,0.527,14.3,25.2,1.1,3.5,0.065,261,460,.567,97,.372,.726
olynyke01,Kelly Olynyk,CENTER,23,BOSTON CELTICS,64,13,1423,251,528,61,175,93,136,92,211,109,64,39,98,213,12.2,2.1,0.4,0.9,16.5,2.1,0.258,-0.5,7.0,1.5,15.9,2.3,0.331,11.7,0.5579999999999999,14.3,21.1,0.8,3.6,0.12,131,191,.686,89,.679,.953
pachuza01,Zaza Pachulia,CENTER,30,MILWAUKEE BUCKS,73,45,1730,240,529,0,3,126,160,197,303,178,80,21,133,170,16.2,1.0,0.4,0.8,19.9,2.9,0.302,-0.4,13.1,1.3,15.6,2.4,0.006,16.5,0.506,18.2,19.1,1.0,4.2,0.11599999999999999,129,239,.540,80,.620,
parketo01,Tony Parker,POINT GUARD,32,SAN ANTONIO SPURS,68,68,1953,404,832,38,89,130,166,15,114,335,44,2,146,108,28.7,0.1,-1.3,-1.4,6.5,1.7,0.2,0.1,0.9,2.4,15.9,1.2,0.107,3.7,0.539,13.9,24.5,0.3,4.1,0.1,137,233,.588,32,.234,.947
parsoch01,Chandler Parsons,SMALL FORWARD,26,DALLAS MAVERICKS,66,66,2186,383,829,132,347,139,193,64,259,161,69,19,96,140,11.4,0.7,1.6,-0.4,13.0,1.7,0.233,2.0,3.2,3.8,16.3,1.6,0.419,8.1,0.5670000000000001,9.5,20.6,2.0,5.5,0.121,171,269,.636,85,.497,.909
pattepa01,Patrick Patterson,POWER FORWARD,25,TORONTO RAPTORS,81,4,2156,240,535,105,283,63,80,127,306,155,60,44,54,149,10.7,1.6,2.5,0.2,16.3,1.7,0.15,2.3,6.8,4.4,14.6,1.4,0.529,11.6,0.568,8.7,13.1,2.4,6.1,0.13699999999999998,51,90,.567,24,.471,1.000
paulch01,Chris Paul,POINT GUARD,29,LOS ANGELES CLIPPERS,82,82,2857,568,1170,139,349,289,321,52,324,838,156,15,190,203,47.4,0.4,8.0,1.6,12.5,3.2,0.27399999999999997,6.4,2.1,12.9,26.0,2.8,0.298,7.4,0.596,12.7,23.7,7.2,16.1,0.27,84,131,.641,11,.131,.422
paytoel01,Elfrid Payton,POINT GUARD,20,ORLANDO MAGIC,82,63,2489,301,708,11,42,118,214,107,242,533,142,20,203,193,32.6,0.7,-1.2,0.3,11.2,2.3,0.302,-1.5,4.8,0.0,13.8,2.9,0.059000000000000004,7.9,0.456,20.2,18.3,0.5,2.3,0.044000000000000004,167,324,.515,37,.222,.909
piercpa01,Paul Pierce,SMALL FORWARD,37,WASHINGTON WIZARDS,73,73,1914,293,656,118,303,164,210,45,249,144,46,24,92,160,11.9,1.0,1.5,0.3,14.3,2.3,0.32,1.2,2.7,3.2,15.2,1.2,0.462,8.7,0.58,10.9,19.9,1.7,5.5,0.138,87,138,.630,59,.678,.993
plumlma01,Mason Plumlee,CENTER,24,BROOKLYN NETS,82,45,1743,280,489,0,3,157,317,175,337,74,65,63,106,207,7.0,2.9,0.1,0.3,21.6,2.3,0.648,-0.2,11.3,2.5,18.0,1.9,0.006,16.5,0.57,14.4,19.2,0.9,4.8,0.131,238,369,.645,170,.714,
plumlmi01,Miles Plumlee,CENTER,26,PHOENIX SUNS,54,28,1005,107,195,0,0,19,38,95,179,27,35,55,45,99,3.9,4.2,-0.7,1.0,19.7,1.4,0.195,-1.7,10.3,0.8,13.1,1.7,0.0,14.9,0.55,17.5,11.2,0.3,2.1,0.102,100,157,.637,69,.690,0
pondequ01,Quincy Pondexter,SMALL FORWARD,26,NEW ORLEANS PELICANS,45,28,1253,140,312,74,171,50,66,33,105,66,14,19,41,103,7.8,1.2,-1.3,-0.9,9.5,0.4,0.212,-0.3,3.0,1.9,11.1,0.6,0.5479999999999999,6.3,0.5920000000000001,10.7,13.9,0.2,2.3,0.08900000000000001,69,117,.590,46,.667,.904
porteot01,Otto Porter,SMALL FORWARD,21,WASHINGTON WIZARDS,74,13,1432,176,391,35,104,58,79,70,151,65,44,30,52,97,6.8,1.7,-0.5,0.6,11.6,1.8,0.20199999999999999,-1.1,5.6,1.0,11.6,1.6,0.266,8.7,0.523,10.9,15.1,0.6,2.7,0.092,85,119,.714,66,.776,.957
randoza01,Zach Randolph,POWER FORWARD,33,MEMPHIS GRIZZLIES,71,71,2304,454,932,7,20,228,298,225,522,153,69,14,156,175,11.4,0.5,1.3,-0.1,25.8,3.8,0.32,1.4,11.2,3.4,19.5,1.6,0.021,18.5,0.5379999999999999,12.8,24.3,1.9,7.2,0.149,270,425,.635,134,.496,.875
redicjj01,J.J. Redick,SHOOTING GUARD,30,LOS ANGELES CLIPPERS,78,78,2409,447,938,200,458,183,203,22,145,137,39,8,95,134,9.0,0.3,1.3,-1.6,6.6,0.9,0.21600000000000003,2.9,1.0,5.8,16.2,0.8,0.488,3.9,0.622,8.5,21.0,2.0,6.7,0.134,62,95,.653,50,.806,.957
roberan03,Andre Roberson,SHOOTING GUARD,23,OKLAHOMA CITY THUNDER,67,65,1286,92,201,21,85,23,48,60,195,70,53,29,46,141,7.4,1.8,-0.7,1.7,16.0,1.6,0.239,-2.4,5.1,0.5,9.1,2.1,0.423,10.6,0.513,17.2,9.0,0.4,2.1,0.079,68,102,.667,51,.750,.952
roberbr01,Brian Roberts,POINT GUARD,29,CHARLOTTE HORNETS,72,10,1330,176,452,62,193,66,74,13,96,162,33,6,57,75,20.3,0.4,-1.7,-0.2,8.2,1.2,0.16399999999999998,-1.5,1.0,0.6,11.7,1.3,0.42700000000000005,4.5,0.495,10.5,18.6,0.1,1.8,0.064,24,46,.522,10,.417,.710
rondora01,Rajon Rondo,POINT GUARD,28,DALLAS MAVERICKS,46,46,1319,194,445,19,54,19,42,48,160,301,54,4,135,111,34.0,0.2,-1.5,-0.1,13.3,1.2,0.094,-1.4,4.0,-0.5,12.4,2.1,0.121,8.6,0.46,22.6,20.3,0.2,0.6,0.023,130,205,.634,28,.215,.786
rosede01,Derrick Rose,POINT GUARD,26,CHICAGO BULLS,51,51,1530,338,835,76,271,152,187,35,126,251,36,16,161,63,30.7,0.8,-0.6,-2.2,8.7,1.2,0.22399999999999998,1.6,2.6,0.0,15.9,1.2,0.325,5.7,0.493,14.9,31.7,0.6,1.2,0.038,154,284,.542,45,.292,.667
rosste01,Terrence Ross,SMALL FORWARD,23,TORONTO RAPTORS,82,61,2092,309,753,145,390,44,56,32,194,86,53,25,69,136,6.5,1.0,-1.4,-1.3,10.7,1.0,0.07400000000000001,-0.1,1.8,1.3,11.2,1.3,0.518,6.2,0.519,8.1,18.3,0.3,2.4,0.054000000000000006,60,103,.583,44,.733,.934
rudezda01,Damjan Rudež,SMALL FORWARD,28,INDIANA PACERS,68,2,1047,119,263,69,170,16,23,8,39,53,16,5,47,79,7.9,0.4,-2.3,-0.6,4.1,0.7,0.087,-1.7,0.9,0.6,8.2,0.8,0.6459999999999999,2.5,0.591,14.7,13.8,-0.1,1.3,0.061,16,25,.640,12,.750,.957
sacrero01,Robert Sacre,CENTER,25,LOS ANGELES LAKERS,67,18,1133,126,306,0,1,55,82,89,144,55,28,43,36,121,7.4,3.1,-3.5,-0.6,14.6,0.6,0.268,-2.9,8.4,0.3,10.9,1.3,0.003,11.4,0.449,9.5,14.8,-0.4,0.8,0.035,31,48,.646,13,.419,
sampsja02,JaKarr Sampson,SMALL FORWARD,21,PHILADELPHIA 76ERS,74,32,1131,146,346,31,127,63,94,35,128,77,38,26,76,135,12.0,1.9,-4.2,0.0,12.9,1.1,0.272,-4.2,3.2,-0.5,9.4,1.7,0.36700000000000005,7.8,0.498,16.4,17.9,-0.6,0.6,0.025,83,129,.643,46,.554,.968
schrode01,Dennis Schröder,POINT GUARD,21,ATLANTA HAWKS,77,10,1516,284,665,52,148,148,179,29,135,317,49,4,150,127,34.6,0.2,-1.3,-1.2,9.9,1.4,0.26899999999999996,-0.1,2.3,1.1,15.7,1.7,0.223,6.2,0.516,16.8,27.0,0.2,2.5,0.08,175,311,.563,34,.194,.650
scolalu01,Luis Scola,POWER FORWARD,34,INDIANA PACERS,81,16,1659,300,642,5,20,158,226,138,388,105,47,18,94,192,11.0,0.8,-0.3,0.2,25.6,2.7,0.35200000000000004,-0.5,9.3,1.7,16.8,1.5,0.031,17.5,0.515,11.3,22.8,0.7,4.4,0.126,147,241,.610,75,.510,.800
scottmi01,Mike Scott,POWER FORWARD,26,ATLANTA HAWKS,68,0,1123,201,453,66,192,61,77,45,154,75,25,3,39,83,10.9,0.2,-0.5,-1.1,15.2,1.1,0.17,0.6,4.7,1.6,15.1,1.1,0.424,10.1,0.5429999999999999,7.4,21.4,0.4,2.7,0.115,70,99,.707,55,.786,1.000
serapke01,Kevin Séraphin,CENTER,25,WASHINGTON WIZARDS,79,0,1235,231,450,0,2,58,82,87,201,59,10,59,98,197,8.0,3.8,-3.8,0.3,17.9,1.7,0.182,-4.1,8.1,0.0,12.5,0.4,0.004,13.1,0.535,16.8,21.5,-0.6,1.7,0.066,79,113,.699,51,.646,
simshe01,Henry Sims,CENTER,24,PHILADELPHIA 76ERS,73,32,1399,238,502,4,22,106,137,121,238,79,39,30,99,135,10.7,1.7,-2.8,-0.7,19.4,1.5,0.273,-2.1,8.9,0.5,14.5,1.4,0.044000000000000004,13.9,0.521,15.0,20.6,-0.3,2.1,0.07200000000000001,99,159,.623,61,.616,1.000
singlky01,Kyle Singler,SMALL FORWARD,26,DETROIT PISTONS,54,40,1287,140,350,76,187,29,36,23,116,67,33,14,42,98,7.9,0.9,-1.7,-0.1,10.2,0.8,0.10300000000000001,-1.6,1.9,0.8,9.4,1.3,0.534,5.9,0.526,10.3,14.0,0.1,1.6,0.061,40,68,.588,25,.625,.969
sloando01,Donald Sloan,POINT GUARD,27,INDIANA PACERS,53,21,1107,145,355,41,131,60,77,12,131,190,23,0,65,47,27.5,0.0,-0.1,-0.1,13.0,1.1,0.217,0.0,1.2,0.9,13.1,1.1,0.369,7.1,0.503,14.3,18.6,0.5,2.0,0.085,61,103,.592,10,.164,.683
smartma01,Marcus Smart,POINT GUARD,20,BOSTON CELTICS,67,38,1808,175,477,91,272,82,127,61,161,208,99,18,90,176,16.3,0.8,-0.5,1.5,9.9,2.2,0.266,-1.9,3.6,0.7,11.0,2.7,0.57,6.7,0.491,14.4,15.1,0.7,2.9,0.077,55,94,.585,23,.418,.904
smithjr01,J.R. Smith,SHOOTING GUARD,29,CLEVELAND CAVALIERS,46,45,1461,214,504,131,336,27,33,26,134,114,64,18,52,119,12.3,1.0,2.2,0.8,10.4,1.3,0.065,1.4,2.1,2.4,14.5,2.3,0.667,6.3,0.565,9.1,17.6,1.6,3.8,0.124,58,95,.611,31,.534,.790
smithja02,Jason Smith,CENTER,28,NEW YORK KNICKS,82,31,1785,257,592,15,42,127,153,98,226,140,32,44,104,205,13.5,2.1,-3.8,-1.4,15.0,0.7,0.258,-2.4,6.2,0.5,12.0,0.9,0.071,10.5,0.49700000000000005,13.6,19.7,-0.8,1.2,0.032,42,86,.488,25,.595,1.000
smithjo03,Josh Smith,POWER FORWARD,29,HOUSTON ROCKETS,55,7,1404,261,596,63,191,75,144,100,228,145,50,68,134,146,17.8,3.8,0.2,0.7,17.9,2.2,0.242,-0.5,7.9,-0.1,15.2,1.8,0.32,12.9,0.5,16.9,24.5,0.8,2.1,0.071,219,343,.638,121,.553,.879
snellto01,Tony Snell,SMALL FORWARD,23,CHICAGO BULLS,72,22,1412,159,371,73,197,44,55,31,145,62,32,11,48,86,6.8,0.6,-1.4,-0.1,10.9,1.2,0.14800000000000002,-1.3,2.5,1.2,10.2,1.2,0.531,6.8,0.55,10.8,14.1,0.2,2.4,0.08199999999999999,58,90,.644,32,.552,.939
speigma01,Marreese Speights,CENTER,27,GOLDEN STATE WARRIORS,76,9,1207,318,646,5,18,150,178,109,216,72,20,34,82,189,9.9,2.1,-1.9,-1.1,18.7,1.8,0.276,-0.9,10.1,2.2,19.5,0.8,0.027999999999999997,14.5,0.546,10.2,29.1,0.0,4.0,0.158,131,215,.609,88,.672,.800
splitti01,Tiago Splitter,CENTER,30,SAN ANTONIO SPURS,52,35,1030,169,303,0,0,90,120,91,161,78,35,37,60,103,11.8,2.7,2.3,1.5,17.4,1.7,0.396,0.8,10.2,2.3,18.9,1.7,0.0,13.9,0.601,14.4,18.4,1.1,4.0,0.18899999999999997,121,207,.585,91,.752,0
stausni01,Nik Stauskas,SHOOTING GUARD,21,SACRAMENTO KINGS,73,1,1127,108,296,48,149,55,64,11,77,67,20,17,40,92,9.0,1.2,-3.3,-1.0,7.5,0.2,0.21600000000000003,-2.4,1.1,0.3,7.5,0.9,0.503,4.4,0.49200000000000005,11.0,14.2,-0.4,0.5,0.021,28,53,.528,14,.500,.917
stephla01,Lance Stephenson,SHOOTING GUARD,24,CHARLOTTE HORNETS,61,25,1573,207,550,18,105,69,110,39,238,240,38,8,128,134,25.4,0.4,-4.5,-0.1,17.1,1.8,0.2,-4.3,2.7,-2.7,8.8,1.2,0.191,9.7,0.419,17.6,21.1,-1.0,-0.9,-0.026000000000000002,92,162,.568,30,.326,.833
stuckro01,Rodney Stuckey,POINT GUARD,28,INDIANA PACERS,71,36,1874,332,754,55,141,177,216,36,212,219,56,10,118,131,20.2,0.4,0.3,0.2,12.4,2.2,0.28600000000000003,0.1,2.1,1.9,15.4,1.5,0.187,7.3,0.528,12.2,23.4,1.1,4.0,0.10300000000000001,111,194,.572,47,.423,.800
sullija01,Jared Sullinger,POWER FORWARD,22,BOSTON CELTICS,58,49,1566,311,708,52,184,96,129,147,294,134,44,42,78,153,14.2,2.1,1.1,-0.2,20.9,2.1,0.182,1.3,10.1,1.9,17.9,1.4,0.26,15.4,0.503,9.3,23.6,1.2,4.0,0.12300000000000001,131,204,.642,50,.382,.982
teaguje01,Jeff Teague,POINT GUARD,26,ATLANTA HAWKS,73,72,2228,408,887,71,207,275,319,30,154,513,125,31,205,139,37.9,1.2,2.9,0.3,7.7,2.8,0.36,2.7,1.6,5.0,20.6,2.9,0.233,4.7,0.5660000000000001,16.6,25.3,2.8,7.7,0.166,244,408,.598,57,.234,.630
terryja01,Jason Terry,SHOOTING GUARD,37,HOUSTON ROCKETS,77,18,1641,188,446,126,323,39,48,15,106,147,66,19,74,116,13.8,0.9,0.5,0.6,7.1,1.5,0.10800000000000001,-0.1,1.0,2.0,11.4,2.0,0.7240000000000001,4.1,0.579,13.7,14.3,1.0,3.6,0.10400000000000001,25,43,.581,9,.360,.942
thomais02,Isaiah Thomas,POINT GUARD,25,PHOENIX SUNS,46,1,1181,218,512,81,207,184,211,26,83,171,45,5,89,105,23.6,0.3,2.5,-0.8,7.8,0.7,0.41200000000000003,3.2,2.4,3.2,19.7,1.9,0.40399999999999997,5.1,0.579,12.8,25.8,1.4,4.0,0.162,126,216,.583,30,.238,.689
thomala01,Lance Thomas,POWER FORWARD,26,NEW YORK KNICKS,40,24,1040,137,316,7,21,49,66,37,83,49,26,8,57,63,7.9,0.6,-5.9,-2.1,9.5,0.2,0.209,-3.8,4.0,-0.6,8.6,1.3,0.066,6.7,0.478,14.2,17.8,-1.0,-0.5,-0.022000000000000002,57,96,.594,31,.544,1.000
thompho01,Hollis Thompson,SHOOTING GUARD,23,PHILADELPHIA 76ERS,71,23,1776,224,543,115,287,63,89,53,145,85,57,26,66,141,8.4,1.2,-1.8,-0.3,9.3,1.3,0.16399999999999998,-1.6,3.1,1.3,10.9,1.6,0.529,6.0,0.5379999999999999,10.2,15.9,0.1,2.6,0.07,55,95,.579,36,.655,.983
thompja02,Jason Thompson,POWER FORWARD,28,SACRAMENTO KINGS,81,63,1991,201,428,0,1,89,143,139,391,85,33,57,84,239,6.5,2.3,-2.8,-0.2,21.5,1.5,0.33399999999999996,-2.6,8.2,0.9,10.2,0.8,0.002,15.1,0.5,14.6,12.7,-0.4,2.4,0.057,81,134,.604,41,.506,
